Image Filename,Joint Angles
56_1723093148-362225830.png,"[-0.00044402 -0.00799021 -0.01608766 -0.02235577 -0.0328955  -0.05377066
 -0.09087346 -0.14944482]"
57_1723093148-395551025.png,"[ 0.00146565 -0.00466109 -0.01481755 -0.02357707 -0.03608343 -0.05744108
 -0.09260113 -0.14599881]"
58_1723093148-428877197.png,"[ 0.0021079  -0.00210058 -0.01154953 -0.02137626 -0.03623549 -0.0607326
 -0.09928542 -0.15572231]"
59_1723093148-462201904.png,"[ 0.00344997 -0.00148369 -0.01230666 -0.02181232 -0.0364527  -0.06261835
 -0.10642988 -0.17305389]"
60_1723093148-495527588.png,"[ 0.00116439 -0.00280322 -0.01050882 -0.02003396 -0.03679757 -0.06614289
 -0.1130985  -0.18167659]"
61_1723093148-528852051.png,"[ 0.00191887 -0.00244318 -0.01038888 -0.01913889 -0.03572786 -0.0671012
 -0.11977648 -0.19874926]"
62_1723093148-562177490.png,"[ 0.00195525 -0.00181993 -0.01017805 -0.02023456 -0.03799773 -0.06938527
 -0.1199268  -0.1938816 ]"
63_1723093148-595501465.png,"[ 0.00159434 -0.00247673 -0.00980399 -0.01894592 -0.03723976 -0.0719085
 -0.12962441 -0.21513701]"
64_1723093148-628826416.png,"[ 0.00125401 -0.0009379  -0.00858633 -0.02110822 -0.04288502 -0.07817744
 -0.13081532 -0.20343833]"
65_1723093148-662150146.png,"[ 0.00076572 -0.00319941 -0.00965238 -0.01947232 -0.0403883  -0.07996721
 -0.14500007 -0.2396672 ]"
66_1723093148-695474854.png,"[ 0.00148381 -0.00262796 -0.00991641 -0.02008558 -0.04151439 -0.08240269
 -0.15007615 -0.24888045]"
67_1723093148-728798096.png,"[ 0.00128329 -0.00102246 -0.00846942 -0.02166144 -0.04658808 -0.0890378
 -0.15400634 -0.24420623]"
68_1723093148-762122314.png,"[ 0.00074833 -0.00141492 -0.00816238 -0.02160913 -0.04792624 -0.09304851
 -0.16197394 -0.2570349 ]"
69_1723093148-795445557.png,"[ 0.00126063 -0.00110023 -0.00890605 -0.0230299  -0.04969825 -0.09489505
 -0.16366172 -0.25838089]"
