-1.776637649536132812e+01,-2.254028778076171875e+02
3.541716384887695312e+01,-1.904724311828613281e+01
4.523679733276367188e+01,-7.874475479125976562e+00
5.734047698974609375e+01,-9.136808395385742188e+00
-6.976047363281250000e+02,-8.682620239257812500e+01
1.374636383056640625e+02,-1.175994567871093750e+02
2.753926391601562500e+02,-4.851507186889648438e+01
3.194947624206542969e+01,-5.689097881317138672e+00
-4.594198608398437500e+02,-5.921786117553710938e+01
-1.472308158874511719e+01,-4.153343677520751953e+00
-2.483795356750488281e+01,3.840787649154663086e+00
1.250936355590820312e+02,-1.768882942199707031e+01
-7.328681945800781250e+00,-2.354680252075195312e+01
-2.934676361083984375e+01,2.272986793518066406e+01
1.644340057373046875e+02,-5.285679321289062500e+02
1.611548767089843750e+02,-5.374377441406250000e+02
1.364694213867187500e+01,-2.847874641418457031e+01
-4.035258178710937500e+02,-3.961550598144531250e+02
-2.512724113464355469e+01,-3.832451629638671875e+01
-2.664054565429687500e+02,1.313369464874267578e+01
3.913696765899658203e+00,-3.099210357666015625e+01
4.274376678466796875e+01,-1.220648479461669922e+01
5.410923004150390625e+00,-3.068056488037109375e+01
4.713982772827148438e+01,-1.254778981208801270e+00
8.619941711425781250e+00,-5.708470821380615234e+00
4.536473464965820312e+01,-7.242497444152832031e+00
-1.504796791076660156e+01,-3.946867370605468750e+01
-3.092223358154296875e+01,-1.552889919281005859e+01
5.391221618652343750e+01,-9.084658622741699219e+00
8.070962524414062500e+01,-1.724995231628417969e+01
-2.982044372558593750e+02,-7.053320312500000000e+01
-1.192935714721679688e+02,4.090528488159179688e+01
-1.486754322052001953e+01,-4.018358993530273438e+01
6.358428573608398438e+01,-2.398865356445312500e+02
2.974926185607910156e+01,1.902886480093002319e-01
-1.933674430847167969e+01,3.559617519378662109e+00
-7.914734497070312500e+02,-8.486565399169921875e+01
-5.563673019409179688e+00,-9.035912513732910156e+00
-1.523234176635742188e+01,-4.190937995910644531e+00
2.937079238891601562e+01,-3.844370841979980469e+00
-2.960033035278320312e+01,-1.381962585449218750e+01
-4.007884502410888672e+00,-9.560710906982421875e+00
2.370686035156250000e+02,-7.297649536132812500e+02
-2.379972534179687500e+02,-1.805898742675781250e+02
-7.499994754791259766e+00,-3.262592773437500000e+02
2.935787963867187500e+02,-3.669744873046875000e+01
2.367816352844238281e+01,-6.228713989257812500e+00
9.140427856445312500e+02,-1.199160995483398438e+02
