fx,fy,pred_fx,pred_fy
31.941794029338062,-439.2198213675803,34.370724,-77.87398
32.46636915861356,-440.32330439744993,39.44623,-99.30511
32.99005160989502,-441.4269058103101,-74.20041,-144.34065
33.512353006203085,-442.5297568025349,4.6942263,-69.943634
34.03279308776155,-443.6309934102866,-96.3974,-147.13794
34.550901400168435,-444.7297584101465,-36.24087,-112.541595
35.0662189985592,-445.8252032019904,51.62326,-64.98591
35.578300162411665,-446.91648966582807,32.61164,-65.62023
36.08671411583408,-448.0027919842355,-66.974594,-137.45895
36.59104674827166,-449.0832984222527,44.91573,-63.964176
37.09090233034638,-450.1572130570888,24.055653,-88.32616
37.58590521893232,-451.2237574506233,-41.543125,-113.22148
38.07570154466799,-452.28217225859,-29.465912,-122.351906
38.55996087415538,-453.3317187714664,49.868813,-58.957565
39.03837783841939,-454.37168038325154,-96.493034,-143.65967
39.510673719093454,-455.40136398532553,-12.442515,-101.21941
39.97659798426345,-456.42010128339695,47.355865,-62.840504
40.43592976659734,-457.4272500362387,28.17676,-29.801119
40.88847927693735,-458.4221952155134,-21.777775,-119.909744
41.33408914689909,-459.4043500864898,-78.30053,-144.3206
41.77263569447511,-460.3731572098876,-40.083996,-119.17699
42.20403010737665,-461.32808936556336,-81.35263,-150.27043
42.62821953972038,-462.26865039938696,42.352795,-92.08917
43.045188118325896,-463.1943759954776,43.209858,-89.70217
43.45495785512197,-464.1048343767994,45.66411,-85.903725
43.85758946204185,-464.99962693766304,30.961325,-40.72249
44.2531830645412,-465.8783888117313,38.64139,-59.444984
44.64187880968663,-466.7407893786996,50.274895,-49.2274
45.02385736478825,-467.58653271216207,29.778234,-39.06722
45.39934030291416,-468.4153579706346,12.544392,-45.611107
45.76859037237816,-469.2270397335994,23.850508,-35.631382
46.13191164832935,-470.0213882848012,30.202665,-49.253414
46.48964956564768,-470.7982498455792,-102.47013,-151.61464
46.84219083315418,-471.55750676131055,35.727077,-96.31897
47.18996322948614,-472.2990776437749,-82.69093,-145.90448
47.53343528102807,-473.0229174714104,29.222404,-54.95645
47.87311582253901,-473.729017648302,11.223749,-85.034744
48.20955344196502,-474.4174060217229,42.829506,-41.995537
48.54333581222903,-475.0881468574144,51.613033,-58.471474
48.87508891401261,-475.7413407715886,-43.8415,-127.501495
49.20547615426163,-476.37712461872087,-56.22636,-127.27776
49.53519738530486,-476.9956713343067,-84.983185,-143.90845
49.86498782924957,-477.5971897316913,38.243942,-70.02119
50.19561691188413,-478.1819242517955,-82.5762,-146.5834
50.52788700979645,-478.7501546641747,48.901546,-51.223434
50.86263211394561,-479.3021957175144,-51.408966,-133.54414
51.20071641257983,-479.83839673740135,60.871994,-62.293636
51.54303279611425,-480.3591411689295,52.641766,-56.12044
51.89050128628833,-480.86484606136713,40.264652,-47.210613
52.244067391663705,-481.3559614918421,19.028507,-94.20911
52.60470039139764,-481.8329699248683,37.49556,-35.367455
52.97339154925885,-482.2963855045485,57.658817,-49.43363
53.35115226001172,-482.7467532764008,35.39466,-23.260185
53.73901213059228,-483.1846483359921,50.82713,-52.62123
54.1380169989783,-483.6106749019476,43.060295,-82.99333
54.549226894272216,-484.0254653114308,60.20998,-58.97905
54.97371394215237,-484.4296789368474,49.89129,-47.325222
55.41256022042772,-484.8240010232497,32.64706,-47.54606
55.86685556994634,-485.2091414465821,46.759396,-42.585316
56.33769536655726,-485.5858333934131,55.093647,-31.835293
56.82617826019269,-485.95483196321817,58.76137,-64.310486
57.33340388741736,-486.31691269486345,-7.9443836,-64.74594
57.8604705639833,-486.6728700198546,45.197334,-54.745697
58.40847296402069,-487.02351564612434,-4.7433257,-25.04908
58.97849979248812,-487.3696768773488,72.66353,-56.705997
59.57163145741871,-487.712194873699,17.034294,-51.05372
60.18893774839103,-488.0519228604261,15.246557,-47.65011
60.831475527558105,-488.3897242908464,18.254934,-47.53797
61.50028643945241,-488.726470970348,80.38706,-59.03663
62.19639464559933,-489.0630411481051,81.55374,-57.109947
62.92080458973143,-489.4003175832667,76.79086,-44.371555
63.6744987991678,-489.73918559238905,88.16779,-48.6987
64.45843572773065,-490.0805310847644,65.43646,-33.50879
65.27354764535363,-490.42523859210337,61.360153,-42.506554
66.12073857921398,-490.7741892988077,55.91497,-44.330696
67.00088231080198,-491.12825907870285,71.04511,-47.0217
67.91482043290935,-491.4883165434624,29.497696,-60.803192
68.86336047009624,-491.8552211071025,14.359107,-61.836998
69.84727406571118,-492.2298210700623,38.493908,-57.211643
70.86729523794997,-492.6129517255985,-23.20388,-50.10079
71.92411870689307,-493.0054334905775,58.983696,-46.696396
73.01839829419518,-493.40807006238623,75.26518,-50.882374
74.15074539720582,-493.82164660385206,-23.317516,-61.504025
75.32172753958365,-494.2469279587886,31.943504,-61.423996
76.53186700063067,-494.6846569018927,71.60843,-49.922802
77.78163952549609,-495.1355524278213,-35.20218,-53.78637
79.07147311823822,-495.6003080850557,-40.513035,-57.60111
80.40174691971067,-496.07959036048845,57.371887,-56.950912
81.77279017242704,-496.5740371206485,-168.16727,4.9554615
