fx,fy,pred_fx,pred_fy
31.941794029338062,-439.2198213675803,29.449306,-30.451494
32.46636915861356,-440.32330439744993,14.677623,-109.93762
32.99005160989502,-441.4269058103101,-15.850583,-81.91818
33.512353006203085,-442.5297568025349,31.526903,-40.499058
34.03279308776155,-443.6309934102866,-24.744873,-97.77103
34.550901400168435,-444.7297584101465,20.82277,-65.764175
35.0662189985592,-445.8252032019904,31.12093,-33.00133
35.578300162411665,-446.91648966582807,29.517004,-26.599335
36.08671411583408,-448.0027919842355,-2.7228532,-78.67802
36.59104674827166,-449.0832984222527,40.638695,-34.776287
37.09090233034638,-450.1572130570888,21.520521,-33.083294
37.58590521893232,-451.2237574506233,15.153107,-69.01636
38.07570154466799,-452.28217225859,-3.931962,-107.81871
38.55996087415538,-453.3317187714664,42.631977,-37.508453
39.03837783841939,-454.37168038325154,-22.97972,-90.138466
39.510673719093454,-455.40136398532553,25.014317,-45.9264
39.97659798426345,-456.42010128339695,44.483337,-38.54401
40.43592976659734,-457.4272500362387,34.194847,-26.20486
40.88847927693735,-458.4221952155134,6.9625072,-99.751785
41.33408914689909,-459.4043500864898,-15.363114,-86.111824
41.77263569447511,-460.3731572098876,18.433102,-62.862595
42.20403010737665,-461.32808936556336,-32.884285,-92.86991
42.62821953972038,-462.26865039938696,24.71415,-94.72882
43.045188118325896,-463.1943759954776,28.113297,-86.26669
43.45495785512197,-464.1048343767994,29.86905,-60.738434
43.85758946204185,-464.99962693766304,33.735504,-27.500542
44.2531830645412,-465.8783888117313,31.297817,-29.029432
44.64187880968663,-466.7407893786996,39.863712,-33.260796
45.02385736478825,-467.58653271216207,35.02552,-28.508818
45.39934030291416,-468.4153579706346,6.8850884,-29.590483
45.76859037237816,-469.2270397335994,32.705093,-26.150904
46.13191164832935,-470.0213882848012,29.683186,-26.453882
46.48964956564768,-470.7982498455792,-24.167284,-111.919464
46.84219083315418,-471.55750676131055,20.44143,-75.40864
47.18996322948614,-472.2990776437749,-23.943577,-86.90494
47.53343528102807,-473.0229174714104,31.131128,-26.126884
47.87311582253901,-473.729017648302,30.3138,-49.311417
48.20955344196502,-474.4174060217229,34.875767,-28.869976
48.54333581222903,-475.0881468574144,31.121754,-32.46539
48.87508891401261,-475.7413407715886,13.556772,-65.728386
49.20547615426163,-476.37712461872087,6.2933044,-72.94281
49.53519738530486,-476.9956713343067,-11.500044,-91.72904
49.86498782924957,-477.5971897316913,23.03286,-22.481136
50.19561691188413,-478.1819242517955,-10.226379,-116.484406
50.52788700979645,-478.7501546641747,40.544685,-34.345657
50.86263211394561,-479.3021957175144,3.5761983,-101.129364
51.20071641257983,-479.83839673740135,41.337994,-39.78368
51.54303279611425,-480.3591411689295,46.164227,-37.31508
51.89050128628833,-480.86484606136713,38.88947,-31.658817
52.244067391663705,-481.3559614918421,15.056273,-95.81072
52.60470039139764,-481.8329699248683,33.74368,-26.397028
52.97339154925885,-482.2963855045485,38.37718,-33.204365
53.35115226001172,-482.7467532764008,36.77195,-26.476576
53.73901213059228,-483.1846483359921,38.237576,-33.499554
54.1380169989783,-483.6106749019476,28.263926,-42.302982
54.549226894272216,-484.0254653114308,31.940628,-36.393776
54.97371394215237,-484.4296789368474,32.53156,-29.891167
55.41256022042772,-484.8240010232497,44.505814,-38.60207
55.86685556994634,-485.2091414465821,34.016388,-29.745714
56.33769536655726,-485.5858333934131,38.630848,-30.273329
56.82617826019269,-485.95483196321817,40.422897,-36.644485
57.33340388741736,-486.31691269486345,12.481488,-34.1486
57.8604705639833,-486.6728700198546,49.868385,-32.775368
58.40847296402069,-487.02351564612434,-5.5261927,-37.647266
58.97849979248812,-487.3696768773488,39.857986,-35.64973
59.57163145741871,-487.712194873699,32.768795,-31.996197
60.18893774839103,-488.0519228604261,18.120392,-33.589542
60.831475527558105,-488.3897242908464,25.5106,-32.17738
61.50028643945241,-488.726470970348,47.90557,-37.805515
62.19639464559933,-489.0630411481051,45.850986,-36.133526
62.92080458973143,-489.4003175832667,40.63462,-26.787037
63.6744987991678,-489.73918559238905,39.056664,-35.55624
64.45843572773065,-490.0805310847644,43.646408,-27.8448
65.27354764535363,-490.42523859210337,28.756428,-24.819252
66.12073857921398,-490.7741892988077,46.775402,-27.916502
67.00088231080198,-491.12825907870285,45.445305,-29.241394
67.91482043290935,-491.4883165434624,32.91133,-35.61599
68.86336047009624,-491.8552211071025,19.72373,-32.269962
69.84727406571118,-492.2298210700623,37.332603,-35.556965
70.86729523794997,-492.6129517255985,-16.019001,-42.367256
71.92411870689307,-493.0054334905775,39.91575,-25.966825
73.01839829419518,-493.40807006238623,27.973293,-25.61629
74.15074539720582,-493.82164660385206,-20.754848,-18.857115
75.32172753958365,-494.2469279587886,33.6465,-36.04378
76.53186700063067,-494.6846569018927,40.166435,-28.69181
77.78163952549609,-495.1355524278213,-15.79383,-17.755896
79.07147311823822,-495.6003080850557,-24.174314,-35.982098
80.40174691971067,-496.07959036048845,-2.402899,-28.585104
81.77279017242704,-496.5740371206485,-61.602863,-14.008149
83.1848812748487,-497.0842561152485,-95.679214,1.7944776
84.63824692776744,-497.6108235483903,44.377796,-43.06115
86.13306137550153,-498.1542827223156,25.732496,-50.35578
87.66944574447959,-498.715142758147,50.377213,-47.43724
89.24746748146893,-499.2938773977746,23.026974,-69.46527
90.8671398931614,-499.8909238910133,21.318308,-73.13196
92.52842178796728,-500.5066819722651,28.345207,-69.528824
94.23121721977012,-501.14151293099786,24.942492,-65.58432
95.97537533239432,-501.79573878038366,36.741882,-64.279045
97.76069030298024,-502.4696415285804,42.88639,-101.94916
99.58690138239862,-503.1634625573707,52.143486,-86.65924
101.45369303097524,-503.877402112848,59.590153,-96.33098
103.36069514784496,-504.6116189122659,63.388268,-97.230736
105.30748339214723,-505.36622987014965,63.08914,-100.774
107.29357959409104,-506.1413099456735,53.921368,-100.65438
109.31845225367438,-506.9368921122696,60.35193,-94.52289
111.38151712451334,-507.7529674492967,50.7434,-95.87216
113.4821378798477,-508.5894853541975,55.457863,-91.06098
115.61962685738268,-509.4463538720056,60.376484,-83.24537
117.79324587917452,-510.3234401375493,54.58711,-87.69208
120.0022071422515,-511.2205709245143,54.396957,-95.55615
122.24567417516,-512.1375332947651,52.665787,-70.27184
124.52276285527093,-513.0740753408745,53.797104,-23.348423
126.83254248156128,-514.0299070144272,59.497902,-69.51651
129.1740368977582,-515.0047010322495,58.629494,-59.24099
131.54622566122003,-515.9980938522747,66.8178,-30.792856
133.94804525361565,-517.0096867103446,70.68649,-42.29127
136.3783903300411,-518.0390467088693,69.05562,-65.44925
138.83611500340157,-519.0857079479601,72.93064,-60.32217
141.3200341606264,-520.1491726895049,77.18603,-50.027096
143.828924806764,-521.228912544739,68.094154,-63.700428
146.3615274324569,-522.3243696761955,73.31307,-58.886227
148.9165473999041,-523.434958005355,81.28407,-68.44909
151.492656342276,-524.5600644177413,83.36646,-79.11353
154.0884935716629,-525.6990499575769,88.129234,-84.89098
156.70266749091147,-526.8512510046455,96.74743,-104.08201
159.33375700502998,-528.0159804268518,102.96254,-115.04436
161.98031292819874,-529.1925287030388,98.87808,-98.44367
164.64085938283378,-530.3801650116517,107.193634,-146.64877
167.3138951876,-531.5781382817454,106.99043,-156.05664
169.99789523173604,-532.7856782037757,124.32776,-161.5392
172.69131183358158,-534.0019961986794,113.03983,-145.48557
175.39257608187447,-535.2262863447972,118.93456,-153.53595
178.1000991592802,-536.4577262630789,127.36096,-195.33168
180.8122736487535,-537.6954779617863,132.14882,-199.13351
183.52747482463155,-538.9386886426227,122.43685,-208.26804
186.24406193160956,-540.1864914707271,102.22612,-199.80344
188.96037945571183,-541.4380063110966,83.854675,-178.60806
191.67475839193477,-542.6923404337648,125.88204,-217.33665
194.38551751340984,-543.9485891896966,126.63253,-180.13043
197.09096464680184,-545.2058366590928,91.55663,-215.15533
199.7893979582832,-546.4631562737788,109.19863,-221.07294
202.4791072538556,-547.7196114156128,89.76629,-226.03561
205.15837529699343,-548.9742559933622,118.835594,-249.20107
207.82547914551813,-550.2261350011864,114.08034,-248.32147
210.4786915083748,-551.4742850626237,101.32639,-242.97156
213.11628212186184,-552.7177349645829,114.8688,-232.60033
215.73651914416328,-553.9555061859486,127.064224,-216.38669
218.3376705668172,-555.1866134248886,143.75813,-222.57382
220.91800564192263,-556.4100651280139,136.14519,-216.09155
223.4757963242756,-557.6248640235262,133.65948,-214.37538
226.00931872795795,-558.8300076595791,219.01385,-201.84352
228.5168545969194,-560.0244889483043,148.86899,-203.54823
230.9966927887135,-561.2072967153307,125.0196,-208.72377
233.4471307699993,-562.377416254248,139.85216,-206.19385
235.86647612195543,-563.5338298854035,157.14966,-199.60632
238.2530480535172,-564.6755175185579,139.31505,-168.16197
240.60517892032183,-565.801457219106,126.43918,-189.42773
242.9212157474886,-566.9106257778042,224.07166,-194.68771
245.19952175499336,-568.0019992845095,152.14917,-194.20004
247.43847788540705,-569.0745537074711,140.7627,-200.63873
249.6364843348644,-570.1272654809192,148.65678,-181.83748
251.7919620889284,-571.1591121046087,122.67995,-178.88145
253.90335446525384,-572.1690727593221,136.03914,-203.12254
255.96912866463276,-573.1561289423269,139.2001,-190.91914
257.98777733134466,-574.1192651268675,196.521,-162.80893
259.9578201231295,-575.0574694502513,173.51689,-179.61815
261.87780529082704,-575.9697344358735,169.9639,-179.1615
263.7463112678,-576.8550577553469,158.0105,-164.22423
265.5619482694874,-577.7124430374312,189.01988,-181.88806
267.323359903618,-578.5409007304303,153.919,-161.36055
269.0292247915903,-579.3394490240069,178.33426,-156.20178
270.67825820110784,-580.107114834995,152.31226,-177.34714
272.26921368924474,-580.8429348600625,199.52473,-175.37369
273.80088475379176,-581.5459566963483,189.33595,-177.72845
275.2721064892721,-582.2152400297695,205.12294,-168.03867
276.6817572427201,-582.8498578895932,156.73611,-167.14543
278.0287602633442,-583.4488979669209,262.74182,-195.15558
279.31208533954566,-584.011463993927,188.52933,-171.04303
280.53075041633195,-584.5366771802618,182.07411,-157.5463
281.6838231858402,-585.0236777031434,180.93225,-168.2793
282.77042264337655,-585.4716262480886,191.17365,-149.80637
283.78972060089,-585.8797055973662,179.5491,-162.08994
284.74094314891965,-586.2471222626677,167.39719,-143.94576
285.62337205691216,-586.5731081572703,196.90736,-152.49297
286.43634610095233,-586.8569223016772,180.3294,-145.16515
287.17926230794825,-587.0978525558997,207.21716,-166.24489
287.85157710620325,-587.2952173713614,162.20303,-147.66537
288.45280737359803,-587.4483675556072,149.33621,-149.67914
288.9825313757578,-587.5566880432636,209.11195,-165.04137
289.4403895874304,-587.6195996668665,194.33698,-149.89926
289.82608539102097,-587.6365609213963,231.91983,-153.47662
290.13938564705904,-587.6070697167406,208.33826,-156.33607
290.38012113237073,-587.5306651126148,171.31999,-132.0213
290.54818684284004,-587.4069290304194,196.51183,-148.51901
290.64354215878114,-587.2354879361345,207.26254,-156.58788
290.66621087199803,-587.0160144880281,169.88582,-156.58461
290.61628107442573,-586.7482291429747,185.04973,-138.48213
290.49390490866074,-586.4319017154386,199.90366,-158.08574
290.2992981806399,-586.0668528834012,222.029,-150.90276
290.0327398343597,-585.6529556355507,198.5678,-153.70296
289.6945712881917,-585.1901366539548,209.09427,-131.41986
289.28519563242423,-584.6783776264244,210.17892,-154.35417
288.80507668835736,-584.1177164830157,190.95026,-152.5579
288.2547379305405,-583.5082485515028,203.38858,-156.03044
287.6347612752708,-582.8501276268676,220.70743,-166.73242
286.9457857399346,-582.143566949721,178.58066,-135.36931
286.18850597895147,-581.3888400884075,211.83948,-155.92857
285.36367070295483,-580.5862817198035,267.74594,-173.82355
284.4720809884216,-579.7362883046319,234.8277,-140.73877
283.51458848521065,-578.8393186540295,176.55164,-136.9865
282.49209352936685,-577.8958943847093,237.69743,-151.51704
281.4055431681997,-576.9066002602428,200.9278,-144.40298
280.2559291043325,-575.8720844160974,216.28825,-145.91812
279.04428556545093,-574.7930584663826,244.89728,-170.23097
277.7716871070002,-573.6702974908345,235.27255,-159.72423
276.4392463559161,-572.5046399012895,213.5161,-142.86397
275.04811170433914,-571.2969871876461,222.64163,-147.38696
273.59946496297835,-570.0483035439859,188.33716,-153.06488
272.0945189843274,-568.7596153759777,205.89133,-110.380196
270.53451526624053,-567.4320106908833,205.74432,-139.82683
268.9207215462895,-566.0666383714226,218.92406,-169.97574
267.25442939663753,-564.6647073345316,226.51848,-154.07243
265.53695182782207,-563.2274855757768,233.25854,-151.90234
263.76962090801567,-561.7562991000236,229.22789,-148.20578
261.95378540236374,-560.2525307389784,210.30943,-153.07382
260.0908084352143,-558.7176188563709,221.18329,-164.1678
