-1.754904937744140625e+01,-4.540445709228515625e+01
-3.185997390747070312e+01,-6.324499893188476562e+01
-2.749694633483886719e+01,-4.947654342651367188e+01
-4.968257427215576172e+00,-5.537549209594726562e+01
-3.934669494628906250e+01,-5.436124038696289062e+01
-2.607318496704101562e+01,-5.544628524780273438e+01
-1.711207580566406250e+01,-4.700311279296875000e+01
-1.590504455566406250e+01,-4.412337875366210938e+01
-2.669610214233398438e+01,-5.138747406005859375e+01
4.188462734222412109e+00,-5.669579696655273438e+01
-2.203154945373535156e+01,-4.788766479492187500e+01
-2.760432624816894531e+01,-5.553047943115234375e+01
-4.347496414184570312e+01,-5.941529083251953125e+01
4.587619304656982422e+00,-5.918521881103515625e+01
-3.728379821777343750e+01,-1.807741699218750000e+02
-2.261861991882324219e+01,-5.148512649536132812e+01
4.172696590423583984e+00,-6.090591430664062500e+01
-8.312621116638183594e+00,-4.955971145629882812e+01
-5.572600555419921875e+01,-6.133406829833984375e+01
-2.789421272277832031e+01,-5.082841491699218750e+01
-2.328302955627441406e+01,-5.254017639160156250e+01
-2.635050201416015625e+01,-4.689260482788085938e+01
-2.517590904235839844e+01,-6.408747863769531250e+01
-2.197796630859375000e+01,-6.417257690429687500e+01
-2.420605850219726562e+01,-5.758631896972656250e+01
-1.118030261993408203e+01,-4.827067184448242188e+01
-1.689486694335937500e+01,-4.809184265136718750e+01
3.425009965896606445e+00,-5.555993270874023438e+01
7.115844637155532837e-03,-5.018498229980468750e+01
-1.435656738281250000e+01,-3.977305984497070312e+01
-1.282039356231689453e+01,-4.785295867919921875e+01
-1.443790054321289062e+01,-4.426853179931640625e+01
-4.708655166625976562e+01,-5.617729568481445312e+01
-3.092432022094726562e+01,-1.807741699218750000e+02
-2.787833976745605469e+01,-4.955258941650390625e+01
-1.694490814208984375e+01,-4.763429641723632812e+01
-1.874415016174316406e+01,-5.602689361572265625e+01
-2.253261953592300415e-01,-5.084778976440429688e+01
-1.554924392700195312e+01,-1.807741699218750000e+02
-2.447109794616699219e+01,-4.945433425903320312e+01
-2.557759475708007812e+01,-5.148199081420898438e+01
-3.306546020507812500e+01,-5.407781982421875000e+01
-1.766140937805175781e+01,-4.299572372436523438e+01
-7.203423309326171875e+01,-5.983789062500000000e+01
3.602457284927368164e+00,-5.509363555908203125e+01
-6.520925903320312500e+01,-6.098316955566406250e+01
-9.027204513549804688e+00,-6.131058883666992188e+01
-8.702943325042724609e-01,-6.651009368896484375e+01
2.832080364227294922e+00,-5.301999282836914062e+01
-2.881529808044433594e+01,-6.300056457519531250e+01
-4.650513648986816406e+00,-4.977686691284179688e+01
3.426128625869750977e+00,-5.711006546020507812e+01
-2.313762664794921875e+00,-5.145953750610351562e+01
3.343543529510498047e+00,-5.587347412109375000e+01
-6.644194602966308594e+00,-6.087453079223632812e+01
-6.124875068664550781e+00,-1.807741699218750000e+02
-1.290614795684814453e+01,-5.071579360961914062e+01
6.803142547607421875e+00,-6.363627243041992188e+01
-1.395565223693847656e+01,-5.224600982666015625e+01
6.010041832923889160e-01,-5.459318161010742188e+01
1.349303603172302246e+00,-6.118112945556640625e+01
5.229817867279052734e+00,-5.526655197143554688e+01
6.124991416931152344e+00,-6.289856338500976562e+01
-1.393991279602050781e+01,-4.189993667602539062e+01
3.090621471405029297e+00,-5.805213165283203125e+01
