-4.143738937377929688e+01,-4.496914672851562500e+01
-1.322576751708984375e+02,-1.404965820312500000e+02
-8.085805511474609375e+01,-9.467415618896484375e+01
2.455304412841796875e+02,-8.755849609375000000e+02
-6.981001281738281250e+01,-3.002131347656250000e+02
-6.762824707031250000e+02,-4.956035614013671875e+01
-1.743898620605468750e+02,-1.921921234130859375e+02
-1.600390319824218750e+02,-1.010340881347656250e+02
1.382078704833984375e+02,-1.134114868164062500e+03
-6.758684539794921875e+01,-2.932663269042968750e+02
-6.679866790771484375e+01,-2.920392150878906250e+02
-4.589370117187500000e+02,-1.109018020629882812e+02
-2.587580261230468750e+02,-1.957771148681640625e+02
-3.618659210205078125e+01,-1.500757598876953125e+02
3.205888061523437500e+02,-9.805676269531250000e+02
1.000570678710937500e+02,-4.657015075683593750e+02
-6.856613922119140625e+01,-2.982710571289062500e+02
-1.774691581726074219e+01,-1.276323318481445312e+02
-2.097878265380859375e+02,-1.808896484375000000e+02
-6.976949310302734375e+01,-2.976530761718750000e+02
4.621516113281250000e+02,-6.664759521484375000e+02
-1.234766540527343750e+02,-1.189197387695312500e+02
-1.062987060546875000e+02,-1.421043853759765625e+02
1.035193023681640625e+02,-7.203739013671875000e+02
-6.914913177490234375e+01,-2.968289794921875000e+02
-6.989215850830078125e+01,-4.124143218994140625e+01
-1.001006164550781250e+02,-6.677844238281250000e+01
-1.892758636474609375e+02,-1.356403808593750000e+02
-7.902958374023437500e+02,-2.353706550598144531e+01
-4.488204345703125000e+02,-2.075396728515625000e+02
-1.075126953125000000e+02,-1.707812500000000000e+02
-1.108728027343750000e+02,-3.495515136718750000e+02
-1.885285339355468750e+02,-1.693276214599609375e+02
-3.005585289001464844e+01,-2.400115661621093750e+02
3.056525268554687500e+02,-5.473673706054687500e+02
6.554621124267578125e+01,-7.614270629882812500e+02
-2.714432525634765625e+01,-4.032978439331054688e+01
2.001413879394531250e+02,-7.988844604492187500e+02
-3.414141082763671875e+01,-4.383123016357421875e+01
-9.624578094482421875e+01,-1.522671356201171875e+02
1.278514175415039062e+02,-9.337817993164062500e+02
-6.385041427612304688e+01,-2.963846740722656250e+02
-1.603169250488281250e+02,-1.353772888183593750e+02
8.730945587158203125e+01,-7.721240844726562500e+02
-1.173258438110351562e+02,-8.571091461181640625e+01
3.260602416992187500e+02,-9.985620117187500000e+02
-9.940563201904296875e+00,-3.753623657226562500e+02
-7.183863830566406250e+01,-2.962677612304687500e+02
-6.073860168457031250e+01,-5.501966094970703125e+01
-2.104567108154296875e+02,-2.058386535644531250e+02
-4.478704071044921875e+01,-3.175990905761718750e+02
4.665391235351562500e+02,-6.742412109375000000e+02
3.059573364257812500e+02,-9.665922851562500000e+02
-2.023655242919921875e+02,-1.733570098876953125e+02
-2.820524291992187500e+02,-3.495500946044921875e+01
-7.066571807861328125e+01,-2.963181152343750000e+02
-1.292054443359375000e+02,-8.776251220703125000e+01
-4.520844421386718750e+02,-1.127343826293945312e+02
-4.961544418334960938e+01,-4.256667327880859375e+01
-9.743127441406250000e+01,-1.724807586669921875e+02
-2.291158142089843750e+02,-2.128061370849609375e+02
1.086248626708984375e+02,-8.721570587158203125e+01
-4.208267517089843750e+02,-1.570322418212890625e+02
-3.654710083007812500e+02,-2.899614524841308594e+01
2.314463996887207031e+01,-3.831177978515625000e+02
-1.435753936767578125e+02,-1.503966674804687500e+02
-1.755665898323059082e+00,-9.782260894775390625e+01
3.344558334350585938e+01,-2.957403564453125000e+02
-6.186036300659179688e+01,-6.812677764892578125e+01
-4.410318603515625000e+02,-1.169491271972656250e+02
1.825333404541015625e+02,-1.167315551757812500e+03
-6.421793212890625000e+02,-7.355786132812500000e+01
1.995458984375000000e+02,-7.806469726562500000e+02
-6.650818634033203125e+01,-2.998515625000000000e+02
-7.981171875000000000e+02,-2.272723579406738281e+01
-8.030772399902343750e+01,-9.794902801513671875e+01
-6.843995666503906250e+01,-2.960529785156250000e+02
-1.760104370117187500e+02,-1.944396514892578125e+02
-4.124413757324218750e+02,-2.185243988037109375e+02
