Image Filename,Coefficients
344.png,[ 0.0469149  -0.06828193  0.06966471 -0.00683832]
345.png,[ 0.07712882 -0.12674918  0.10911721 -0.00967296]
346.png,[-0.01245782  0.01223717  0.06217704 -0.00674214]
347.png,[ 0.05653182 -0.09131481  0.11201249 -0.01360378]
348.png,[-0.03839256  0.03921763  0.07565096 -0.01212471]
349.png,[-0.01614909  0.05180884  0.01905471  0.01653363]
350.png,[-0.10555229  0.22203666 -0.06661627  0.02822656]
351.png,[-0.19186447  0.41731198 -0.21355755  0.06846404]
352.png,[-0.27235096  0.5774501  -0.30174847  0.0821249 ]
353.png,[-0.18170402  0.39706833 -0.18864398  0.06586653]
354.png,[-0.14726863  0.32035625 -0.1317596   0.05634869]
355.png,[-0.17466232  0.37661157 -0.1608422   0.060159  ]
356.png,[-0.23340384  0.48854977 -0.21697021  0.06788095]
357.png,[-0.20555737  0.45187443 -0.20149374  0.06590775]
358.png,[ 0.51617428 -0.83836237  0.53104945 -0.04508057]
359.png,[-0.23439593  0.48440661 -0.19726195  0.06223996]
360.png,[-0.22121498  0.46863581 -0.19192792  0.06177655]
361.png,[ 0.42329524 -0.64692268  0.43057085 -0.02899646]
362.png,[ 0.54629091 -0.85490616  0.53578196 -0.04438785]
363.png,[ 0.57170148 -0.89147236  0.55183783 -0.04696258]
364.png,[ 0.45168184 -0.67039014  0.43773473 -0.03047038]
365.png,[ 0.32199251 -0.41422437  0.29384662 -0.00911193]
366.png,[ 0.38693282 -0.52633281  0.35274681 -0.01854483]
367.png,[ 0.31543934 -0.38286589  0.27219636 -0.0067532 ]
368.png,[ 0.63829265 -0.97501998  0.59944052 -0.0619207 ]
369.png,[ 0.72839048 -1.10985428  0.65591784 -0.06923773]
370.png,[ 0.49009213 -0.65437856  0.41027013 -0.03547589]
371.png,[ 0.41110597 -0.53129235  0.3673604  -0.03683117]
372.png,[ 0.33795662 -0.37214249  0.26984403 -0.02232329]
373.png,[ 0.59049129 -0.84784298  0.54811392 -0.07435125]
374.png,[ 0.14084498 -0.1552281   0.16679641 -0.02385379]
375.png,[ 0.17072129 -0.20455425  0.19156294 -0.0288881 ]
376.png,[-0.40921553  0.84074215 -0.35664348  0.04988502]
377.png,[-0.38380396  0.80239986 -0.3407772   0.04810296]
378.png,[ 0.06076048  0.04310744  0.03099184 -0.01175554]
379.png,[-0.00852078  0.23426058 -0.11287731  0.01187952]
380.png,[ 0.15622091 -0.10778573  0.11763819 -0.03971012]
381.png,[ 0.20362849 -0.19610851  0.16528399 -0.04823216]
382.png,[-0.00817042  0.224138   -0.07588984 -0.02025981]
383.png,[ 0.2475514  -0.2795593   0.23213954 -0.07851453]
384.png,[ 0.24175002 -0.23102319  0.18113275 -0.06790962]
385.png,[ 0.13261625  0.00372476  0.03660802 -0.04795852]
