Image Filename,Coefficients
367.png,[ 0.09797622 -0.25556834  0.07370849 -0.02444086]
368.png,[ 0.01589753 -0.11451047  0.00883971 -0.01740808]
369.png,[ 0.05547533 -0.17588637  0.03859452 -0.0214427 ]
370.png,[ 0.06673955 -0.17672554  0.02794126 -0.01764748]
371.png,[ 0.05147158 -0.14378642  0.01333932 -0.01688655]
372.png,[ 0.03230779 -0.10422789 -0.0121511  -0.01172187]
373.png,[ 0.04255207 -0.11109963 -0.00864481 -0.01244017]
374.png,[ 0.12950508 -0.29227739  0.10399171 -0.02886394]
375.png,[ 0.19067194 -0.41667594  0.18793184 -0.04375573]
376.png,[ 0.0549553  -0.11022269 -0.03279355  0.00656321]
377.png,[-0.03592409  0.05540157 -0.11549799  0.01796312]
378.png,[ 0.10339602 -0.23921607  0.09167652 -0.02995257]
379.png,[-0.04461346  0.09776111 -0.14602924  0.02299554]
380.png,[ 0.03333332 -0.02716838 -0.08511479  0.01515484]
381.png,[-0.09816013  0.17402229 -0.16035477  0.021812  ]
382.png,[-0.03681908  0.07688519 -0.1142238   0.01677584]
383.png,[ 0.19205868 -0.31913848  0.07808342 -0.00037859]
384.png,[ 0.09722066 -0.14772389 -0.0066951   0.01063386]
385.png,[ 0.15378182 -0.26341505  0.07312563 -0.00339178]
386.png,[ 0.02190574 -0.0387999  -0.03248657  0.01014217]
387.png,[ 0.07865478 -0.11285019 -0.00264503  0.00658921]
388.png,[ 0.00013452  0.00328401 -0.03568298  0.00803107]
389.png,[ 0.20401902 -0.35780742  0.1583709  -0.01837369]
390.png,[ 0.10800699 -0.2119725   0.11153887 -0.01577704]
391.png,[ 0.22247277 -0.40805558  0.20497663 -0.01779849]
392.png,[ 0.12758355 -0.25959979  0.15380715 -0.01385599]
393.png,[ 0.34069018 -0.63453092  0.35311064 -0.04058473]
394.png,[ 0.23988839 -0.48285074  0.30496976 -0.03810989]
395.png,[ 0.2725134  -0.53555654  0.33075594 -0.04174302]
396.png,[ 0.11084783 -0.23493558  0.17518558 -0.01981896]
397.png,[ 0.15684826 -0.2861272   0.19021112 -0.02058556]
398.png,[ 0.00589689 -0.02962939  0.06845665 -0.0048564 ]
399.png,[-0.06018099  0.06487507  0.04603703 -0.00493272]
400.png,[-0.20668952  0.39888872 -0.18107367  0.04185696]
401.png,[-0.12855307  0.25399364 -0.09174855  0.02675163]
402.png,[-0.2611179   0.5173695  -0.26389445  0.06939944]
403.png,[-0.35558165  0.69566477 -0.35422688  0.08210893]
404.png,[-0.21769136  0.45127706 -0.22786173  0.07002556]
405.png,[-0.30458997  0.61907409 -0.31700867  0.08469877]
406.png,[-0.11157545  0.23121833 -0.07767667  0.04679517]
407.png,[-0.18143233  0.36491513 -0.14693318  0.0573668 ]
408.png,[-0.18725257  0.39411251 -0.16756454  0.06080726]
409.png,[-0.11670412  0.22187439 -0.03722515  0.03904533]
410.png,[-0.03863552  0.11652568 -0.00554973  0.04404346]
411.png,[-0.22546542  0.48966214 -0.23222383  0.09099744]
412.png,[-0.19423439  0.41699271 -0.17318389  0.08174081]
413.png,[-0.24683112  0.50139829 -0.19961633  0.08361459]
414.png,[-0.22032977  0.4587302  -0.17930786  0.08826398]
415.png,[-0.14779884  0.31175984 -0.07782578  0.0718794 ]
416.png,[-0.16017378  0.34007905 -0.08487768  0.0731296 ]
417.png,[-0.12822738  0.25577356 -0.01128162  0.06395232]
418.png,[-0.26508886  0.55053456 -0.21304857  0.11531528]
419.png,[-0.28309433  0.55965521 -0.19211402  0.11332135]
420.png,[-0.28441855  0.56040465 -0.17619879  0.11050749]
421.png,[-0.19214267  0.37293858 -0.05815609  0.09573452]
422.png,[-0.07879919 -0.03377153  0.30276004  0.04754441]
423.png,[-0.1390669   0.26044546  0.01468563  0.10906337]
424.png,[-0.22437894  0.37202663  0.02349402  0.07644465]
425.png,[ 0.0065387  -0.23100406  0.47623604  0.01673577]
