fx,fy,pred_fx,pred_fy
31.941794029338062,-439.2198213675803,-56.988216,-24.317106
32.46636915861356,-440.32330439744993,-39.507683,-43.056984
32.99005160989502,-441.4269058103101,-64.341995,-158.94856
33.512353006203085,-442.5297568025349,-54.135582,-44.75879
34.03279308776155,-443.6309934102866,-51.5939,-43.814007
34.550901400168435,-444.7297584101465,-54.63421,-39.51595
35.0662189985592,-445.8252032019904,-57.771378,-18.793503
35.578300162411665,-446.91648966582807,-60.50755,-112.89865
36.08671411583408,-448.0027919842355,-63.841316,-103.26675
36.59104674827166,-449.0832984222527,-54.77107,-28.670446
37.09090233034638,-450.1572130570888,-77.67881,-247.77533
37.58590521893232,-451.2237574506233,-54.129642,-41.673668
38.07570154466799,-452.28217225859,-46.940716,-45.305595
38.55996087415538,-453.3317187714664,-55.629517,-32.125835
39.03837783841939,-454.37168038325154,-48.646454,-48.36416
39.510673719093454,-455.40136398532553,-72.93276,-158.93565
39.97659798426345,-456.42010128339695,-53.5157,-31.48747
40.43592976659734,-457.4272500362387,-65.16028,-61.87816
40.88847927693735,-458.4221952155134,-40.876743,-41.348843
41.33408914689909,-459.4043500864898,-61.962284,-111.44152
41.77263569447511,-460.3731572098876,-62.766777,-92.64721
42.20403010737665,-461.32808936556336,-61.590744,-176.20766
42.62821953972038,-462.26865039938696,-35.750317,-43.81847
43.045188118325896,-463.1943759954776,-34.651516,-43.907433
43.45495785512197,-464.1048343767994,-56.75098,-35.55485
43.85758946204185,-464.99962693766304,-67.09883,-69.834816
44.2531830645412,-465.8783888117313,-62.22197,-42.879906
44.64187880968663,-466.7407893786996,-58.76397,-36.543453
45.02385736478825,-467.58653271216207,-63.247322,-46.07179
45.39934030291416,-468.4153579706346,-44.715073,-242.04652
45.76859037237816,-469.2270397335994,-69.43739,-90.65142
46.13191164832935,-470.0213882848012,-62.348766,-121.46519
46.48964956564768,-470.7982498455792,-53.900368,-37.96594
46.84219083315418,-471.55750676131055,-55.91759,-36.534763
47.18996322948614,-472.2990776437749,-62.368446,-144.5167
47.53343528102807,-473.0229174714104,-68.06945,-90.137566
47.87311582253901,-473.729017648302,-56.505943,-38.903236
48.20955344196502,-474.4174060217229,-66.10922,-56.79906
48.54333581222903,-475.0881468574144,-58.385212,-21.449444
48.87508891401261,-475.7413407715886,-70.06673,-202.79953
49.20547615426163,-476.37712461872087,-66.8624,-147.09732
49.53519738530486,-476.9956713343067,-54.910618,-35.321945
49.86498782924957,-477.5971897316913,-60.191566,-204.86285
50.19561691188413,-478.1819242517955,-45.944767,-41.961678
50.52788700979645,-478.7501546641747,-59.259186,-38.17277
50.86263211394561,-479.3021957175144,-41.85429,-40.906086
51.20071641257983,-479.83839673740135,-46.61589,-42.29978
51.54303279611425,-480.3591411689295,-31.583483,-32.73173
51.89050128628833,-480.86484606136713,-62.473427,-46.00329
52.244067391663705,-481.3559614918421,-32.146904,-40.44142
52.60470039139764,-481.8329699248683,-72.81409,-104.348045
52.97339154925885,-482.2963855045485,-57.216557,-29.790194
53.35115226001172,-482.7467532764008,-67.598656,-75.15509
53.73901213059228,-483.1846483359921,-56.84632,-31.556879
54.1380169989783,-483.6106749019476,-57.339275,-27.72011
54.549226894272216,-484.0254653114308,-56.952877,-27.901716
54.97371394215237,-484.4296789368474,-60.53458,-28.670385
55.41256022042772,-484.8240010232497,-23.521597,-49.7823
55.86685556994634,-485.2091414465821,-66.27844,-64.39848
56.33769536655726,-485.5858333934131,-61.434975,-32.032288
56.82617826019269,-485.95483196321817,-56.240368,-27.944687
57.33340388741736,-486.31691269486345,-57.76251,-86.453186
57.8604705639833,-486.6728700198546,-45.55829,-32.527916
58.40847296402069,-487.02351564612434,-52.73587,-185.48987
58.97849979248812,-487.3696768773488,-57.915535,-29.206873
59.57163145741871,-487.712194873699,-64.375786,-57.137768
60.18893774839103,-488.0519228604261,-66.47136,-89.85873
60.831475527558105,-488.3897242908464,-66.345024,-67.21756
61.50028643945241,-488.726470970348,-55.004707,-33.42339
62.19639464559933,-489.0630411481051,-59.45048,-31.890697
62.92080458973143,-489.4003175832667,-71.72221,-87.056244
63.6744987991678,-489.73918559238905,-60.357613,-25.554787
64.45843572773065,-490.0805310847644,-64.59015,-66.564354
65.27354764535363,-490.42523859210337,-75.77405,-185.22473
66.12073857921398,-490.7741892988077,-55.075523,-38.21357
67.00088231080198,-491.12825907870285,-62.555294,-34.905746
67.91482043290935,-491.4883165434624,-59.682606,-54.147163
68.86336047009624,-491.8552211071025,-65.63393,-60.59491
69.84727406571118,-492.2298210700623,-58.469902,-47.462048
70.86729523794997,-492.6129517255985,-31.599516,-89.855225
71.92411870689307,-493.0054334905775,-69.94803,-74.82332
73.01839829419518,-493.40807006238623,-81.24136,-161.5888
74.15074539720582,-493.82164660385206,-69.97386,-75.82635
75.32172753958365,-494.2469279587886,-59.144485,-49.149426
76.53186700063067,-494.6846569018927,-60.53743,-35.01746
77.78163952549609,-495.1355524278213,-32.988335,-148.89189
79.07147311823822,-495.6003080850557,-28.811249,-109.291046
80.40174691971067,-496.07959036048845,-81.4749,-172.65527
81.77279017242704,-496.5740371206485,-52.468674,-36.347965
83.1848812748487,-497.0842561152485,-49.18841,-50.288788
84.63824692776744,-497.6108235483903,-35.319546,-59.46816
86.13306137550153,-498.1542827223156,27.498608,-43.04902
87.66944574447959,-498.715142758147,3.106148,-49.35149
89.24746748146893,-499.2938773977746,50.56699,-15.522312
90.8671398931614,-499.8909238910133,50.08501,-15.052154
92.52842178796728,-500.5066819722651,56.97683,-10.016753
94.23121721977012,-501.14151293099786,53.157036,-15.9874
95.97537533239432,-501.79573878038366,61.44362,-16.063808
97.76069030298024,-502.4696415285804,63.197586,-1.0779536
99.58690138239862,-503.1634625573707,66.66472,-7.155608
101.45369303097524,-503.877402112848,70.83094,-6.8123746
103.36069514784496,-504.6116189122659,75.56895,-13.912307
105.30748339214723,-505.36622987014965,79.780495,-19.995333
107.29357959409104,-506.1413099456735,82.76192,-17.630178
109.31845225367438,-506.9368921122696,83.98794,-30.522047
111.38151712451334,-507.7529674492967,88.99114,-39.402363
113.4821378798477,-508.5894853541975,89.939285,-46.54334
115.61962685738268,-509.4463538720056,91.55935,-57.65494
117.79324587917452,-510.3234401375493,94.00425,-60.141773
120.0022071422515,-511.2205709245143,99.30738,-72.58008
122.24567417516,-512.1375332947651,114.79812,-84.28147
124.52276285527093,-513.0740753408745,127.7664,-97.372086
126.83254248156128,-514.0299070144272,100.65815,-91.87685
129.1740368977582,-515.0047010322495,102.61089,-100.068825
131.54622566122003,-515.9980938522747,118.90692,-108.17262
133.94804525361565,-517.0096867103446,108.356804,-106.38355
136.3783903300411,-518.0390467088693,108.873405,-109.14656
138.83611500340157,-519.0857079479601,105.91233,-107.20859
141.3200341606264,-520.1491726895049,116.90581,-111.99431
143.828924806764,-521.228912544739,116.88967,-115.272255
146.3615274324569,-522.3243696761955,112.838234,-116.66366
148.9165473999041,-523.434958005355,110.64352,-116.165855
151.492656342276,-524.5600644177413,113.8838,-125.52666
154.0884935716629,-525.6990499575769,108.41236,-129.02266
156.70266749091147,-526.8512510046455,118.790215,-139.63454
159.33375700502998,-528.0159804268518,107.09803,-143.0169
161.98031292819874,-529.1925287030388,109.96424,-134.44981
164.64085938283378,-530.3801650116517,118.5549,-160.38136
167.3138951876,-531.5781382817454,116.962105,-163.98631
169.99789523173604,-532.7856782037757,137.86932,-179.30684
