fx,fy,pred_fx,pred_fy
-169.0,-209.0,22.43013,16.474644
-470.0,-59.0,19.558939,20.37144
-470.0,-33.0,28.640345,4.0131025
-335.0,-77.0,28.628073,4.0154586
-175.0,-125.0,28.624002,4.0207467
-159.0,-143.0,10.446428,35.45551
-218.0,-177.0,25.191002,8.643037
-149.0,-157.0,10.182594,26.256222
-149.0,-157.0,13.256568,0.7789656
-159.0,-188.0,13.684607,-2.5327153
-159.0,-176.0,198.41507,-29.354929
-190.0,-170.0,10.938254,-16.255281
-228.0,-197.0,11.245524,2.2360759
-223.0,-198.0,17.68118,-25.732912
-278.0,-176.0,18.842766,-27.616701
-249.0,-220.0,14.781374,3.3011189
-244.0,-192.0,11.224748,21.021118
-232.0,-212.0,11.445693,22.53085
-229.0,-150.0,30.085812,-11.774153
-280.0,-103.0,11.750958,19.671135
-424.0,-68.0,11.945599,19.708204
-424.0,-68.0,196.33794,-24.257895
-416.0,-79.0,11.686929,21.050806
-238.0,-299.0,11.611721,19.723965
-211.0,-290.0,11.252085,21.079603
-227.0,-251.0,11.410398,21.268097
-198.0,-132.0,11.515251,19.733128
-185.0,-104.0,11.377472,21.263803
-51.0,-226.0,11.531106,19.743076
-21.0,-369.0,11.695919,19.804441
5.0,-266.0,11.506139,19.722866
-189.0,-159.0,11.477587,19.722185
-245.0,-142.0,191.55696,-16.399008
-253.0,-147.0,14.563405,-8.232876
-164.0,-120.0,11.253786,20.112053
-183.0,-129.0,11.490586,19.688885
-195.0,-164.0,14.749055,-8.149676
-236.0,-146.0,11.137148,21.023054
-253.0,-154.0,14.805674,-9.923142
-199.0,-150.0,10.991836,21.554974
-280.0,-141.0,11.152821,21.039652
-256.0,-131.0,15.383763,-7.667446
-237.0,-141.0,13.520948,23.599138
-228.0,-132.0,191.71977,-26.158175
-233.0,-151.0,19.791912,-11.246684
-328.0,-95.0,24.708288,-4.9764338
-325.0,-86.0,25.68295,5.090921
-305.0,-135.0,27.762882,7.328815
-127.0,-204.0,26.090515,25.003418
-154.0,-241.0,27.3216,19.158274
-143.0,-272.0,25.865076,23.145706
-152.0,-316.0,30.193338,6.3491178
-156.0,-266.0,28.866453,3.278552
-191.0,-196.0,22.942732,16.139177
-182.0,-179.0,107.21853,-27.093262
-212.0,-180.0,20.19881,9.9016
-147.0,-195.0,21.220795,-2.0668736
-110.0,-182.0,19.642954,-3.2842824
-114.0,-195.0,22.48286,-10.658478
-114.0,-195.0,18.173613,-7.0169854
-92.0,-236.0,17.585924,-20.606087
-146.0,-210.0,78.31987,-29.188164
-172.0,-126.0,75.250084,-29.05606
-170.0,-128.0,68.06551,-28.707558
-216.0,-130.0,67.32601,-27.553242
-243.0,-151.0,64.60123,-26.841465
-250.0,-134.0,11.296493,-26.883982
-223.0,-106.0,58.814438,-25.716053
-190.0,-142.0,56.53968,-25.438547
-166.0,-157.0,54.117485,-24.0228
-213.0,-164.0,54.380653,-23.22055
-270.0,-194.0,49.79858,-22.934092
-374.0,-102.0,46.126225,-22.654335
-355.0,-122.0,41.466454,-22.292898
-273.0,-143.0,36.61411,-21.850933
-125.0,-182.0,32.378304,-21.385143
-36.0,-198.0,30.836369,-20.671066
29.0,-251.0,13.145153,-52.53523
-217.0,-186.0,26.127512,-19.449259
-219.0,-184.0,26.10959,-18.885086
-269.0,-182.0,22.480734,-18.55124
-245.0,-218.0,17.262373,-19.018864
-227.0,-321.0,17.129637,-18.326725
-208.0,-308.0,16.390076,-18.235672
-223.0,-197.0,11.184046,-18.913988
-209.0,-117.0,7.402283,-19.410774
-209.0,-117.0,2.2509897,-20.449636
-223.0,-142.0,-1.2264192,-20.665724
-185.0,-169.0,9.587434,-84.386406
-195.0,-172.0,0.64629805,-17.590866
-177.0,-141.0,-4.1867304,-18.412018
-292.0,-55.0,-6.336768,-18.56098
-77.0,-140.0,-8.160825,-17.753284
-69.0,-136.0,-15.478559,-21.056377
-123.0,-124.0,-22.155085,-23.200758
-175.0,-132.0,-25.690872,-23.918396
-72.0,-237.0,-34.907692,-27.7931
-68.0,-218.0,-41.235638,-32.2559
-68.0,-218.0,-39.23948,-29.687359
-134.0,-221.0,-4.1954784,-116.91611
-290.0,-74.0,-44.45863,-33.063652
-238.0,-105.0,-48.509266,-36.533142
-226.0,-154.0,-39.01987,-31.37307
-252.0,-165.0,-35.728962,-30.06377
-177.0,-190.0,-32.211884,-32.880497
-110.0,-200.0,-39.98973,-40.231655
-193.0,-152.0,-43.298923,-44.94725
-226.0,-141.0,-46.338028,-53.041492
-207.0,-81.0,-36.752827,-52.560364
-207.0,-81.0,-39.983353,-56.821632
-302.0,-67.0,-28.100067,-180.66972
-289.0,-99.0,-18.718195,-40.592728
-193.0,-157.0,-19.34057,-49.39686
-136.0,-213.0,-15.419996,-53.75667
-108.0,-198.0,-10.045267,-56.31841
-76.0,-215.0,14.07814,-36.273285
-155.0,-171.0,-1.2422141,-53.604984
-204.0,-191.0,4.1249824,-55.011097
-212.0,-170.0,10.873374,-55.377037
-244.0,-220.0,17.132067,-55.877018
-289.0,-237.0,20.71694,-57.281925
-242.0,-192.0,-41.70936,-249.46234
0.0,-258.0,30.799858,-57.62441
-23.0,-237.0,32.998737,-55.710304
-232.0,-202.0,34.402714,-57.154797
-232.0,-202.0,33.0008,-56.677174
-236.0,-152.0,34.474396,-56.62633
-296.0,-123.0,34.98694,-55.771515
-293.0,-155.0,34.624752,-55.264046
-324.0,-146.0,35.688957,-48.72577
-208.0,-175.0,32.720993,-53.666035
-186.0,-202.0,32.430912,-51.7246
-278.0,-94.0,-30.380291,-256.95798
-336.0,-82.0,31.790133,-47.65533
-283.0,-135.0,31.199589,-44.581783
-326.0,-38.0,32.606236,-36.909924
-200.0,-123.0,32.43413,-33.15156
-213.0,-110.0,29.98181,-34.311428
-285.0,-112.0,31.980093,-28.316746
-262.0,-161.0,31.354681,-25.429909
-225.0,-199.0,31.321331,-23.216257
-158.0,-195.0,31.694817,-21.153034
-208.0,-257.0,30.87938,-18.571558
-228.0,-287.0,-17.674522,-22.720098
-176.0,-265.0,31.65375,-12.694788
-198.0,-182.0,30.03126,-8.791865
-226.0,-146.0,32.704346,-7.454972
-254.0,-202.0,28.924166,-3.7017438
-234.0,-193.0,28.245838,-0.6321731
-231.0,-132.0,38.426865,7.3909135
-206.0,-135.0,42.5826,13.606029
-167.0,-225.0,33.477318,17.26433
-151.0,-252.0,23.139135,16.73152
-178.0,-156.0,20.943779,11.157126
-177.0,-116.0,39.474365,26.180458
-148.0,-151.0,30.005926,4.890018
-120.0,-181.0,34.754025,3.135192
-171.0,-198.0,48.206947,-10.167085
-245.0,-236.0,52.58448,-8.812809
-256.0,-211.0,55.210365,-15.158352
-169.0,-217.0,49.3624,-10.88598
-127.0,-209.0,56.565804,-19.391348
-174.0,-98.0,55.660336,-20.595093
-170.0,-104.0,59.646275,-21.205969
-110.0,-144.0,67.70114,-26.109482
-185.0,-223.0,43.522392,26.982237
-185.0,-223.0,42.47793,28.03686
-160.0,-88.0,70.0686,-29.266441
-183.0,-115.0,47.151855,-11.888139
-191.0,-145.0,34.49001,-5.5041122
-189.0,-253.0,43.68046,-12.697354
-253.0,-243.0,42.27612,-9.982832
-215.0,-191.0,47.46781,-11.325223
-195.0,-144.0,53.640118,-13.910784
-204.0,-159.0,47.486706,-9.967439
-134.0,-234.0,41.592266,-4.4143033
-134.0,-234.0,48.456264,-8.709556
-259.0,-90.0,43.857788,28.986816
-280.0,-30.0,53.158985,-11.794312
-257.0,-89.0,55.703102,-11.985161
-204.0,-193.0,59.717354,-15.020018
-217.0,-174.0,60.566566,-14.999074
-208.0,-177.0,59.752403,-13.557724
-106.0,-205.0,30.966494,4.2036905
-63.0,-239.0,29.718521,1.830081
-48.0,-323.0,37.182476,-3.9547446
-180.0,-207.0,41.55782,-0.4013728
-180.0,-207.0,39.460087,-0.5364601
-32.0,-271.0,48.706795,39.062603
-71.0,-308.0,60.292404,4.9323244
-238.0,-310.0,67.87446,6.2912083
-238.0,-310.0,72.8093,9.50147
-264.0,-206.0,74.41982,7.602236
-243.0,-73.0,61.29835,23.735115
-252.0,-124.0,83.65317,11.867853
-230.0,-155.0,83.96785,7.8117785
-250.0,-173.0,63.50519,18.270048
-279.0,-162.0,50.933376,25.888973
-231.0,-188.0,63.468132,14.923706
-187.0,-182.0,53.648685,55.138565
-197.0,-224.0,53.488487,11.697371
-258.0,-71.0,46.93,8.703721
-198.0,-154.0,9.6898575,37.563183
-123.0,-306.0,44.774067,17.7319
-107.0,-305.0,30.448,27.341108
-244.0,-66.0,26.19798,26.679077
-172.0,-90.0,26.21487,28.970114
-180.0,-93.0,-3.601715,40.785645
-123.0,-166.0,-14.541137,39.798775
-177.0,-216.0,-9.465719,37.062366
-195.0,-200.0,-22.076536,37.600307
-172.0,-144.0,-22.354645,29.962482
-159.0,-173.0,-17.733147,24.524015
-228.0,-147.0,20.717913,21.066093
-262.0,-165.0,13.988778,21.118559
-292.0,-137.0,13.511836,19.219692
-292.0,-149.0,16.789743,15.9815235
-168.0,-176.0,13.408987,16.242693
-224.0,-196.0,13.54786,14.419223
-161.0,-227.0,17.878006,10.43996
-155.0,-216.0,16.472876,10.780348
-216.0,-184.0,-34.907875,9.7259865
-241.0,-126.0,12.152146,7.891993
-261.0,-221.0,6.2877774,4.56052
-261.0,-221.0,6.0734544,4.6896386
-250.0,-175.0,-12.639139,-5.2640967
-233.0,-146.0,-7.541304,-11.235427
-298.0,-65.0,-7.225226,-17.310534
-267.0,-120.0,-3.4642396,-22.478775
-242.0,-125.0,-1.5928588,-27.273117
-269.0,-179.0,-0.8718866,-35.86933
-266.0,-185.0,-1.3061223,-33.88742
-214.0,-172.0,-35.10549,-22.413168
-265.0,-125.0,-1.0308673,-40.418736
-325.0,-75.0,-2.6761394,-48.52722
-336.0,-127.0,-16.925484,-3.2389915
-204.0,-205.0,-5.796525,-33.548603
-153.0,-218.0,-6.051611,-40.584663
-157.0,-146.0,-1.5736619,-39.922787
-157.0,-146.0,-5.323531,-42.024338
-322.0,-69.0,-5.4569974,-43.605175
-211.0,-136.0,-1.9368818,-47.027386
-211.0,-136.0,-11.912942,-20.517233
-221.0,-176.0,-38.159782,-54.895382
-209.0,-159.0,-4.0822415,-54.36011
-182.0,-177.0,-6.565064,-31.568005
-189.0,-228.0,-8.418645,-43.861786
-237.0,-176.0,-11.070714,-45.065636
-277.0,-190.0,-12.17307,-44.12631
-305.0,-173.0,-16.695366,-44.10971
-405.0,-106.0,-20.617764,-43.787907
-438.0,-99.0,-20.445904,-43.25096
-388.0,-87.0,-25.12864,-40.120865
-187.0,-180.0,-24.308949,-37.452
-165.0,-227.0,-63.95695,-51.96891
-264.0,-229.0,-31.882803,-33.87674
-239.0,-258.0,-37.68375,-32.76499
-296.0,-149.0,-46.111553,-34.55443
-102.0,-312.0,-44.966007,-30.33316
-120.0,-265.0,-45.79256,-30.934456
-192.0,-183.0,-48.339657,-34.88932
-261.0,-103.0,-45.983738,-30.140478
-285.0,-138.0,-49.963543,-35.281597
-333.0,-136.0,-56.59645,-48.495335
-274.0,-95.0,-53.185623,-44.734512
-224.0,-221.0,-57.117313,-48.96442
-224.0,-221.0,-47.611454,-47.356884
-200.0,-206.0,-43.465256,-41.415134
-194.0,-225.0,-46.799297,-43.00037
-238.0,-217.0,-37.710724,-40.487484
-293.0,-203.0,-35.67234,-39.277615
-270.0,-136.0,-34.102703,-39.072105
-321.0,-137.0,-31.49607,-37.0226
-322.0,-114.0,-29.05784,-34.4694
-313.0,-96.0,-25.12135,-32.403976
-275.0,-69.0,-19.16385,-27.541355
-265.0,-173.0,-21.799154,-26.505161
-280.0,-151.0,-16.063696,-23.382027
-195.0,-176.0,-8.744261,-16.307379
-330.0,-89.0,-1.2971314,-2.7923133
-282.0,-128.0,-3.0047321,-1.1701138
-282.0,-128.0,0.41150212,0.1463591
-265.0,-340.0,5.5997314,5.909037
-147.0,-295.0,8.211039,8.66508
-128.0,-233.0,8.563141,13.265954
-224.0,-214.0,17.874361,28.853039
-277.0,-143.0,19.710022,30.545765
-246.0,-130.0,20.862679,31.674686
-159.0,-153.0,8.723215,4.6574373
-200.0,-188.0,21.388948,31.992771
-192.0,-234.0,20.84749,31.506037
-116.0,-295.0,20.068686,32.34578
-39.0,-164.0,17.309393,30.567337
-146.0,-111.0,18.470312,30.827564
-146.0,-111.0,21.67447,35.68589
-216.0,-130.0,6.8992796,14.460954
-229.0,-135.0,12.192909,19.809155
-169.0,-205.0,25.235106,32.64208
-158.0,-224.0,13.209183,20.39914
-97.0,-274.0,-1.6692206,3.5200338
-64.0,-275.0,7.9209604,20.596273
-92.0,-200.0,23.351028,32.73334
-148.0,-243.0,30.01024,26.770182
-62.0,-357.0,33.532177,21.082012
-60.0,-299.0,37.41873,21.019547
-226.0,-162.0,46.77861,23.501226
-218.0,-214.0,94.04736,9.114324
-135.0,-264.0,77.03721,11.860889
-45.0,-299.0,82.80863,11.014656
-132.0,-232.0,87.20262,13.689489
-115.0,-253.0,34.757183,1.7085024
-96.0,-269.0,102.57741,5.500843
-107.0,-261.0,110.916214,0.00519811
-134.0,-240.0,118.15315,-1.8669653
-151.0,-204.0,122.69027,-4.161355
-97.0,-203.0,128.0825,-2.960492
28.0,-253.0,139.30592,-4.2601047
-117.0,-283.0,147.74387,-6.565752
21.0,-341.0,159.27591,-6.901952
21.0,-341.0,164.17606,-3.760334
70.0,-344.0,171.03854,-3.9161558
-76.0,-320.0,117.0508,-33.903915
-53.0,-291.0,188.02464,-7.368945
-20.0,-278.0,192.96283,-3.9939094
-47.0,-248.0,199.85909,-6.321181
5.0,-228.0,208.00957,-7.929348
-15.0,-208.0,214.78201,-9.222102
-226.0,-167.0,222.50992,-12.043804
-239.0,-202.0,229.77736,-13.634587
52.0,-276.0,248.34355,-16.26413
87.0,-373.0,253.64853,-17.318283
87.0,-373.0,253.98521,-18.284367
68.0,-375.0,202.05602,-54.2933
37.0,-415.0,280.97003,-21.750717
37.0,-415.0,280.32172,-24.090658
-53.0,-312.0,297.04514,-23.38344
-78.0,-349.0,305.1469,-24.2225
56.0,-375.0,313.07394,-26.124247
-125.0,-321.0,321.0909,-27.052631
-116.0,-293.0,327.27008,-28.409998
-125.0,-252.0,330.6678,-30.128592
44.0,-300.0,328.31036,-34.787533
94.0,-396.0,345.74564,-34.04916
94.0,-396.0,269.6578,-80.93729
131.0,-381.0,354.2131,-37.588554
124.0,-391.0,363.95728,-38.20493
154.0,-380.0,385.40784,-35.79964
147.0,-409.0,394.98486,-37.741337
