fx,fy,pred_fx,pred_fy
39.0,-40.0,-132.87943,-136.33972
-48.0,-74.0,-157.39235,-157.00159
3.0,-131.0,-39.002007,-204.81078
-34.0,-79.0,-102.1013,-84.92818
126.0,-130.0,-187.40636,-202.57283
52.0,-118.0,-154.27846,-157.20213
73.0,-85.0,-126.76821,-130.17964
-37.0,88.0,-62.288124,-60.414284
76.0,57.0,-62.064346,-57.549156
92.0,15.0,-47.17016,-193.28226
52.0,-48.0,-45.157722,-181.16467
-40.0,-62.0,-100.043816,-89.63154
22.0,64.0,-89.96443,-133.25798
16.0,77.0,-206.91248,-229.73917
-32.0,45.0,-200.21724,-203.55919
-33.0,-55.0,-255.70265,-220.19855
-61.0,-30.0,-243.36845,-164.9236
-128.0,22.0,-239.70706,-160.1692
-157.0,73.0,-244.45451,-159.3655
-59.0,73.0,-246.24025,-159.06299
-77.0,85.0,-246.64221,-160.00536
-73.0,54.0,-240.37968,-182.60275
-52.0,36.0,-241.78401,-185.87407
-4.0,9.0,-241.75696,-186.44261
243.0,-154.0,-230.6592,-289.79688
232.0,-196.0,-220.45737,-282.5048
4.0,-68.0,-213.42647,-284.9428
4.0,-68.0,-120.900475,-195.94104
-20.0,64.0,-119.092575,-198.67657
10.0,25.0,-112.20465,-193.52423
15.0,27.0,-54.65208,-153.5061
-18.0,-9.0,-44.958923,-163.02014
120.0,-166.0,-40.432377,-176.32108
241.0,-131.0,-23.298552,-115.332405
193.0,-68.0,-101.48094,-42.08432
2.0,50.0,-84.26506,-53.839558
-36.0,22.0,34.806572,-8.197062
1.0,-13.0,37.061474,-6.745025
-5.0,-77.0,41.092728,-2.213818
-5.0,-77.0,67.64357,41.889015
-227.0,-5.0,71.50683,44.64561
-227.0,-5.0,75.06324,47.15752
-318.0,139.0,119.1074,77.04204
16.0,13.0,119.85394,77.97957
57.0,2.0,124.73369,80.176
-36.0,50.0,185.33257,110.30143
-34.0,48.0,185.51028,109.82685
-58.0,32.0,185.80075,110.394714
-76.0,-29.0,189.34254,112.69742
-183.0,-7.0,111.99449,66.81779
-185.0,4.0,192.41661,115.32933
-70.0,12.0,246.62769,166.96957
37.0,-13.0,243.77629,166.40427
25.0,-23.0,231.88567,159.91293
8.0,-48.0,180.91454,127.54216
22.0,13.0,170.32442,120.61867
7.0,30.0,164.53003,117.31036
50.0,-16.0,90.88223,57.378906
-21.0,-43.0,86.41296,53.534737
7.0,4.0,90.07463,54.723145
101.0,1.0,-16.577143,-37.352203
138.0,-23.0,-9.108725,-33.44033
145.0,-124.0,-6.2173634,-31.571682
46.0,-90.0,-49.39268,-48.24674
80.0,-115.0,-65.29299,6.350546
29.0,-28.0,-71.10809,53.035404
65.0,-199.0,-72.70785,0.9230901
58.0,-175.0,-68.857544,-3.3868284
-153.0,-118.0,-62.47897,-9.140103
-127.0,-80.0,-97.85774,-107.56006
-46.0,-34.0,-82.487045,-99.78545
136.0,-179.0,-92.16734,-123.57427
116.0,-154.0,-160.52405,-174.3928
50.0,-83.0,-163.73965,-178.87503
13.0,-49.0,-164.737,-183.243
19.0,-40.0,-158.62369,-180.96346
10.0,-62.0,-158.78212,-198.95554
-2.0,12.0,-152.98463,-185.04462
-33.0,10.0,-74.9646,-222.40887
-33.0,10.0,-70.27755,-246.16176
-36.0,-69.0,-68.020706,-235.12323
-50.0,-107.0,-16.796295,-117.14664
54.0,-163.0,-7.006463,-97.189766
65.0,-105.0,-7.8093467,-116.84731
4.0,-68.0,-26.278442,73.129486
-106.0,-37.0,-34.147144,87.93046
-15.0,-54.0,-33.0215,77.80538
106.0,-143.0,-31.437935,-194.92607
-39.0,-242.0,-9.692733,-179.02394
-54.0,-163.0,-6.4759254,-144.02391
-54.0,-163.0,186.572,11.455352
109.0,-181.0,201.18275,9.425037
109.0,-181.0,209.29448,11.324406
-24.0,-139.0,232.57976,45.4411
-2.0,-115.0,248.18507,36.62111
61.0,-198.0,245.65958,32.81226
-30.0,-168.0,244.27538,15.669797
-42.0,-147.0,243.24232,14.531957
76.0,-187.0,240.55911,10.220831
35.0,-208.0,194.51889,12.51802
15.0,-216.0,194.34885,-1.2445109
-14.0,-160.0,195.67395,9.133332
60.0,-246.0,182.07283,-6.396488
26.0,-310.0,192.21245,5.5596585
26.0,-310.0,193.34744,7.6099734
14.0,-251.0,180.94978,-17.011168
57.0,-278.0,177.5277,-19.821955
43.0,-288.0,166.18677,-32.92183
112.0,-378.0,204.18022,-71.99314
163.0,-459.0,207.42645,-75.98479
228.0,-482.0,209.98857,-93.93776
141.0,-395.0,226.88298,-28.055216
41.0,-292.0,227.05635,-19.682102
30.0,-303.0,228.89874,-39.304325
46.0,-406.0,246.96654,20.710148
53.0,-401.0,248.25713,20.90268
221.0,-457.0,249.04346,19.521666
122.0,-396.0,150.7811,46.783325
98.0,-431.0,142.38927,48.268795
73.0,-457.0,138.68068,43.916836
79.0,-526.0,127.78814,28.58891
117.0,-479.0,138.03923,45.43129
126.0,-476.0,143.5507,51.507515
207.0,-482.0,141.43494,52.801586
315.0,-498.0,119.86208,34.68174
306.0,-507.0,131.19958,43.409805
84.0,-475.0,125.86822,37.475166
124.0,-443.0,127.10071,38.266884
158.0,-505.0,123.641716,32.70735
140.0,-551.0,125.59772,33.390537
140.0,-551.0,146.20561,51.25302
176.0,-623.0,123.739586,26.81045
176.0,-623.0,132.61737,35.39104
244.0,-614.0,130.70699,33.72398
227.0,-638.0,132.19452,29.27519
150.0,-568.0,135.75093,31.717741
300.0,-514.0,127.946335,23.850904
426.0,-616.0,130.8881,21.371069
488.0,-702.0,146.67714,38.804558
387.0,-733.0,140.70338,31.25871
