fx,fy,pred_fx,pred_fy
-169.0,-209.0,30.609045,-16.746778
-470.0,-59.0,29.114735,-17.034494
-470.0,-33.0,31.31562,-17.08874
-335.0,-77.0,31.304016,-17.09633
-175.0,-125.0,31.304867,-17.095335
-159.0,-143.0,24.20085,-16.819977
-218.0,-177.0,29.574911,-17.511227
-149.0,-157.0,23.560188,-17.721607
-149.0,-157.0,18.84653,-15.182437
-159.0,-188.0,18.139532,-14.664026
-159.0,-176.0,70.68794,-10.346888
-190.0,-170.0,7.5759654,-9.620558
-228.0,-197.0,16.8251,-15.369255
-223.0,-198.0,5.714791,-8.158473
-278.0,-176.0,5.0238285,-8.81061
-249.0,-220.0,20.020147,-15.929344
-244.0,-192.0,19.892633,-16.7073
-232.0,-212.0,20.53457,-17.004753
-229.0,-150.0,28.924955,-20.370314
-280.0,-103.0,19.800053,-16.641747
-424.0,-68.0,20.158897,-16.811966
-424.0,-68.0,72.00748,-9.783867
-416.0,-79.0,20.142677,-16.747093
-238.0,-299.0,19.872162,-16.644312
-211.0,-290.0,19.943724,-16.705416
-227.0,-251.0,20.254942,-16.882494
-198.0,-132.0,19.844946,-16.637505
-185.0,-104.0,20.254032,-16.872494
-51.0,-226.0,19.839418,-16.641327
-21.0,-369.0,20.353964,-16.912392
5.0,-266.0,19.823502,-16.643684
-189.0,-159.0,19.843973,-16.653004
-245.0,-142.0,72.24264,-9.11466
-253.0,-147.0,14.9207325,-13.710613
-164.0,-120.0,19.869307,-16.74259
-183.0,-129.0,19.803453,-16.637192
-195.0,-164.0,15.225937,-13.876593
-236.0,-146.0,19.861834,-16.707981
-253.0,-154.0,14.71376,-13.57317
-199.0,-150.0,19.904722,-16.80605
-280.0,-141.0,19.856792,-16.714474
-256.0,-131.0,15.066288,-13.819155
-237.0,-141.0,20.084541,-17.289904
-228.0,-132.0,71.99733,-9.751299
-233.0,-151.0,2.5631192,-9.103299
-328.0,-95.0,9.043425,-14.461553
-325.0,-86.0,8.503425,-14.646014
-305.0,-135.0,6.661932,-14.857023
-127.0,-204.0,7.8281355,-17.869102
-154.0,-241.0,5.278854,-17.884916
-143.0,-272.0,5.334561,-18.090322
-152.0,-316.0,-2.8065681,-14.52496
-156.0,-266.0,-5.351962,-14.440294
-191.0,-196.0,-0.27411395,-18.056131
-182.0,-179.0,38.68171,-3.8634298
-212.0,-180.0,-3.6001356,-18.018799
-147.0,-195.0,-11.502216,-16.433775
-110.0,-182.0,-12.831896,-17.26006
-114.0,-195.0,-19.186026,-21.84156
-114.0,-195.0,-16.467314,-19.582775
-92.0,-236.0,-32.43058,-28.895214
-146.0,-210.0,20.333006,-2.8510082
-172.0,-126.0,18.015179,-2.2881968
-170.0,-128.0,15.99569,-0.6479333
-216.0,-130.0,21.166485,-4.3498487
-243.0,-151.0,18.633242,-4.2096305
-250.0,-134.0,-42.04682,-35.46428
-223.0,-106.0,15.68022,-3.5264447
-190.0,-142.0,16.211046,-4.830508
-166.0,-157.0,20.401287,-3.1109204
-213.0,-164.0,18.14828,-3.2046962
-270.0,-194.0,17.076178,-2.6975951
-374.0,-102.0,11.044383,-2.1248355
-355.0,-122.0,13.874448,-0.63342977
-273.0,-143.0,13.648218,0.0726894
-125.0,-182.0,11.96194,0.9216974
-36.0,-198.0,14.688852,0.62277746
29.0,-251.0,-66.89788,-54.84009
-217.0,-186.0,11.587299,1.0330659
-219.0,-184.0,11.706307,0.6299507
-269.0,-182.0,10.133388,1.4624131
-245.0,-218.0,14.843824,2.096957
-227.0,-321.0,10.637059,2.2402122
-208.0,-308.0,8.057464,2.3158193
-223.0,-197.0,6.8004403,3.0424633
-209.0,-117.0,8.750795,3.2506444
-209.0,-117.0,9.251795,4.127246
-223.0,-142.0,14.315549,3.7198374
-185.0,-169.0,-96.0181,-80.109634
-195.0,-172.0,6.292455,3.478984
-177.0,-141.0,7.987785,3.700831
-292.0,-55.0,7.3436604,3.787957
-77.0,-140.0,3.851611,4.212016
-69.0,-136.0,6.1538253,4.4772687
-123.0,-124.0,7.8640385,4.5637665
-175.0,-132.0,5.485219,4.990653
-72.0,-237.0,11.126881,4.734144
-68.0,-218.0,13.249825,4.3806133
-68.0,-218.0,8.826672,4.6439285
-134.0,-221.0,-104.97096,-114.80487
-290.0,-74.0,10.684809,3.9705343
-238.0,-105.0,11.476918,3.7430325
-226.0,-154.0,8.930796,3.668944
-252.0,-165.0,3.2613711,3.9150856
-177.0,-190.0,-4.6572943,4.781791
-110.0,-200.0,-0.3855281,4.1411734
-193.0,-152.0,11.232645,2.3183324
-226.0,-141.0,11.1415825,2.2378037
-207.0,-81.0,13.876939,1.0429095
-207.0,-81.0,18.74909,0.13871463
-302.0,-67.0,-83.6713,-178.41397
-289.0,-99.0,-7.6831536,3.273002
-193.0,-157.0,1.2955861,1.5598016
