fx,fy,pred_fx,pred_fy
39.0,-40.0,-54.37622,-47.575325
-48.0,-74.0,-62.99082,-56.18218
3.0,-131.0,-196.72911,58.979553
-34.0,-79.0,-62.618473,-86.32467
126.0,-130.0,-40.174923,-141.98839
52.0,-118.0,-55.19881,-49.279293
73.0,-85.0,-52.353333,-44.434113
-37.0,88.0,-49.10979,-30.971289
76.0,57.0,-51.608635,-32.661594
92.0,15.0,-190.71687,57.04939
52.0,-48.0,-170.26134,36.135513
-40.0,-62.0,-60.851555,-89.436516
22.0,64.0,-50.866344,-107.208885
16.0,77.0,-42.118164,-148.12077
-32.0,45.0,-39.136513,-155.47415
-33.0,-55.0,-42.797363,-221.17819
-61.0,-30.0,-48.821716,-235.5476
-128.0,22.0,-49.200264,-236.29298
-157.0,73.0,-48.859737,-243.57921
-59.0,73.0,-52.516426,-242.196
-77.0,85.0,-51.233604,-242.15555
-73.0,54.0,-51.687546,-234.22931
-52.0,36.0,-55.03072,-231.8574
-4.0,9.0,-53.356033,-232.16888
243.0,-154.0,-13.901974,-153.18466
232.0,-196.0,-9.402718,-150.25931
4.0,-68.0,-13.99587,-148.21986
4.0,-68.0,-50.584656,-124.55649
-20.0,64.0,-47.612812,-125.78225
10.0,25.0,-47.17728,-123.50846
15.0,27.0,-116.91963,-12.829931
-18.0,-9.0,-130.48715,1.5062745
120.0,-166.0,-142.48148,9.11703
241.0,-131.0,-37.23444,-540.702
193.0,-68.0,-146.1796,-198.63371
2.0,50.0,-154.6755,-92.7289
-36.0,22.0,182.86166,88.52157
1.0,-13.0,198.52109,99.21995
-5.0,-77.0,210.50865,106.073555
-5.0,-77.0,359.18958,168.50726
-227.0,-5.0,366.8698,171.81815
-227.0,-5.0,374.66083,174.6632
-318.0,139.0,448.46854,205.94669
16.0,13.0,455.35165,207.99535
57.0,2.0,463.81213,210.98439
-36.0,50.0,546.9467,234.24852
-34.0,48.0,554.008,234.74771
-58.0,32.0,554.69244,234.89201
-76.0,-29.0,570.95874,235.60207
-183.0,-7.0,511.44138,215.13394
-185.0,4.0,582.17053,237.91307
-70.0,12.0,548.70966,191.58075
37.0,-13.0,550.3178,192.70892
25.0,-23.0,541.988,190.42117
8.0,-48.0,478.25543,184.75778
22.0,13.0,475.47083,184.70888
7.0,30.0,475.99396,186.07555
50.0,-16.0,385.72995,176.1138
-21.0,-43.0,382.59622,180.84946
7.0,4.0,386.1084,185.75781
101.0,1.0,55.445923,41.46968
138.0,-23.0,56.984436,57.596424
145.0,-124.0,60.32437,65.74017
46.0,-90.0,-194.83069,101.88266
80.0,-115.0,-183.5832,110.628685
29.0,-28.0,-163.62402,107.13516
65.0,-199.0,-54.71166,-109.27497
58.0,-175.0,-52.24658,-114.2043
-153.0,-118.0,-45.4013,-123.478874
-127.0,-80.0,-24.945854,-209.93634
-46.0,-34.0,-15.679899,-214.27539
136.0,-179.0,-16.421911,-217.8908
116.0,-154.0,-5.8635173,-270.07858
50.0,-83.0,-4.5103917,-272.63803
13.0,-49.0,-6.143819,-272.77267
19.0,-40.0,-10.74946,-272.97208
10.0,-62.0,-9.106504,-275.70447
-2.0,12.0,-9.046466,-273.74524
-33.0,10.0,33.31339,-259.01627
-33.0,10.0,34.583534,-256.61456
-36.0,-69.0,34.334682,-260.697
-50.0,-107.0,10.761139,-186.01642
54.0,-163.0,10.788059,-184.6837
65.0,-105.0,14.188312,-192.27371
4.0,-68.0,-18.96433,31.546417
-106.0,-37.0,-16.274452,35.00688
-15.0,-54.0,-13.39299,32.839127
106.0,-143.0,133.35356,39.732582
-39.0,-242.0,162.75645,28.599325
-54.0,-163.0,167.08105,26.080091
-54.0,-163.0,509.1482,308.21082
109.0,-181.0,517.73846,320.8597
109.0,-181.0,531.1885,329.16165
-24.0,-139.0,679.4497,422.26782
-2.0,-115.0,695.2753,445.1226
61.0,-198.0,690.5966,444.94717
-30.0,-168.0,724.6522,429.95374
-42.0,-147.0,720.62555,429.58392
76.0,-187.0,718.3161,427.39035
35.0,-208.0,701.54706,361.17438
15.0,-216.0,741.0775,402.22943
-14.0,-160.0,693.22906,368.44128
60.0,-246.0,730.1227,395.1002
26.0,-310.0,667.2624,359.3532
26.0,-310.0,665.60406,359.816
14.0,-251.0,669.4386,359.73163
57.0,-278.0,667.65314,355.6094
43.0,-288.0,656.3541,338.5237
112.0,-378.0,475.23734,-66.64485
163.0,-459.0,458.53406,-106.82057
228.0,-482.0,443.0837,-161.26494
141.0,-395.0,372.84042,-174.98814
41.0,-292.0,354.89743,-221.51881
30.0,-303.0,339.43997,-296.6496
46.0,-406.0,288.45264,-72.208694
53.0,-401.0,258.4245,-110.240204
221.0,-457.0,238.63742,-156.78596
122.0,-396.0,57.77335,-733.37994
98.0,-431.0,61.97334,-770.9326
73.0,-457.0,61.608486,-772.45355
79.0,-526.0,62.899815,-781.75055
117.0,-479.0,61.940224,-777.1706
126.0,-476.0,67.85884,-808.3559
207.0,-482.0,120.36996,-896.3039
315.0,-498.0,130.73917,-893.69446
306.0,-507.0,136.26167,-905.14703
84.0,-475.0,145.67203,-917.86017
124.0,-443.0,151.96095,-929.54333
158.0,-505.0,160.04872,-936.93976
140.0,-551.0,176.16264,-965.7807
140.0,-551.0,176.25903,-976.8527
176.0,-623.0,195.65952,-998.94415
176.0,-623.0,197.4097,-1013.2439
244.0,-614.0,211.45715,-1034.4023
227.0,-638.0,223.46663,-1038.5004
150.0,-568.0,232.44443,-1055.3413
300.0,-514.0,240.15753,-1084.4741
426.0,-616.0,249.8877,-1067.4358
488.0,-702.0,254.52052,-1084.4491
387.0,-733.0,267.81738,-1100.1351
184.0,-653.0,277.71155,-1096.6249
176.0,-672.0,287.28897,-1102.1334
127.0,-565.0,290.42252,-1120.0782
271.0,-597.0,295.9663,-1116.8419
291.0,-675.0,293.93573,-1120.6892
281.0,-748.0,288.82065,-1130.3597
320.0,-641.0,284.78088,-1137.2292
450.0,-773.0,281.45316,-1137.3463
361.0,-786.0,280.92874,-1140.8639
