fx,fy,pred_fx,pred_fy
39.0,-40.0,-117.447395,-63.26915
-48.0,-74.0,-143.52214,-105.780396
3.0,-131.0,-88.13812,-63.37557
-34.0,-79.0,-55.38549,-279.35678
126.0,-130.0,-91.20821,-71.39282
52.0,-118.0,-133.6209,-92.54203
73.0,-85.0,-124.93219,-86.47826
-37.0,88.0,-111.51342,-52.88708
76.0,57.0,-88.85368,-40.371372
92.0,15.0,-103.188286,-68.76189
52.0,-48.0,-94.38182,-69.849236
-40.0,-62.0,-58.31071,-278.49908
22.0,64.0,-59.56328,-91.38313
16.0,77.0,-64.40019,-275.64996
-32.0,45.0,-85.640854,-73.50986
-33.0,-55.0,-129.80722,-81.007324
-61.0,-30.0,-129.90509,-72.716324
-128.0,22.0,-59.36346,-280.61734
-157.0,73.0,-123.922,-73.06026
-59.0,73.0,-133.22911,-75.20046
-77.0,85.0,-136.42853,-75.22417
-73.0,54.0,-55.74563,-281.3532
-52.0,36.0,-127.96037,-78.367714
-4.0,9.0,-135.599,-71.802414
243.0,-154.0,-91.02588,-76.45408
232.0,-196.0,-103.7043,-74.95827
4.0,-68.0,-89.48533,-75.32507
4.0,-68.0,-81.2083,-76.46955
-20.0,64.0,-85.7156,-84.53858
10.0,25.0,-89.81559,-79.6574
15.0,27.0,-69.46523,-70.22638
-18.0,-9.0,-96.29555,-69.12854
120.0,-166.0,-60.996704,-82.880356
241.0,-131.0,-12.009059,-172.6662
193.0,-68.0,-89.7092,-48.32387
2.0,50.0,-95.0699,-39.15202
-36.0,22.0,-43.37508,-34.689342
1.0,-13.0,-45.695015,-27.443806
-5.0,-77.0,-41.214813,-30.240705
-5.0,-77.0,-56.297626,-279.30115
-227.0,-5.0,-32.24017,-19.985884
-227.0,-5.0,-34.822643,-17.262041
-318.0,139.0,-60.77792,-278.8427
16.0,13.0,-34.34021,-20.878435
57.0,2.0,-31.048195,-17.249136
-36.0,50.0,-61.14444,-277.40668
-34.0,48.0,-30.835886,-19.002764
-58.0,32.0,-31.086586,-19.5821
-76.0,-29.0,-33.534275,-19.106237
-183.0,-7.0,-30.905453,-17.308306
-185.0,4.0,-29.539192,-16.03937
-70.0,12.0,-33.524193,-17.692844
37.0,-13.0,-34.262966,-14.756319
25.0,-23.0,-34.40173,-17.34242
8.0,-48.0,-36.11425,-16.784067
22.0,13.0,-33.187828,-21.799137
7.0,30.0,-31.457453,-18.130817
50.0,-16.0,-41.456078,-29.770882
-21.0,-43.0,-40.79732,-23.608238
7.0,4.0,-38.78498,-23.164152
101.0,1.0,-118.24695,-85.29566
138.0,-23.0,-115.329315,-84.446884
145.0,-124.0,-141.77058,-99.97195
46.0,-90.0,-57.727074,-278.79245
80.0,-115.0,-91.636345,-71.62792
29.0,-28.0,-83.36347,-77.719925
65.0,-199.0,-57.360275,-281.5557
58.0,-175.0,-86.785736,-67.142075
-153.0,-118.0,-81.446686,-72.52372
-127.0,-80.0,-87.53525,-64.26442
-46.0,-34.0,-88.23896,-68.14481
136.0,-179.0,-82.11451,-73.4331
116.0,-154.0,-111.22461,-62.87344
50.0,-83.0,-61.690983,-269.8675
13.0,-49.0,-60.640915,-279.57858
19.0,-40.0,-109.60821,-66.05812
10.0,-62.0,-101.44986,-77.08564
-2.0,12.0,-59.222015,-280.9846
-33.0,10.0,-55.494003,-276.982
-33.0,10.0,-80.10679,-81.529076
-36.0,-69.0,-72.912476,-81.05261
-50.0,-107.0,-58.62413,-278.77985
54.0,-163.0,-57.719486,-279.71378
65.0,-105.0,-59.257168,-106.825554
4.0,-68.0,-18.956837,-116.411674
-106.0,-37.0,-59.851723,-275.23947
-15.0,-54.0,-11.323847,-176.98163
106.0,-143.0,57.308586,-354.24078
-39.0,-242.0,57.08527,-311.41245
-54.0,-163.0,63.082428,-433.7579
-54.0,-163.0,-111.698166,-76.96519
109.0,-181.0,-115.166504,-92.79404
109.0,-181.0,-108.51642,-83.611694
-24.0,-139.0,-122.014275,-153.06497
-2.0,-115.0,-168.2062,-85.272865
61.0,-198.0,-219.45717,-110.94573
-30.0,-168.0,-59.393063,-279.93686
-42.0,-147.0,-54.9223,-278.82816
76.0,-187.0,-201.5556,-75.547646
35.0,-208.0,-57.671383,-285.5607
