Image Filename,Coefficients
405.png,[-0.0974438   0.71218473 -0.62170233 -0.12676438]
406.png,[-0.07803675  0.68403727 -0.61107484 -0.12744264]
407.png,[-0.07803675  0.68403727 -0.61107484 -0.12744264]
408.png,[-0.11072149  0.73976904 -0.63905966 -0.12375704]
409.png,[-0.23624646  0.97220378 -0.76607081 -0.10654155]
410.png,[-0.10356117  0.69654123 -0.58694777 -0.14302644]
411.png,[ 0.01005065  0.50867572 -0.50285166 -0.15448793]
412.png,[-0.06822628  0.66208607 -0.5962802  -0.14047027]
413.png,[ 0.04858631  0.46183012 -0.50035774 -0.15531807]
414.png,[-0.13157171  0.7882765  -0.6791181  -0.13250862]
415.png,[-0.05676886  0.68266277 -0.64301496 -0.13777232]
416.png,[-0.08046362  0.67925528 -0.59686985 -0.16320532]
417.png,[-0.10018787  0.74390366 -0.65503177 -0.1550667 ]
418.png,[-0.13174414  0.80311605 -0.69439763 -0.14988921]
419.png,[-0.71609652  1.85682403 -1.20398788 -0.0920802 ]
420.png,[-0.16906722  0.88312238 -0.75111834 -0.14570681]
421.png,[-0.19220237  0.95465453 -0.80711405 -0.13880246]
422.png,[-0.81574122  2.0437659  -1.31314707 -0.08295808]
423.png,[-0.64427848  1.76887343 -1.19782632 -0.09656993]
424.png,[-0.71747582  1.87563625 -1.23415835 -0.09874321]
425.png,[-0.76459239  1.98091417 -1.30831282 -0.08765535]
426.png,[-0.1538795   0.89823724 -0.80629    -0.14529896]
427.png,[-0.77333676  1.96646471 -1.28503277 -0.0993529 ]
428.png,[-0.06908287  0.74039525 -0.72096674 -0.16455472]
429.png,[-0.3245607   1.42541241 -0.98914672 -0.16080192]
430.png,[-0.1207671   0.81644543 -0.75906786 -0.1600955 ]
431.png,[-0.04537963  0.96883913 -0.77985437 -0.18993715]
432.png,[-0.05717859  0.70028741 -0.70606322 -0.16750372]
433.png,[-0.16429465  1.14543026 -0.86143899 -0.17949375]
434.png,[-0.09340491  0.77431288 -0.75676478 -0.15832451]
435.png,[-0.09026753  1.02083086 -0.80833431 -0.18614612]
436.png,[ 0.00633752  0.58191405 -0.66026876 -0.17131847]
437.png,[ 0.02583779  0.54218564 -0.64070666 -0.17267083]
438.png,[-0.05138692  0.66782899 -0.69958127 -0.16647595]
439.png,[-0.01303526  0.58740458 -0.65107774 -0.17344363]
440.png,[-0.03137686  0.60815843 -0.66625667 -0.16797814]
441.png,[-0.03302378  0.60754585 -0.65948934 -0.17037507]
442.png,[-0.00349796  0.55142629 -0.62981055 -0.17329092]
443.png,[-0.06332198  0.66342179 -0.69684336 -0.1575668 ]
444.png,[-0.05003167  0.63483705 -0.6788986  -0.16025332]
445.png,[-0.01712145  0.58353768 -0.66916556 -0.15384464]
446.png,[ 0.0469967   0.4269848  -0.57736507 -0.16345477]
447.png,[ 0.02004244  0.46761845 -0.59126743 -0.16251344]
448.png,[ 0.01728547  0.44482428 -0.56302416 -0.16648684]
449.png,[ 0.03278691  0.39709955 -0.52799619 -0.17005527]
450.png,[ 0.15826153  0.1474806  -0.38658688 -0.18669493]
451.png,[ 0.18623097  0.08416053 -0.34736397 -0.19086293]
452.png,[ 0.29782433 -0.13677425 -0.22197305 -0.20634   ]
453.png,[ 0.26445112 -0.03794682 -0.31934492 -0.17419196]
454.png,[ 0.28646408 -0.0968098  -0.27809342 -0.1791658 ]
455.png,[ 0.27935473 -0.08411892 -0.28758402 -0.17577295]
456.png,[ 0.2992643  -0.1352956  -0.2529129  -0.17935055]
457.png,[ 0.38371243 -0.30852277 -0.14906971 -0.19443851]
458.png,[ 0.38965437 -0.33073543 -0.13018275 -0.19727252]
459.png,[ 0.44588193 -0.44100597 -0.06657248 -0.20666679]
460.png,[ 0.42248258 -0.3859967  -0.09831598 -0.19998787]
461.png,[ 0.44011293 -0.42915945 -0.06920382 -0.20445785]
462.png,[ 0.26422861 -0.09064574 -0.27637285 -0.16419708]
463.png,[ 0.29439129 -0.15533629 -0.23691905 -0.16921348]
464.png,[ 0.35573846 -0.30368763 -0.12446519 -0.19438431]
465.png,[ 0.47727831 -0.534073    0.00629566 -0.2131534 ]
466.png,[ 0.34905423 -0.28588834 -0.1488968  -0.18077029]
467.png,[ 0.2829338  -0.18430548 -0.19862276 -0.17158702]
468.png,[ 0.28977723 -0.20154059 -0.19644628 -0.16450084]
469.png,[ 0.32711781 -0.26207542 -0.16614961 -0.16711969]
470.png,[ 0.31588416 -0.25092021 -0.16593498 -0.16760282]
471.png,[ 0.27137281 -0.17839126 -0.20091647 -0.16154593]
472.png,[ 0.24974791 -0.14379856 -0.22151383 -0.15437792]
473.png,[ 0.16882777 -0.00523003 -0.29084197 -0.14313849]
474.png,[ 0.24054312 -0.16205198 -0.1913262  -0.15694226]
475.png,[ 0.26007737 -0.23861439 -0.10742134 -0.18588207]
476.png,[ 0.20736154 -0.10152497 -0.21848093 -0.15263497]
477.png,[ 0.23163438 -0.14332336 -0.20336035 -0.14952735]
478.png,[ 0.18274865 -0.07484783 -0.2256727  -0.14805519]
479.png,[ 0.11841749  0.03720061 -0.28235552 -0.13973139]
480.png,[ 0.10975774  0.02710761 -0.26054513 -0.14390228]
481.png,[ 0.05053717  0.12998184 -0.30923251 -0.13801405]
482.png,[ 0.05545687  0.12126078 -0.30555327 -0.1374423 ]
483.png,[ 0.13577937 -0.03138679 -0.21705767 -0.15005206]
484.png,[ 0.11875546 -0.00821999 -0.22232589 -0.1501888 ]
485.png,[ 0.06379556  0.07945863 -0.25893542 -0.14596645]
486.png,[ 0.05819356  0.0740301  -0.23678786 -0.15825508]
487.png,[ 0.02860839  0.13123785 -0.27650549 -0.14378679]
488.png,[ 0.03031643  0.10160466 -0.24226163 -0.1506708 ]
489.png,[-0.01519922  0.18015951 -0.28535182 -0.14049714]
490.png,[ 0.11517191 -0.06214215 -0.15247273 -0.1591553 ]
491.png,[ 0.15804198 -0.16788084 -0.07709503 -0.17078024]
492.png,[ 0.13052571 -0.14072524 -0.07696094 -0.17186934]
493.png,[ 0.08440126 -0.02806663 -0.17217371 -0.14021597]
494.png,[ 0.08986935 -0.04913243 -0.15309383 -0.14356363]
495.png,[ 0.08781086 -0.05327089 -0.14784044 -0.14246782]
496.png,[ 0.12040252 -0.12278178 -0.1047053  -0.14860045]
497.png,[ 0.12188679 -0.15920724 -0.05792747 -0.16364088]
498.png,[ 0.2085753  -0.30321371  0.00129593 -0.16507886]
499.png,[ 0.16759774 -0.24073042 -0.02635975 -0.16157277]
500.png,[ 0.12886039 -0.17854247 -0.05690397 -0.15546761]
501.png,[ 0.12752    -0.19300899 -0.04470707 -0.15868943]
502.png,[ 0.2062778  -0.32935221  0.01356809 -0.15959098]
503.png,[ 0.17824653 -0.28313592 -0.00728784 -0.16244887]
504.png,[ 0.12108967 -0.1885265  -0.0549683  -0.15408983]
505.png,[ 0.21828927 -0.36598032  0.03045288 -0.16101638]
506.png,[ 0.19611153 -0.33936748  0.01957717 -0.15953408]
507.png,[ 0.17120253 -0.30864557  0.01989282 -0.171884  ]
508.png,[ 0.14528228 -0.26499335 -0.01144813 -0.16094672]
509.png,[ 0.12677956 -0.24696614 -0.01634087 -0.16107521]
510.png,[ 0.12377431 -0.24577967 -0.01903378 -0.15991377]
511.png,[ 0.0880222  -0.18417827 -0.05598413 -0.15361441]
512.png,[ 0.17894479 -0.3506048   0.03470989 -0.17374892]
513.png,[ 0.09635621 -0.19533265 -0.06313122 -0.15342957]
514.png,[ 0.09204994 -0.18337584 -0.0823762  -0.15058006]
515.png,[ 0.13331461 -0.26088195 -0.04037027 -0.16403555]
516.png,[ 0.15677412 -0.32564276  0.01000457 -0.17998402]
517.png,[ 0.14971578 -0.31326217  0.00331558 -0.18359835]
518.png,[ 0.13107576 -0.27018922 -0.04014204 -0.16987576]
519.png,[ 0.11255236 -0.24649751 -0.05801854 -0.16810391]
520.png,[ 0.12124585 -0.2722215  -0.03835789 -0.17476044]
521.png,[ 0.11648687 -0.2457844  -0.07232472 -0.16769746]
522.png,[ 0.15822537 -0.31707842 -0.05004855 -0.16756658]
523.png,[ 0.18874159 -0.39299166 -0.0009161  -0.17715007]
524.png,[ 0.19731321 -0.42184501  0.02143087 -0.18776595]
525.png,[ 0.21932721 -0.47424867  0.04742356 -0.19193147]
526.png,[ 0.24212714 -0.51788877  0.06678616 -0.19383513]
527.png,[ 0.19692851 -0.43417009  0.00746704 -0.17610362]
528.png,[ 0.24736316 -0.54461397  0.08075004 -0.19642769]
529.png,[ 0.17353733 -0.40157301 -0.01609388 -0.17187491]
530.png,[ 0.22901081 -0.52256961  0.05878558 -0.19107792]
531.png,[ 0.14153921 -0.39614635  0.01398641 -0.19099714]
532.png,[ 0.08362645 -0.29893514 -0.04302223 -0.18171282]
533.png,[ 0.10289972 -0.31567316 -0.0541093  -0.16978013]
534.png,[ 0.10102028 -0.33188    -0.04319809 -0.17225409]
535.png,[ 0.09609482 -0.34201288 -0.02395642 -0.18393587]
536.png,[ 0.07796205 -0.29936754 -0.06336004 -0.16921534]
537.png,[ 0.03027652 -0.21022943 -0.11639868 -0.16144694]
538.png,[ 0.03427263 -0.23503167 -0.08640988 -0.17526592]
539.png,[ 0.07888002 -0.3185972  -0.04417634 -0.18105785]
540.png,[-0.00620848 -0.16288985 -0.14043502 -0.15819065]
541.png,[ 0.02273988 -0.20292775 -0.12708545 -0.15975611]
542.png,[ 0.03230947 -0.2302014  -0.09975086 -0.17319399]
543.png,[ 0.03123722 -0.21869023 -0.11874861 -0.16071092]
544.png,[ 0.05203854 -0.26901943 -0.07812235 -0.17558212]
545.png,[ 0.0248753  -0.20543373 -0.12728434 -0.15930644]
546.png,[ 0.03244088 -0.2155126  -0.12551659 -0.15808886]
547.png,[ 0.03924604 -0.24215442 -0.10116924 -0.16340427]
548.png,[ 0.02275879 -0.20100244 -0.13066441 -0.15829236]
549.png,[ 0.02273988 -0.20292775 -0.12708545 -0.15975611]
550.png,[ 0.06975457 -0.29327695 -0.07041757 -0.17643963]
551.png,[ 0.01872115 -0.20908463 -0.10832866 -0.17270482]
552.png,[ 0.05307233 -0.27678207 -0.06848121 -0.17870287]
553.png,[ 0.05592427 -0.26539561 -0.09326058 -0.16423756]
554.png,[ 0.03617487 -0.23463055 -0.10009414 -0.17215856]
555.png,[ 0.05867557 -0.27346972 -0.08160209 -0.17391493]
556.png,[ 0.0381535  -0.23285497 -0.11125325 -0.16126453]
557.png,[ 0.06697086 -0.28392167 -0.0795017  -0.17351603]
558.png,[ 0.02885595 -0.21708574 -0.11895419 -0.15990351]
559.png,[ 0.04150495 -0.23140557 -0.11720959 -0.15970988]
560.png,[ 0.0606989  -0.27903481 -0.07707562 -0.17524528]
561.png,[ 0.06839592 -0.29662101 -0.06576698 -0.17643139]
562.png,[ 0.00821759 -0.17749113 -0.14122135 -0.1570725 ]
563.png,[ 0.05579896 -0.27327263 -0.07854921 -0.1745358 ]
564.png,[ 0.04879109 -0.24840058 -0.10605717 -0.16092966]
565.png,[ 0.04377663 -0.25237148 -0.08815531 -0.17405121]
566.png,[ 0.06038996 -0.26696074 -0.09802561 -0.16178675]
567.png,[ 0.02142239 -0.2078966  -0.11433103 -0.17012224]
568.png,[ 0.05250873 -0.25809762 -0.09885569 -0.16228377]
569.png,[ 0.08225134 -0.31124609 -0.07152335 -0.16604099]
570.png,[ 0.05065284 -0.25871547 -0.08988824 -0.17242429]
571.png,[ 0.0606655  -0.285476   -0.06915849 -0.17690443]
572.png,[ 0.05921207 -0.28498651 -0.06848393 -0.1765272 ]
573.png,[ 0.06709577 -0.28533411 -0.08380981 -0.16454478]
574.png,[ 0.01637834 -0.19450544 -0.13051689 -0.15861549]
575.png,[ 0.03515566 -0.23150108 -0.10960047 -0.16121554]
576.png,[ 0.04103475 -0.24135489 -0.10481403 -0.16196936]
577.png,[ 0.0522374  -0.26523024 -0.08892825 -0.16513394]
578.png,[ 0.04400019 -0.25757733 -0.08103911 -0.17628261]
579.png,[ 0.07189891 -0.29928269 -0.06677709 -0.1763437 ]
580.png,[ 0.07149651 -0.29699599 -0.06921437 -0.1754456 ]
581.png,[ 0.03122842 -0.21615725 -0.12401513 -0.15791898]
582.png,[ 0.04708089 -0.25475152 -0.09598283 -0.1634121 ]
583.png,[ 0.08831399 -0.33819985 -0.03997834 -0.18054479]
584.png,[ 0.02801065 -0.2155171  -0.1200854  -0.15934765]
585.png,[ 0.0629014  -0.28240491 -0.08214737 -0.16520338]
586.png,[ 0.07887557 -0.32603097 -0.04302859 -0.18058713]
587.png,[ 0.06479903 -0.28801878 -0.07211952 -0.17528983]
588.png,[ 0.0726178  -0.29532695 -0.07859404 -0.16519242]
589.png,[ 0.0577294  -0.26921487 -0.08591218 -0.17277641]
590.png,[ 0.02068102 -0.20605776 -0.12209376 -0.16018376]
591.png,[ 0.04885007 -0.26621704 -0.07801227 -0.17553939]
592.png,[ 0.06610451 -0.29859691 -0.06079551 -0.1777291 ]
593.png,[ 0.04166033 -0.24299364 -0.10468015 -0.16110169]
594.png,[ 0.0106536  -0.17765847 -0.14457584 -0.1554645 ]
595.png,[ 0.04868734 -0.25967824 -0.09243519 -0.16399574]
596.png,[ 0.04885007 -0.26621704 -0.07801227 -0.17553939]
597.png,[ 0.05579896 -0.27327263 -0.07854921 -0.1745358 ]
598.png,[ 0.03181284 -0.22531151 -0.11284886 -0.16068603]
599.png,[ 0.03120534 -0.2187119  -0.11991551 -0.15950386]
600.png,[ 0.03313276 -0.22761146 -0.11170223 -0.16082868]
601.png,[ 0.06514124 -0.29837912 -0.05954373 -0.17805091]
602.png,[ 0.05300906 -0.27063355 -0.07986329 -0.17362628]
603.png,[ 0.02254767 -0.20552504 -0.12622943 -0.15804691]
604.png,[ 0.02037677 -0.20703948 -0.1204536  -0.16018539]
605.png,[ 0.05250873 -0.25809762 -0.09885569 -0.16228377]
606.png,[ 0.01349716 -0.19204081 -0.13015707 -0.15857381]
607.png,[ 0.03120534 -0.2187119  -0.11991551 -0.15950386]
608.png,[ 0.05579896 -0.27327263 -0.07854921 -0.1745358 ]
609.png,[ 0.06746053 -0.30259149 -0.05827653 -0.17746333]
610.png,[ 0.10092244 -0.37915224  0.0032389  -0.1865373 ]
611.png,[ 0.14959185 -0.45379939  0.03318826 -0.17458176]
612.png,[ 0.11361823 -0.41067683  0.04204074 -0.18345286]
613.png,[ 0.12217534 -0.40081325  0.02177905 -0.16509422]
614.png,[ 0.13445476 -0.43144687  0.05081473 -0.16258046]
615.png,[ 0.05014946 -0.26343383 -0.05337737 -0.12609653]
616.png,[ 0.29898845 -0.77702226  0.30790002 -0.21702271]
617.png,[ 0.27956818 -0.71055058  0.2466781  -0.19206081]
618.png,[ 0.26620659 -0.7123006   0.2809474  -0.19958539]
619.png,[ 0.18395652 -0.55050202  0.19741332 -0.18687086]
620.png,[ 0.20641611 -0.6111099   0.25507164 -0.19757388]
621.png,[ 0.17043433 -0.54457586  0.22813116 -0.19294298]
622.png,[ 0.17436992 -0.53887681  0.22552201 -0.1910828 ]
623.png,[ 0.13118486 -0.45925631  0.19283043 -0.18787135]
624.png,[ 0.18819499 -0.54121261  0.22591182 -0.18709772]
625.png,[ 0.18710521 -0.53792139  0.2346009  -0.18885384]
626.png,[ 0.1764306  -0.51930423  0.22852119 -0.18880725]
627.png,[ 0.12498698 -0.41590197  0.17983623 -0.18220912]
628.png,[ 0.14751314 -0.44394819  0.18927574 -0.1835495 ]
629.png,[ 0.12651066 -0.40612463  0.17345006 -0.18110698]
630.png,[ 0.13155851 -0.4028297   0.1712362  -0.1807951 ]
631.png,[ 0.15001088 -0.42559404  0.1809481  -0.18213619]
632.png,[ 0.15346427 -0.42388358  0.17573176 -0.18105947]
633.png,[ 0.10848046 -0.34098366  0.13615205 -0.17590494]
634.png,[ 0.16814771 -0.42836295  0.17279371 -0.18024914]
635.png,[ 0.1675115  -0.42551647  0.17056925 -0.17982891]
636.png,[ 0.16008925 -0.40333678  0.15340231 -0.17712217]
637.png,[ 0.19770798 -0.46781687  0.18717707 -0.18291801]
638.png,[ 0.26450702 -0.56598984  0.22465353 -0.18677904]
639.png,[ 0.21068994 -0.47529747  0.18776144 -0.18766838]
640.png,[ 0.22799079 -0.48957285  0.18492293 -0.18630237]
641.png,[ 0.21620483 -0.47199605  0.17691021 -0.18759272]
642.png,[ 0.15829813 -0.33889521  0.08766716 -0.17357687]
643.png,[ 0.18625914 -0.39154344  0.11965322 -0.18095921]
644.png,[ 0.28183106 -0.58193353  0.24322808 -0.20869718]
645.png,[ 1.15842934 -2.51132451  1.67629018 -0.60857116]
646.png,[ 0.34504148 -0.65858756  0.25961373 -0.20987852]
647.png,[ 0.31720724 -0.59121098  0.21401842 -0.20293781]
648.png,[ 0.27086283 -0.49870967  0.16260058 -0.19747943]
649.png,[ 0.24556143 -0.44458952  0.12534869 -0.19038603]
650.png,[ 0.21421151 -0.39163104  0.10633918 -0.19422285]
651.png,[ 0.32472779 -0.59339077  0.21631469 -0.21303442]
652.png,[ 0.27443373 -0.48439084  0.14513673 -0.20187244]
653.png,[ 0.29932036 -0.52047586  0.15777781 -0.20353632]
654.png,[ 0.19825161 -0.30738358  0.02503769 -0.18454117]
655.png,[ 0.18155519 -0.24962153 -0.02242589 -0.17961105]
656.png,[ 0.16777835 -0.17699055 -0.11940494 -0.13554635]
657.png,[ 0.36663932 -0.60862069  0.19659266 -0.22577373]
658.png,[ 0.13861063 -0.10151034 -0.16752494 -0.13770885]
659.png,[ 0.16968079 -0.14349545 -0.15573973 -0.13943725]
660.png,[ 0.37605641 -0.57488336  0.1409507  -0.21637039]
661.png,[ 0.20977685 -0.19617417 -0.15265471 -0.13140969]
662.png,[ 0.2431223  -0.25619771 -0.11788142 -0.13980957]
663.png,[ 0.22315373 -0.19235026 -0.16555608 -0.13716918]
664.png,[ 0.29851208 -0.31435801 -0.11021519 -0.14535444]
665.png,[ 0.31143642 -0.3354545  -0.09749824 -0.1476103 ]
666.png,[ 0.27374134 -0.26039033 -0.14271723 -0.14289379]
667.png,[ 0.31689967 -0.32850586 -0.11268309 -0.14771654]
668.png,[ 0.37519301 -0.42005974 -0.07457662 -0.15238102]
669.png,[ 0.39785081 -0.44752057 -0.06810353 -0.15374163]
670.png,[ 0.36444797 -0.37280135 -0.10919737 -0.15588176]
671.png,[ 0.40822547 -0.43095618 -0.09774305 -0.15000982]
672.png,[ 0.46377341 -0.52168187 -0.04929087 -0.16424816]
673.png,[ 0.46383892 -0.52328014 -0.04193138 -0.16992736]
674.png,[ 0.35403671 -0.32380136 -0.15132712 -0.15506667]
675.png,[ 0.4286918  -0.45251942 -0.09532911 -0.15463413]
676.png,[ 0.45177394 -0.49907465 -0.06271826 -0.16704902]
677.png,[ 0.40005588 -0.39942723 -0.12418273 -0.15331987]
678.png,[ 0.36996189 -0.31813021 -0.1835932  -0.14429968]
679.png,[ 0.36107783 -0.29986006 -0.18411281 -0.15379476]
680.png,[ 0.38259865 -0.32959004 -0.17055694 -0.15778781]
681.png,[ 0.37907362 -0.30800396 -0.20006067 -0.14429765]
682.png,[ 0.3678103  -0.27797218 -0.21257374 -0.1518024 ]
683.png,[ 0.35706769 -0.25067555 -0.22871047 -0.15141557]
684.png,[ 0.3160048  -0.17326278 -0.26794674 -0.14759047]
685.png,[ 0.31698764 -0.16506061 -0.27978073 -0.14506236]
686.png,[ 0.27885714 -0.06810355 -0.35959901 -0.12185064]
687.png,[ 0.31057294 -0.13373507 -0.31128592 -0.14021706]
688.png,[ 0.29513926 -0.09104885 -0.35209634 -0.1246069 ]
689.png,[ 0.30980306 -0.11035642 -0.34497427 -0.12666664]
690.png,[ 0.30246871 -0.09726093 -0.35143515 -0.12606601]
691.png,[ 0.31440166 -0.11367599 -0.34489805 -0.12762517]
692.png,[ 0.3461621  -0.20160184 -0.2551932  -0.16067268]
693.png,[ 0.31489341 -0.13118502 -0.30419393 -0.15080138]
694.png,[ 0.33692692 -0.15903197 -0.28927562 -0.15606696]
695.png,[ 0.27602324 -0.0403888  -0.35576591 -0.14751316]
696.png,[ 0.29573848 -0.03632513 -0.37762255 -0.1426934 ]
697.png,[ 0.23425008  0.08356249 -0.44631322 -0.13262115]
698.png,[ 0.25519931  0.04730311 -0.42514943 -0.13735905]
699.png,[ 0.20553874  0.14560831 -0.47777741 -0.13146735]
700.png,[ 0.212382    0.13522308 -0.47245251 -0.13286416]
701.png,[ 0.10282414  0.3235421  -0.56474301 -0.12084836]
702.png,[ 0.13127378  0.30537865 -0.56696997 -0.11925709]
703.png,[ 0.09475633  0.37458786 -0.60340995 -0.1157588 ]
704.png,[ 0.03997315  0.47470214 -0.65663236 -0.1082929 ]
705.png,[-0.0255603   0.58554591 -0.70401182 -0.10721228]
706.png,[ 0.06094857  0.38123638 -0.53326158 -0.15890033]
707.png,[ 0.03914354  0.43421007 -0.56647872 -0.1551721 ]
708.png,[ 1.23003678 -2.10658707  1.21929948 -0.61089289]
709.png,[ 0.05591523  0.41045653 -0.53755317 -0.17139692]
710.png,[ 0.06128205  0.4149227  -0.55964619 -0.15644399]
711.png,[ 0.04466358  0.45058887 -0.57662905 -0.15485188]
712.png,[-0.0623512   0.63528642 -0.6639719  -0.14279753]
713.png,[-0.0075157   0.5445058  -0.61539913 -0.15039794]
714.png,[ 0.03556039  0.44785666 -0.55113993 -0.16073931]
715.png,[ 0.02911822  0.72073867 -0.61355462 -0.1933463 ]
716.png,[ 0.07852799  0.65020008 -0.58605907 -0.19433996]
717.png,[-0.17448752  1.09186446 -0.82356863 -0.15103015]
718.png,[-0.02967583  0.86134505 -0.70910715 -0.16705485]
719.png,[-0.09994432  0.97052737 -0.75414049 -0.16130957]
720.png,[-0.10890925  1.00205277 -0.7739923  -0.15732859]
721.png,[-0.77246435  1.96445104 -1.34009642 -0.03998541]
722.png,[-0.68453941  1.78603172 -1.2163014  -0.06455527]
723.png,[-0.09339486  0.72094715 -0.69704191 -0.12354017]
724.png,[-0.59777088  1.63236372 -1.13456362 -0.07049262]
725.png,[ 0.00977147  0.55564335 -0.6153849  -0.13255297]
726.png,[ 0.0010454   0.59772152 -0.65526267 -0.11965226]
727.png,[-0.67600999  1.77978522 -1.20401649 -0.05505675]
728.png,[ 0.02980298  0.5171014  -0.57751968 -0.13755239]
729.png,[-0.72860547  1.85973868 -1.22677479 -0.05335   ]
730.png,[-0.04343188  0.62921776 -0.62566366 -0.12566244]
731.png,[-0.62684539  1.68269352 -1.12863456 -0.06515021]
732.png,[-0.07537955  0.67551955 -0.63744651 -0.12336513]
733.png,[-0.09888102  0.7258075  -0.66054057 -0.12059827]
734.png,[ 0.05407369  0.43811347 -0.48293101 -0.15444094]
735.png,[-0.55278962  1.53273646 -1.02427452 -0.07923372]
736.png,[-0.13485135  0.78812716 -0.67406228 -0.1198629 ]
737.png,[ 0.02428046  0.49061279 -0.512754   -0.14127831]
738.png,[-0.03727601  0.57550266 -0.52149756 -0.14950767]
739.png,[-0.13953338  0.7863114  -0.65903682 -0.12152054]
740.png,[-0.13953338  0.7863114  -0.65903682 -0.12152054]
741.png,[-0.13953338  0.7863114  -0.65903682 -0.12152054]
742.png,[-0.0287746   0.56016047 -0.51376198 -0.15029255]
743.png,[-0.14803538  0.80165469 -0.66677303 -0.12073556]
744.png,[-0.15096877  0.80534128 -0.66692686 -0.12141486]
745.png,[-0.04572936  0.59254188 -0.53166907 -0.14795749]
746.png,[-0.15096877  0.80534128 -0.66692686 -0.12141486]
747.png,[-0.14803538  0.80165469 -0.66677303 -0.12073556]
748.png,[-0.14803538  0.80165469 -0.66677303 -0.12073556]
749.png,[-0.14803538  0.80165469 -0.66677303 -0.12073556]
750.png,[-0.14495436  0.79809164 -0.66571907 -0.12078999]
751.png,[-0.04020928  0.57918902 -0.52165125 -0.15018699]
752.png,[-0.03419483  0.57193931 -0.52044342 -0.14956214]
753.png,[-0.14803538  0.80165469 -0.66677303 -0.12073556]
754.png,[-0.0299374   0.56109809 -0.51140101 -0.15202366]
755.png,[-0.15096877  0.80534128 -0.66692686 -0.12141486]
756.png,[-0.0114601   0.52570106 -0.49747753 -0.15201135]
757.png,[-0.13938595  0.78643533 -0.65813691 -0.12225424]
758.png,[-0.03170761  0.56384636 -0.51391541 -0.15097191]
759.png,[-0.04020928  0.57918902 -0.52165125 -0.15018699]
760.png,[-0.03301817  0.56466068 -0.5124547  -0.15196927]
761.png,[-0.04020928  0.57918902 -0.52165125 -0.15018699]
762.png,[-0.15552193  0.81477077 -0.67298533 -0.12026163]
763.png,[-0.14562149  0.79210888 -0.66260713 -0.12106315]
764.png,[-0.14788764  0.80177804 -0.66587278 -0.12146931]
765.png,[-0.14105389  0.78262677 -0.65649782 -0.12222992]
766.png,[-0.1594221   0.82238046 -0.67709835 -0.11986468]
767.png,[-0.1594221   0.82238046 -0.67709835 -0.11986468]
768.png,[-0.14495436  0.79809164 -0.66571907 -0.12078999]
769.png,[-0.03727601  0.57550266 -0.52149756 -0.14950767]
770.png,[-0.13787595  0.77847743 -0.65608565 -0.12158795]
771.png,[-0.14475025  0.78678219 -0.66285792 -0.11982671]
772.png,[-0.22498356  0.94669885 -0.75114707 -0.10834668]
773.png,[-0.02879705  0.55134772 -0.50579551 -0.15281414]
774.png,[-0.12721813  0.76424681 -0.64730555 -0.12355982]
775.png,[-0.03272628  0.56495688 -0.5138462  -0.15137715]
776.png,[-0.1462858   0.79550299 -0.66629978 -0.12002118]
777.png,[-0.04020928  0.57918902 -0.52165125 -0.15018699]
778.png,[-0.01967884  0.52127739 -0.4711781  -0.16744951]
779.png,[-0.01688114  0.5179296  -0.47129777 -0.16669946]
780.png,[-0.14818019  0.79140931 -0.66353765 -0.12042976]
781.png,[-0.14105389  0.78262677 -0.65649782 -0.12222992]
782.png,[-0.13567151  0.78128608 -0.6574771  -0.12200964]
783.png,[-0.15096877  0.80534128 -0.66692686 -0.12141486]
784.png,[-0.14788764  0.80177804 -0.66587278 -0.12146931]
785.png,[-0.04454033  0.5831904  -0.52538998 -0.14942922]
786.png,[-0.15096877  0.80534128 -0.66692686 -0.12141486]
787.png,[-0.1594221   0.82238046 -0.67709835 -0.11986468]
788.png,[-0.12882377  0.75492026 -0.62400605 -0.13510697]
789.png,[-0.1594221   0.82238046 -0.67709835 -0.11986468]
790.png,[-0.15648871  0.81869387 -0.67694452 -0.11918538]
791.png,[-0.14803538  0.80165469 -0.66677303 -0.12073556]
792.png,[-0.15648871  0.81869387 -0.67694452 -0.11918538]
793.png,[-0.23590695  0.96447949 -0.75808063 -0.10846387]
794.png,[-0.15281562  0.80845332 -0.66837544 -0.12168173]
795.png,[-0.15720926  0.81328375 -0.67323342 -0.12013836]
796.png,[-0.01504505  0.53472351 -0.49940122 -0.1531793 ]
797.png,[-0.11621554  0.73303508 -0.63321502 -0.12426293]
798.png,[-0.25015093  0.99775181 -0.77654802 -0.10580645]
799.png,[-0.13763824  0.78104978 -0.65367186 -0.12376517]
800.png,[-0.12345151  0.74144422 -0.61488857 -0.1366027 ]
801.png,[-0.12570964  0.75828887 -0.64680081 -0.12286998]
802.png,[-0.02520706  0.54029853 -0.50282291 -0.1518333 ]
803.png,[-0.07319885  0.63439708 -0.55711912 -0.14397023]
804.png,[-0.14736663  0.78222646 -0.63421087 -0.13495184]
805.png,[-0.20386059  0.9109949  -0.72976351 -0.11164458]
806.png,[-0.14475025  0.78678219 -0.66285792 -0.11982671]
807.png,[ 1.09863426 -1.8702602   1.21014961 -0.60608162]
808.png,[-0.1594221   0.82238046 -0.67709835 -0.11986468]
809.png,[-0.15648871  0.81869387 -0.67694452 -0.11918538]
810.png,[-0.04572936  0.59254188 -0.53166907 -0.14795749]
811.png,[-0.06119125  0.61628512 -0.54081998 -0.14785678]
812.png,[-0.23714426  0.97128284 -0.76031788 -0.10850988]
