sec,nanosec,image,motor position #0,motor position #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz,wire length #0_normalized,wire length #1_normalized,loadcell #0_normalized,loadcell #1_normalized,fx_normalized,fy_normalized,fz_normalized,tx_normalized,ty_normalized,tz_normalized
1728525430,121957031,1_1728525430-121957031.png,0,0,0.0,0.0,171.63999938964844,826.22998046875,-142.9215635668626,-344.41962956274153,55.27748313710133,-61.48903165689515,50.1918844466899,19.439568452302048,0.489700562660785,0.4894791426926623,0.7711379639130783,0.28075350752658146,1.0,0.0,0.37970909386114504,0.0,0.0,0.3650196406349185
1728525430,172808838,2_1728525430-172808838.png,0,0,0.0,0.0,171.5399932861328,826.52001953125,-154.71579116850626,-326.8015426580558,54.317283903692235,-56.776807607282315,51.471631705140105,19.377194032823514,0.489700562660785,0.4894791426926623,0.7710255659283121,0.2808773753768413,0.9642938380869861,0.04235567272449248,0.3726951285384709,0.04744899242860401,0.025878034423669982,0.363404163861989
1728525430,223597900,3_1728525430-223597900.png,0,0,0.0,0.0,171.5,826.2100219726562,-166.40806601003115,-309.3573286977821,53.3923949873565,-52.13596221714317,52.74544991965234,19.329210055404644,0.489700562660785,0.4894791426926623,0.7709806170241205,0.28074498379193613,0.9288963307025462,0.08429333720728405,0.3659390944147271,0.09417924877053807,0.05163617642161844,0.36216139476464076
1728525430,274385742,4_1728525430-274385742.png,0,0,0.0,0.0,171.5399932861328,826.239990234375,-177.97084899049057,-292.13923681043474,52.50203289437223,-47.57941361586814,54.008411904222214,19.296361324474585,0.489700562660785,0.4894791426926623,0.7710255659283121,0.28075778242713756,0.8938908504617046,0.12568738122955314,0.35943526830496964,0.14006069197148868,0.07717479234494173,0.3613106235305136
1728525430,325172607,5_1728525430-325172607.png,0,0,0.0,0.0,171.5500030517578,826.219970703125,-189.37766896845926,-275.1983518897427,51.64553216070709,-43.119581068755856,55.25568382990479,19.279343886768963,0.489700562660785,0.4894791426926623,0.7710368160165035,0.28074923262602536,0.8593575368101017,0.16641499151130756,0.3531787891954798,0.18496826820996554,0.1023961363371757,0.36086987753915944
1728525430,375958252,6_1728525430-375958252.png,0,0,0.0,0.0,171.41000366210938,826.4600219726562,-200.60329184160832,-258.584259635212,50.82239503550814,-38.768302540839265,56.48256722213709,19.278800618570894,0.489700562660785,0.4894791426926623,0.7708794691275457,0.2808517520399715,0.8253727841479407,0.20635695898793927,0.3471660211666479,0.22878277697527455,0.1272051995708532,0.36085580707304865
1728525430,426742920,7_1728525430-426742920.png,0,0,0.0,0.0,171.4199981689453,826.5999755859375,-211.62387579559373,-242.34472981089243,50.0323353954104,-34.53675820796487,57.68453882526309,19.295317137467897,0.489700562660785,0.4894791426926623,0.7708907020662124,0.2809115224483565,0.7920087718253256,0.2453984402883621,0.3413948741737311,0.27139164126057014,0.15151051635632284,0.3612835794334302
1728525430,477526611,8_1728525430-477526611.png,0,0,0.0,0.0,171.5500030517578,827.0900268554688,-222.4171107302583,-226.5254214194965,49.275315328302355,-30.43540076868252,58.8572876943385,19.32941811026501,0.489700562660785,0.4894791426926623,0.7710368160165035,0.28112081011033796,0.7593330420396275,0.2834296665264152,0.33586507128020804,0.31268960927622425,0.17522491418281727,0.3621667833165059
1728525430,528309082,9_1728525430-528309082.png,0,0,0.0,0.0,171.5500030517578,827.0900268554688,-232.96234016122108,-211.16961271160568,48.55157309420239,-26.47389321002695,59.996748995433116,19.381564032153737,0.489700562660785,0.4894791426926623,0.7710368160165035,0.28112081011033796,0.7274081307873329,0.320346592386189,0.3305783529035344,0.352579381107415,0.19826619720136862,0.363517345394975
1728525430,579090576,10_1728525430-579090576.png,0,0,0.0,0.0,171.4199981689453,826.9099731445312,-243.2406642881597,-196.31795814616768,47.861641593680865,-22.661054496908683,61.099134146432135,19.452148534413155,0.489700562660785,0.4894791426926623,0.7708907020662124,0.2810439140332617,0.6962912558323539,0.3560514804137082,0.32553861172138665,0.3909721555861882,0.22055775570819636,0.36534546058838574
1728525430,629871094,11_1728525430-629871094.png,0,0,0.0,0.0,171.49000549316406,826.8300170898438,-253.23502335559658,-182.00827368331215,47.2063569157658,-19.004813502163817,62.16095706969889,19.541496252894017,0.489700562660785,0.4894791426926623,0.7709693840854537,0.2810097669617464,0.6660340643373409,0.3904534171948388,0.3207519551115311,0.4277880941855115,0.242029097005239,0.3676595368575805
1728525430,680649414,12_1728525430-680649414.png,0,0,0.0,0.0,171.49000549316406,826.8300170898438,-262.9302608441212,-168.27535118372552,46.58685689853644,-15.512171370635132,63.179056432583124,19.649861272320923,0.489700562660785,0.4894791426926623,0.7709693840854537,0.2810097669617464,0.6366824415568767,0.4234687595580672,0.31622669463739417,0.46295669998818845,0.2626162951300788,0.3704661549126385
1728525430,731427734,13_1728525430-731427734.png,0,0,0.0,0.0,171.24000549316406,827.02001953125,-272.3131664105274,-155.15080220379485,46.004569918193596,-12.189172404023294,64.15061382609295,19.777426150931255,0.489700562660785,0.4894791426926623,0.7706884062730628,0.281090911872912,0.6082763808393501,0.4550215101068607,0.31197326415560866,0.49641711085722995,0.28226235845063297,0.3737700429513478
1728525430,782204834,14_1728525430-782204834.png,0,0,0.0,0.0,171.17999267578125,827.239990234375,-281.37249886669395,-142.66293109135543,45.4611943709899,-9.040883456441266,65.07316789128636,19.924301516490292,0.489700562660785,0.4894791426926623,0.7706209571924882,0.28118485541927907,0.5808499140600737,0.485043622310397,0.3080040699377124,0.5281183069090499,0.30091751531784405,0.37757406619613026
