Image Filename,Joint Angles
128_1723092495-928269043.png,"[0.11536158 0.32661203 0.49436909 0.65738846 0.81164557 0.94304571
 1.04643475 1.12523572]"
129_1723092495-961621094.png,"[0.11909579 0.33210867 0.49796096 0.66169728 0.81757476 0.94993614
 1.05342413 1.13184453]"
130_1723092495-994972412.png,"[0.11814761 0.33229394 0.50082855 0.66676973 0.82407891 0.95679622
 1.05993654 1.13775057]"
131_1723092496-28324951.png,"[0.11944879 0.33588829 0.50198065 0.66907528 0.83125034 0.96830969
 1.07359025 1.15189527]"
132_1723092496-61676514.png,"[0.11960033 0.33901607 0.51159656 0.68427463 0.84825363 0.98384723
 1.08659178 1.16252688]"
133_1723092496-95029541.png,"[0.11901426 0.33944881 0.51508262 0.69054956 0.8558103  0.99115499
 1.09300824 1.16799522]"
134_1723092496-128381836.png,"[0.12052552 0.34630987 0.51645301 0.68892324 0.85795459 0.99834501
 1.10331764 1.17961071]"
135_1723092496-161735107.png,"[0.12161449 0.34967758 0.52320919 0.7017469  0.8749632  1.01563272
 1.11887146 1.19306165]"
136_1723092496-195087891.png,"[0.1197855  0.34791481 0.51854092 0.69586953 0.87189798 1.01591669
 1.1212183  1.19638179]"
137_1723092496-228441650.png,"[0.12419198 0.35669414 0.52866106 0.71141667 0.89124879 1.03490471
 1.13793491 1.21066143]"
138_1723092496-261794678.png,"[0.12453598 0.36301387 0.53164562 0.71225827 0.89521061 1.04208237
 1.14649681 1.21942287]"
139_1723092496-295149170.png,"[0.12425617 0.36186701 0.53102547 0.71628599 0.90339451 1.05118758
 1.15483718 1.22665382]"
140_1723092496-328502686.png,"[0.12734114 0.36543593 0.52889382 0.71498325 0.90671606 1.0572615
 1.1615481  1.23310237]"
141_1723092496-361857422.png,"[0.1286445  0.37189335 0.53649908 0.72365627 0.91619543 1.06613696
 1.16926285 1.23971668]"
142_1723092496-395211670.png,"[0.12826324 0.36791245 0.53925289 0.73645549 0.93109981 1.07794764
 1.17774334 1.24580476]"
143_1723092496-428566895.png,"[0.12703513 0.36965474 0.53726433 0.73322103 0.93166815 1.08158092
 1.18258048 1.25087546]"
144_1723092496-461921387.png,"[0.12910493 0.36987074 0.54239108 0.74864126 0.94963949 1.09641514
 1.19386868 1.25951934]"
145_1723092496-495277100.png,"[0.13070123 0.37785531 0.53905419 0.74460493 0.95523087 1.10760557
 1.20638798 1.27167902]"
146_1723092496-528632080.png,"[0.13183807 0.37795566 0.5412009  0.75218568 0.96404787 1.11471813
 1.21173964 1.27577073]"
147_1723092496-561988281.png,"[0.13147649 0.38288798 0.5479258  0.75418195 0.96239618 1.11233824
 1.20962322 1.2740454 ]"
148_1723092496-595343750.png,"[0.13284974 0.37962966 0.54158086 0.74920451 0.95937517 1.11038277
 1.20816815 1.27285413]"
