Image Filename,Coefficients
432.png,[0.00224894 0.24463392 0.28637746 0.15862166]
433.png,[-0.27311433  0.81474453 -0.06186671  0.22646606]
434.png,[-0.2543424   0.79765349 -0.05695043  0.22596357]
435.png,[-0.11085575  0.53719121  0.08818568  0.20995781]
436.png,[-0.0686748   0.44839334  0.15894221  0.19900622]
437.png,[-0.04353101  0.40542243  0.19616933  0.19131175]
438.png,[0.00943878 0.32413573 0.23716943 0.18423419]
439.png,[0.0916734  0.19062073 0.30994936 0.17796018]
440.png,[0.08229744 0.21960085 0.30439817 0.1767076 ]
441.png,[0.10546188 0.23129183 0.25979517 0.199459  ]
442.png,[0.16476218 0.14186591 0.30734962 0.19273046]
443.png,[0.21035778 0.07623745 0.34138239 0.1904888 ]
444.png,[0.18989151 0.10598683 0.34606864 0.18853667]
445.png,[ 0.27929854 -0.03353183  0.4057331   0.18115687]
446.png,[0.24039388 0.04811323 0.38176885 0.18265408]
447.png,[ 0.42053482 -0.25761364  0.53533189  0.16051725]
448.png,[ 0.54089918 -0.45420534  0.64971814  0.14472279]
449.png,[ 0.53255314 -0.44262579  0.65449955  0.14175655]
450.png,[ 0.60133004 -0.51364772  0.68290985  0.13942247]
451.png,[ 0.55682095 -0.42321511  0.63949304  0.14412043]
452.png,[ 0.67083186 -0.59874444  0.7211662   0.13212275]
453.png,[ 0.7904472  -0.7609194   0.78345124  0.13524585]
454.png,[ 0.71977076 -0.59937162  0.68710669  0.14922653]
455.png,[ 0.85427381 -0.86838621  0.85787693  0.11963605]
456.png,[ 0.87509249 -0.88601717  0.85937279  0.12057473]
457.png,[ 0.89341441 -0.83398178  0.80955144  0.12963672]
458.png,[ 1.05067903 -1.11165013  0.97591394  0.1048561 ]
459.png,[ 1.22324309 -1.37315473  1.11298378  0.08467295]
460.png,[ 1.21914492 -1.23046305  0.99557669  0.11193588]
461.png,[ 1.29708724 -1.30028942  1.03234408  0.10061245]
462.png,[ 1.34968851 -1.26101164  0.97667463  0.11912907]
463.png,[ 1.64072156 -1.69630305  1.19256145  0.08843487]
464.png,[ 1.71553515 -1.73923563  1.21657822  0.08694023]
465.png,[ 1.91269965 -1.89355571  1.25479716  0.08614998]
466.png,[ 1.96251372 -1.89561952  1.24402628  0.08889466]
467.png,[ 2.37302134 -2.51916422  1.54837503  0.04914923]
468.png,[ 2.51481221 -2.61455336  1.56019979  0.05128464]
469.png,[ 2.76461438 -2.83202562  1.61997628  0.04992279]
470.png,[ 3.23818937 -3.38743125  1.83032379  0.03491785]
471.png,[ 3.53786284 -3.81706993  2.03017744  0.01133714]
472.png,[ 3.98923904 -4.37079153  2.23756659 -0.01131353]
473.png,[ 4.17087997 -4.5510478   2.29766416 -0.01740672]
474.png,[ 4.19782056e+00 -4.37615254e+00  2.17564555e+00  2.37916894e-03]
475.png,[ 4.5084433  -4.94978531  2.48494869 -0.04380367]
476.png,[ 4.88529942 -5.46443894  2.71481265 -0.1067913 ]
477.png,[ 5.57871555 -6.20560973  2.96471427 -0.09505551]
478.png,[ 6.04162063 -6.64874158  3.10133625 -0.10496412]
479.png,[ 5.74299707 -6.51441303  3.11675882 -0.15194267]
480.png,[ 6.19316945 -6.80644182  3.14439481 -0.10838154]
481.png,[ 6.41355137 -6.98272984  3.18986205 -0.11048042]
482.png,[ 6.38620808 -6.92372315  3.14849948 -0.10110172]
483.png,[ 6.2649021  -6.89692137  3.17778552 -0.1116937 ]
484.png,[ 6.55692667 -7.30557204  3.34309362 -0.13030137]
485.png,[ 6.2649021  -6.89692137  3.17778552 -0.1116937 ]
486.png,[ 6.2649021  -6.89692137  3.17778552 -0.1116937 ]
487.png,[ 6.44561175 -7.02892053  3.20805194 -0.11169396]
488.png,[ 6.22431294 -6.85270308  3.16748904 -0.11149162]
489.png,[ 5.75679396 -6.0347359   2.71197955 -0.03232182]
490.png,[ 6.19906772 -6.79788249  3.13512992 -0.10753039]
491.png,[ 5.80768107 -6.57942976  3.13700753 -0.15269614]
492.png,[ 5.93586474 -6.17800672  2.75476013 -0.03491541]
493.png,[ 6.23567228 -6.87166836  3.17744459 -0.11309384]
494.png,[ 6.21488477 -6.82535727  3.15164467 -0.1093318 ]
495.png,[ 5.82868594 -6.62657479  3.16708337 -0.15748265]
496.png,[ 5.81937577 -6.1237228   2.75150611 -0.03728586]
497.png,[ 5.88869359 -6.70394742  3.19742152 -0.16137877]
498.png,[ 5.84126784 -6.6171739   3.1508099  -0.15421661]
499.png,[ 6.56344417 -7.15924202  3.24043512 -0.10910301]
500.png,[ 6.29955715 -6.92413455  3.18463911 -0.11215928]
501.png,[ 6.60650165 -7.27654551  3.32859792 -0.12835892]
502.png,[ 5.87252203 -6.65854968  3.16741569 -0.15605819]
503.png,[ 5.79553764 -6.56820555  3.13831628 -0.15321863]
504.png,[ 6.16693753 -6.8594996   3.185325   -0.11633684]
505.png,[ 5.83361317 -6.62311265  3.1616889  -0.15650363]
506.png,[ 6.54939163 -7.15474395  3.25985044 -0.11801672]
507.png,[ 6.06354179 -6.69101277  3.10414639 -0.10540519]
508.png,[ 5.9976896  -6.5891701   3.04208867 -0.09095747]
509.png,[ 6.4120164  -6.9376562   3.15529587 -0.10293797]
510.png,[ 5.71223041 -6.52253969  3.1262651  -0.15398777]
511.png,[ 6.22088051 -6.91870849  3.20245501 -0.11703423]
512.png,[ 6.28644697 -7.02449411  3.25464628 -0.12485753]
513.png,[ 5.69812351 -6.00485303  2.69170218 -0.0261866 ]
514.png,[ 6.74999059 -7.83585086  3.75835499 -0.2334475 ]
515.png,[ 5.79593389 -6.64690004  3.18524506 -0.16198417]
516.png,[ 6.30226761 -6.92919911  3.18943405 -0.1126354 ]
517.png,[ 6.23820792 -6.93981066  3.21016273 -0.11827477]
518.png,[ 6.13025416 -6.77346523  3.12934344 -0.10479426]
519.png,[ 6.18025375 -6.86095655  3.17963728 -0.11446858]
520.png,[ 6.14048128 -6.79909893  3.15171684 -0.11147914]
521.png,[ 6.18349416 -6.85659724  3.17370526 -0.11395379]
522.png,[ 6.12391087 -6.79784056  3.15905732 -0.11263522]
523.png,[ 5.79593389 -6.64690004  3.18524506 -0.16198417]
524.png,[ 5.7339202  -6.54419687  3.13376305 -0.15483559]
525.png,[ 6.13025416 -6.77346523  3.12934344 -0.10479426]
526.png,[ 5.77130203 -6.61392111  3.17374632 -0.16136879]
527.png,[ 6.36025142 -6.99353475  3.21021197 -0.11446878]
528.png,[ 5.72190065 -6.50959572  3.10376388 -0.14677885]
529.png,[ 5.68739592 -6.00774174  2.71053084 -0.03409146]
530.png,[ 5.77240661 -6.59444292  3.14714625 -0.15300592]
531.png,[ 5.72190065 -6.50959572  3.10376388 -0.14677885]
532.png,[ 5.74533814 -6.56916513  3.14945398 -0.15731538]
533.png,[ 5.73329474 -6.53450547  3.11941168 -0.14924927]
534.png,[ 5.82852307 -6.68301229  3.19633434 -0.16284522]
535.png,[ 5.8072511  -6.67169636  3.20084781 -0.16445185]
536.png,[ 6.16600645 -6.83727682  3.16523152 -0.11093835]
537.png,[ 6.19165369 -6.88007334  3.18971572 -0.11609742]
538.png,[ 5.75725046 -6.11784851  2.75984896 -0.03870688]
539.png,[ 5.69879831 -6.02686237  2.72061111 -0.03572055]
540.png,[ 6.10925275 -7.02702038  3.3271903  -0.17633229]
541.png,[ 5.82775237 -6.51447344  3.07082107 -0.10606307]
542.png,[ 5.63308262 -6.30625574  2.98813529 -0.09767468]
543.png,[ 4.98480179 -5.51146282  2.6350445  -0.0531727 ]
544.png,[ 4.76836335 -5.16357932  2.47776688 -0.03790119]
545.png,[ 4.09501994 -4.56110096  2.30674747 -0.06602295]
546.png,[ 3.38533575 -3.46776655  1.80336921  0.02500112]
547.png,[ 3.03788248 -3.28577381  1.76671752  0.02194793]
548.png,[ 3.08446029 -3.29784998  1.74099111  0.02863678]
549.png,[ 2.7427131  -2.92558657  1.57987597  0.04469371]
550.png,[ 2.32498141 -2.46479975  1.41261037  0.05216397]
551.png,[ 1.82873315 -1.77874275  1.0788823   0.09011076]
552.png,[ 1.55554513 -1.44230803  0.90561377  0.112907  ]
553.png,[ 1.48992389 -1.50849684  0.97912436  0.09323915]
554.png,[ 1.17829933 -1.08148759  0.78282106  0.10474128]
555.png,[ 1.43011156 -1.64951586  1.16556661  0.02282371]
556.png,[ 1.28732919 -1.40024754  1.01860539  0.04417621]
557.png,[ 1.19360507 -1.22614321  0.90069823  0.06071568]
558.png,[ 1.07360239 -1.01585989  0.77094903  0.07958547]
559.png,[ 1.16265556 -1.25009919  0.93814957  0.03770898]
560.png,[ 0.94140656 -0.86896733  0.73633194  0.06146109]
561.png,[ 0.85154345 -0.71984561  0.64874129  0.07510956]
562.png,[ 0.85461291 -0.72640388  0.63600962  0.07826664]
563.png,[ 0.78904708 -0.62086624  0.57701521  0.08341855]
564.png,[ 0.6748918  -0.45588496  0.50317042  0.08760559]
565.png,[ 0.60939624 -0.34256822  0.42585543  0.1000783 ]
566.png,[ 0.58411162 -0.31917293  0.4106474   0.10163477]
567.png,[ 0.44762376 -0.08921829  0.27649594  0.12322027]
568.png,[ 0.67866204 -0.60491936  0.62345693  0.04538034]
569.png,[ 0.38887335 -0.02159794  0.22788001  0.12267964]
570.png,[ 0.558723   -0.42285711  0.50696682  0.0627576 ]
571.png,[ 0.49890369 -0.33372032  0.45522843  0.06989997]
572.png,[ 0.55949095 -0.42731364  0.50148664  0.06105731]
573.png,[ 0.41026314 -0.18998225  0.36897405  0.08057681]
574.png,[ 0.47059336 -0.31337462  0.43131003  0.07242987]
575.png,[ 0.47579013 -0.38596544  0.51182136  0.04651384]
576.png,[ 0.41206505 -0.2697834   0.43100291  0.06237613]
577.png,[ 0.27081877 -0.02000907  0.29370322  0.07780956]
578.png,[0.23678012 0.03790808 0.24115072 0.08824942]
579.png,[ 0.27992923 -0.02566168  0.24875007  0.08968689]
580.png,[0.20692118 0.1126284  0.16112321 0.10196822]
581.png,[ 0.25837962 -0.01324082  0.23469006  0.08767802]
582.png,[ 0.27356872 -0.08890498  0.31236201  0.06001168]
583.png,[0.17532741 0.09927302 0.19881935 0.07283833]
584.png,[0.21185679 0.02975186 0.22679992 0.06961865]
585.png,[0.18546621 0.05409503 0.20824587 0.06898722]
586.png,[0.10860011 0.2118522  0.10216091 0.08413043]
587.png,[0.21706774 0.02354073 0.18345401 0.07384751]
588.png,[0.12276024 0.20333084 0.06759405 0.08946329]
589.png,[0.14626417 0.15324235 0.07338812 0.1028701 ]
590.png,[ 0.2513995  -0.0412568   0.17082596  0.0852863 ]
591.png,[ 0.08965815  0.27185297 -0.02004206  0.11300992]
592.png,[0.11338497 0.21319845 0.00315834 0.10376535]
593.png,[0.08522509 0.22263723 0.03559092 0.08239698]
594.png,[0.09269295 0.23526163 0.00033261 0.09066121]
595.png,[0.10388796 0.16442432 0.0790281  0.04775742]
596.png,[-0.06017187  0.49760981 -0.16299401  0.11074875]
597.png,[-0.1333803   0.64263156 -0.26177213  0.12708507]
598.png,[ 0.02611164  0.3627469  -0.11998739  0.10043101]
599.png,[-0.05613677  0.49223096 -0.18983682  0.10896514]
600.png,[-0.08627164  0.55440457 -0.23867908  0.1174702 ]
601.png,[-0.03666397  0.46811567 -0.20412471  0.1108195 ]
602.png,[ 0.03067519  0.29542342 -0.07575929  0.07832763]
603.png,[ 0.07955989  0.18172176 -0.01287331  0.06542362]
604.png,[ 0.04267806  0.24762309 -0.04870079  0.06552523]
605.png,[-0.03515335  0.39724017 -0.14858222  0.08159745]
606.png,[-0.0056704   0.34451817 -0.13190816  0.08128701]
607.png,[ 0.05129856  0.2245226  -0.06900796  0.07231122]
608.png,[ 0.13326862  0.08182983 -0.0045556   0.06433022]
609.png,[ 0.08338244  0.15949849 -0.04949998  0.07122467]
610.png,[ 0.04418671  0.23073745 -0.10000685  0.07983093]
611.png,[ 0.06797224  0.18360304 -0.08406005  0.0791247 ]
612.png,[ 0.07373741  0.16226649 -0.07174083  0.07641447]
613.png,[-0.03944181  0.37684447 -0.20350424  0.09673798]
614.png,[ 0.01796011  0.27941262 -0.16562328  0.09322192]
615.png,[ 0.03173393  0.23799069 -0.1423213   0.08954841]
616.png,[ 0.07941253  0.13844515 -0.08869136  0.08153767]
617.png,[ 0.07976343  0.12803676 -0.08126219  0.08031426]
618.png,[-0.00984406  0.2538831  -0.12412109  0.07647018]
619.png,[ 0.0368995   0.17263652 -0.09122567  0.07302303]
620.png,[ 0.0065514   0.21528704 -0.11142064  0.07605033]
621.png,[ 0.07265786  0.08511465 -0.0431008   0.06645651]
622.png,[-0.05593328  0.33803165 -0.19819121  0.08983492]
623.png,[-0.05048484  0.32473682 -0.1967221   0.09066533]
624.png,[-0.52511876  1.09454487 -0.54086154  0.13400581]
625.png,[-0.09436989  0.38035627 -0.21501871  0.09215391]
626.png,[-0.51697917  1.06476953 -0.52496922  0.13171467]
627.png,[-0.14669261  0.44597722 -0.24069018  0.09503368]
628.png,[-0.45026703  0.8705148  -0.36230841  0.09200243]
629.png,[-0.14288566  0.43709223 -0.23660399  0.0946453 ]
630.png,[-0.56854673  1.10783853 -0.52936943  0.13066381]
631.png,[-0.58827172  1.13932362 -0.54485885  0.13291738]
632.png,[-0.01696711  0.10305784  0.04997906  0.04071669]
633.png,[-0.08668457  0.20165029  0.00695983  0.04650456]
634.png,[-0.05213849  0.14243325  0.03198157  0.04349986]
635.png,[ 0.03731722 -0.01457657  0.11028276  0.03278703]
636.png,[0.00094422 0.06983004 0.02613311 0.03816966]
637.png,[-0.12427058  0.34508421 -0.17246755  0.08404752]
638.png,[-0.0276978   0.12697868 -0.01866981  0.04644672]
639.png,[-0.00431314  0.08766235 -0.00471701  0.04543104]
640.png,[0.02674864 0.01732377 0.03859585 0.03798976]
641.png,[-0.10215383  0.21858136 -0.04436041  0.04091907]
642.png,[-0.09360765  0.20217949 -0.03753499  0.04092798]
643.png,[-0.25033394  0.48832873 -0.19218987  0.0608241 ]
644.png,[-0.28515596  0.54000318 -0.21535008  0.06380894]
645.png,[-0.21349468  0.41888898 -0.15940018  0.05680781]
646.png,[-0.18986233  0.39259882 -0.16254248  0.05962347]
647.png,[-0.19843114  0.39808532 -0.16215913  0.05936522]
648.png,[-0.21269542  0.41017198 -0.16598651  0.05968337]
649.png,[-0.11456687  0.23466935 -0.07966776  0.04818829]
650.png,[-0.12726696  0.23766809 -0.07497157  0.04693367]
651.png,[-0.19553305  0.34406957 -0.12713738  0.0540851 ]
652.png,[-0.06731422  0.15123303 -0.05648154  0.04815121]
653.png,[-0.08974495  0.17229838 -0.06035837  0.04788507]
654.png,[-0.27002983  0.51668837 -0.256319    0.07577783]
655.png,[-0.1763931   0.33583596 -0.16269951  0.06272494]
656.png,[-0.18521755  0.34851431 -0.16755447  0.06321871]
657.png,[-0.24579165  0.42334551 -0.19447262  0.06581007]
658.png,[-0.23134784  0.43364525 -0.22462105  0.0734751 ]
659.png,[-0.23134784  0.43364525 -0.22462105  0.0734751 ]
660.png,[-0.25799239  0.47876516 -0.24824955  0.07704974]
661.png,[-0.09833069  0.18123327 -0.0937817   0.05507965]
662.png,[-0.14065784  0.25149806 -0.12877484  0.06005892]
663.png,[-0.13095567  0.23393904 -0.11956786  0.05871277]
664.png,[-0.01207551  0.00512733  0.00023523  0.04173335]
665.png,[-0.0576177   0.05477451 -0.01401619  0.04253458]
666.png,[-0.04829378  0.03776309 -0.00502361  0.04120902]
667.png,[-0.07096877  0.07555108 -0.02391578  0.04390764]
668.png,[-0.1085553   0.112114   -0.03093205  0.04352201]
669.png,[-0.1085553   0.112114   -0.03093205  0.04352201]
670.png,[-0.10415887  0.10009303 -0.02353997  0.04285714]
671.png,[ 0.03331238 -0.13541737  0.08973185  0.02797655]
672.png,[ 0.0153088  -0.08778004  0.0465593   0.03673021]
673.png,[ 0.00951469 -0.12103985  0.0934151   0.02611791]
674.png,[-0.04109647 -0.03823058  0.0527685   0.03181814]
675.png,[-0.07277191  0.01488223  0.02690503  0.03534991]
676.png,[-0.06871072 -0.01824052  0.05319081  0.03054967]
677.png,[ 0.09180082 -0.38033187  0.32835184 -0.04888033]
678.png,[ 0.04442603 -0.24428257  0.18584614  0.01166537]
679.png,[ 0.08545051 -0.30626683  0.19882184  0.01921241]
680.png,[ 0.07739847 -0.29413807  0.19199942  0.02038555]
681.png,[ 0.08523427 -0.30814038  0.19878308  0.02002572]
682.png,[-0.04396359 -0.02791725  0.00105557  0.06527112]
683.png,[-0.05207446 -0.01280675 -0.00708815  0.06649384]
684.png,[-0.02692786 -0.10100143  0.07128978  0.05097652]
685.png,[-0.00412687 -0.23069783  0.23368196 -0.01232411]
686.png,[-0.17588899  0.14996726 -0.04974647  0.06803522]
687.png,[-0.06426499 -0.06481027  0.06455943  0.05569646]
688.png,[-0.00950263 -0.13814356  0.07437963  0.06678646]
689.png,[ 0.03137332 -0.2624475   0.177973    0.04537362]
690.png,[-0.2466899   0.27945512 -0.1508902   0.1108982 ]
691.png,[-0.1212231   0.03331916 -0.01337761  0.09334462]
692.png,[-0.05211451 -0.07420922  0.02428654  0.09578521]
693.png,[ 0.16427171 -0.58006365  0.40725267 -0.00420935]
694.png,[-0.01287904 -0.21561481  0.16848718  0.04506283]
695.png,[-0.00968663 -0.22898227  0.1816504   0.04249562]
696.png,[-0.14399107 -0.00651232  0.07677247  0.05648734]
697.png,[-0.15064204  0.00896786  0.06461553  0.05993662]
698.png,[-0.00035685 -0.2792008   0.22794137  0.03687667]
699.png,[ 0.01075595 -0.34038862  0.28895742  0.02422769]
700.png,[ 0.00574398 -0.33091236  0.2831718   0.02603788]
701.png,[-0.13373885 -0.09763423  0.17277315  0.04097467]
702.png,[-0.16992264  0.0067549   0.06553928  0.08751841]
703.png,[-0.10523733 -0.09023477  0.09301995  0.09383051]
704.png,[-0.11350772 -0.07210382  0.08225171  0.09555698]
705.png,[ 0.04442326 -0.4144909   0.32516221  0.03075975]
706.png,[ 0.06076295 -0.4438959   0.33990596  0.02929535]
707.png,[ 0.06771373 -0.49638129  0.39581748  0.01746677]
708.png,[ 0.07892068 -0.51915314  0.40990394  0.01526098]
709.png,[ 0.06716081 -0.50937993  0.41104942  0.01471667]
710.png,[ 0.05044341 -0.48234034  0.39871741  0.01651681]
711.png,[-0.19985902  0.00724157  0.09836444  0.0752845 ]
712.png,[-0.11997796 -0.14277002  0.17845294  0.06764029]
713.png,[-0.14236943 -0.14660216  0.21285236  0.05825624]
714.png,[-0.14236943 -0.14660216  0.21285236  0.05825624]
715.png,[-0.0837653  -0.23743554  0.24108134  0.06333765]
716.png,[-0.08434115 -0.24535818  0.24948967  0.06203014]
717.png,[-0.13017535 -0.16975447  0.2128326   0.06704351]
718.png,[-0.13017535 -0.16975447  0.2128326   0.06704351]
719.png,[-0.12814499 -0.17615402  0.2171551   0.06655381]
720.png,[-0.13612659 -0.1710178   0.21489375  0.06742022]
721.png,[-0.14906943 -0.14979641  0.2030965   0.06977816]
722.png,[-0.17618179 -0.10032176  0.17913156  0.07287592]
723.png,[-0.14819505 -0.15927317  0.21348063  0.06742629]
724.png,[-0.02445977 -0.38122029  0.3228632   0.05335593]
725.png,[-0.1747218  -0.11412372  0.19290444  0.07041801]
726.png,[-0.05493612 -0.33111537  0.3010553   0.05581197]
727.png,[-0.08072529 -0.29541371  0.28498627  0.05842612]
728.png,[-0.07827868 -0.30437272  0.29043175  0.05763464]
729.png,[-0.09198749 -0.28720509  0.28409184  0.05828883]
730.png,[-0.1171598  -0.25104525  0.26993984  0.05928099]
731.png,[-0.11372353 -0.26777567  0.28078678  0.05805087]
732.png,[-0.14207807 -0.22485667  0.26121173  0.0606129 ]
733.png,[-0.16557194 -0.15644725  0.20231973  0.07240584]
734.png,[-0.0915991  -0.2959223   0.27480823  0.06214561]
735.png,[-0.10490139 -0.26834612  0.26461812  0.06271275]
736.png,[-0.10365498 -0.28885079  0.27848047  0.06066869]
737.png,[-0.09586577 -0.31642694  0.29778859  0.0573114 ]
738.png,[-0.04746959 -0.40445236  0.34094919  0.05113844]
739.png,[-0.11096518 -0.30068302  0.29339654  0.05600871]
740.png,[-0.2314257  -0.07460119  0.15944762  0.07587928]
741.png,[-0.21595149 -0.07793661  0.142971    0.08074983]
742.png,[-0.17905851 -0.15558292  0.18102831  0.07601995]
743.png,[-0.19694145 -0.12669422  0.16833375  0.07680002]
744.png,[-0.16660242 -0.16056114  0.16369117  0.0807773 ]
745.png,[-0.21042516 -0.11257548  0.16361928  0.07049654]
746.png,[-0.34637302  0.15125693  0.006553    0.09318556]
747.png,[-0.34131053  0.16686573 -0.02464472  0.10103307]
748.png,[-0.31436596  0.10149201  0.01250438  0.0956212 ]
749.png,[-0.28869666  0.03245426  0.05652572  0.08835753]
750.png,[-0.23045365 -0.07793915  0.11336244  0.0804659 ]
751.png,[-0.23014148 -0.05085638  0.07853565  0.08848203]
752.png,[-0.25783359 -0.02134642  0.06659148  0.08997344]
753.png,[-0.22849193 -0.08399949  0.09879858  0.08569798]
754.png,[-0.24005354 -0.08610579  0.10606907  0.08418619]
755.png,[-0.27948187  0.06196384 -0.01925525  0.106036  ]
756.png,[-0.33387242  0.11701952 -0.03236587  0.10473728]
757.png,[-0.26138308 -0.01574101  0.03602117  0.09530486]
758.png,[-0.0647407  -0.41722831  0.28923876  0.04256221]
759.png,[-0.32898082  0.05314466  0.04551505  0.06881438]
760.png,[-0.34704499  0.06901836  0.04145759  0.06879319]
761.png,[-0.30526821  0.01886469  0.05052382  0.07004546]
762.png,[-0.28846938 -0.01526441  0.06563759  0.0664518 ]
763.png,[-0.45758019  0.28597586 -0.10113458  0.08986904]
764.png,[-0.46043948  0.28282979 -0.09587605  0.08262647]
765.png,[-0.48797085  0.33308368 -0.12880528  0.08708045]
766.png,[-0.53177916  0.44874556 -0.21800413  0.10210553]
767.png,[-0.49937974  0.37512364 -0.1805964   0.09670623]
768.png,[-0.59938881  0.52954807 -0.24625495  0.09718347]
769.png,[-0.70638621  0.78312622 -0.4165417   0.12503324]
770.png,[-0.45914991  0.26699372 -0.10183508  0.06551269]
771.png,[-0.62046325  0.59984971 -0.33685461  0.11615694]
772.png,[-0.56453843  0.46577115 -0.23336729  0.08685127]
773.png,[-0.60780436  0.53650904 -0.27379853  0.08946561]
774.png,[-0.57615018  0.47326558 -0.23697     0.08389959]
775.png,[-0.41265067  0.12844197 -0.00898845  0.03645914]
776.png,[-0.6724905   0.69911136 -0.39678443  0.11063542]
777.png,[-0.6727397   0.68352999 -0.38773527  0.10959249]
778.png,[-0.54869767  0.40020601 -0.18753158  0.05988411]
779.png,[-0.70507417  0.78256816 -0.50025619  0.15310958]
780.png,[-0.45221862  0.25023987 -0.1189377   0.05114555]
781.png,[-0.45936191  0.25543727 -0.1185837   0.05072405]
782.png,[-0.65759931  0.66741253 -0.3908453   0.1056129 ]
783.png,[-0.65221434  0.65964066 -0.3882985   0.10542093]
784.png,[-0.67525141  0.68470177 -0.40015636  0.10692091]
785.png,[-0.81284571  0.95683924 -0.5589704   0.13040988]
786.png,[-0.67078047  0.6788706  -0.39865702  0.10693305]
787.png,[-0.49237652  0.30010965 -0.14201775  0.0542022 ]
788.png,[-0.68481513  0.69800484 -0.40669749  0.10793024]
789.png,[-0.50168409  0.3181131  -0.1534497   0.05623491]
790.png,[-0.80730669  0.9465427  -0.55488783  0.13007818]
791.png,[-0.62688221  0.57243233 -0.306207    0.07942951]
792.png,[-0.49361586  0.29062984 -0.12851875  0.04992148]
793.png,[-0.66235485  0.65474765 -0.38315822  0.10436628]
794.png,[-0.68850187  0.74273867 -0.48173907  0.15064961]
795.png,[-0.67287807  0.67800671 -0.3974404   0.10675675]
796.png,[-0.68092909  0.69330548 -0.40584404  0.10804208]
797.png,[-0.82743935  1.01122929 -0.63764359  0.17319458]
798.png,[-0.80603267  0.94420159 -0.55461423  0.13022916]
799.png,[-0.48271913  0.28253332 -0.13504575  0.05362727]
800.png,[-0.82743935  1.01122929 -0.63764359  0.17319458]
801.png,[-0.70844141  0.76467665 -0.48787749  0.15093262]
802.png,[-0.86146078  1.03589708 -0.59973439  0.13602874]
803.png,[-0.46351429  0.24152799 -0.11050946  0.04960694]
804.png,[-0.8536283   1.02098501 -0.5915338   0.13477361]
805.png,[-0.85760493  1.02582593 -0.59245348  0.1346706 ]
806.png,[-0.84908533  1.00609007 -0.58079083  0.13281613]
807.png,[-0.86238176  1.06673933 -0.66395436  0.17673849]
808.png,[-0.84908533  1.00609007 -0.58079083  0.13281613]
809.png,[ 0.05150199 -0.64290101  0.2181341   0.04754758]
810.png,[-0.65504729  0.60442646 -0.31570023  0.07949226]
811.png,[-0.8547538   1.05218165 -0.65593556  0.17550971]
812.png,[-0.64125065  0.57824058 -0.30120915  0.07772887]
813.png,[-0.48921216  0.27696769 -0.12737895  0.05145979]
814.png,[-0.65504729  0.60442646 -0.31570023  0.07949226]
815.png,[ 0.07146495 -0.74599082  0.36191968 -0.01787588]
816.png,[-0.8536283   1.02098501 -0.5915338   0.13477361]
817.png,[-0.8547538   1.05218165 -0.65593556  0.17550971]
818.png,[-0.69470976  0.69972248 -0.40155438  0.10645945]
819.png,[-0.03600481 -0.50883458  0.19126234  0.01900959]
820.png,[-0.50142056  0.30468607 -0.14199513  0.05408032]
821.png,[-0.85926609  1.06699526 -0.6666244   0.17745774]
822.png,[-0.50793219  0.31737858 -0.14910337  0.05518487]
823.png,[ 0.11152039 -0.81785707  0.3992646  -0.0232861 ]
824.png,[-0.68820257  0.68702277 -0.39443748  0.10535319]
825.png,[-0.84908533  1.00609007 -0.58079083  0.13281613]
826.png,[-0.8547538   1.05218165 -0.65593556  0.17550971]
827.png,[-0.68820257  0.68702277 -0.39443748  0.10535319]
828.png,[-0.6376582   0.5917953  -0.32048631  0.08178574]
829.png,[-0.80609684  0.94318062 -0.55010903  0.12938059]
830.png,[-0.84908533  1.00609007 -0.58079083  0.13281613]
831.png,[-0.65504729  0.60442646 -0.31570023  0.07949226]
832.png,[-0.69470976  0.69972248 -0.40155438  0.10645945]
833.png,[-0.49332049  0.28462457 -0.12917857  0.05191127]
834.png,[ 0.25026607 -1.08460721  0.54887328 -0.04366696]
835.png,[-0.8536283   1.02098501 -0.5915338   0.13477361]
836.png,[-0.84257832  0.9933907  -0.57367412  0.13170991]
837.png,[-0.62941419  0.56050657 -0.29414587  0.07656644]
838.png,[-0.4789469   0.26089637 -0.11812483  0.05050884]
839.png,[ 0.11295164 -0.82820529  0.41190102 -0.02714713]
840.png,[-0.64874625  0.59209649 -0.30877696  0.07841441]
841.png,[ 0.26766185 -1.11611993  0.56514173 -0.04599038]
842.png,[-0.01763314 -0.53927963  0.20544214  0.01720596]
843.png,[-0.85929763  1.07465741 -0.66959993  0.17810998]
844.png,[-0.82761083  0.96535668 -0.55838742  0.12987564]
845.png,[-0.04926495 -0.44649271  0.10634274  0.06215102]
846.png,[-0.62941419  0.56050657 -0.29414587  0.07656644]
847.png,[ 0.12012513 -0.83462361  0.40851163 -0.0246916 ]
848.png,[-0.8547538   1.05218165 -0.65593556  0.17550971]
849.png,[-0.61940047  0.54374356 -0.28522503  0.07565755]
850.png,[-0.81575286  0.94750643 -0.55121066  0.12866981]
851.png,[-0.81051918  0.97401985 -0.61615528  0.16988066]
852.png,[-0.85712075  1.04033074 -0.60305533  0.13688912]
853.png,[-0.01830639 -0.53728518  0.2038989   0.01750827]
854.png,[-0.64874625  0.59209649 -0.30877696  0.07841441]
855.png,[-0.68820257  0.68702277 -0.39443748  0.10535319]
856.png,[-0.66827906  0.66359189 -0.39092258  0.10608385]
857.png,[-0.84908533  1.00609007 -0.58079083  0.13281613]
858.png,[-0.65504729  0.60442646 -0.31570023  0.07949226]
859.png,[-0.02926973 -0.52361582  0.20439037  0.01649993]
