Image Filename,Coefficients
419.png,[ 0.32741435 -0.11725042  0.46869936  0.09367628]
420.png,[ 0.35932037 -0.1633617   0.5004353   0.09340492]
421.png,[ 0.60685473 -0.58705286  0.73810742  0.06868495]
422.png,[ 0.56430113 -0.47306757  0.66426382  0.0890781 ]
423.png,[ 0.65169448 -0.63384987  0.76791898  0.07619086]
424.png,[ 0.69561135 -0.68593866  0.79833624  0.07193577]
425.png,[ 0.8100251  -0.91294857  0.94887518  0.04969883]
426.png,[ 0.92393442 -1.10748914  1.05365324  0.04002143]
427.png,[ 0.80399378 -0.84402497  0.88327329  0.07990948]
428.png,[ 0.69444427 -0.55742213  0.6666139   0.13467857]
429.png,[ 0.7308732  -0.58419841  0.69078081  0.13194621]
430.png,[ 0.82294982 -0.79174952  0.8343162   0.11059077]
431.png,[ 0.69696179 -0.52577627  0.6812827   0.13438632]
432.png,[ 0.99588698 -0.98156146  0.91065308  0.11239124]
433.png,[ 1.06316156 -1.03681711  0.93197267  0.11049041]
434.png,[ 1.11219169 -1.01372695  0.90389202  0.11883353]
435.png,[ 1.15734964 -1.03318671  0.91124821  0.11752197]
436.png,[ 1.45954564 -1.44118545  1.11187464  0.09015681]
437.png,[ 1.59481124 -1.61770707  1.20623233  0.07503796]
438.png,[ 1.74063693 -1.69323986  1.20682197  0.08077453]
439.png,[ 1.69815526 -1.55278997  1.12585289  0.09274446]
440.png,[ 2.12166918 -2.17314107  1.42803904  0.05161081]
441.png,[ 2.47819609 -2.5643946   1.57762694  0.03776439]
442.png,[ 2.7319462  -2.76457507  1.61188464  0.04401748]
443.png,[ 2.82111899 -2.76581537  1.5777724   0.05129764]
444.png,[ 3.05817277 -3.18013943  1.78431291  0.02353453]
445.png,[ 3.77329647 -3.96970837  2.07720312 -0.00523464]
446.png,[ 3.58014541 -3.70417982  1.96210234  0.00877647]
447.png,[ 3.86795898 -3.9371274   2.02868809  0.00419435]
448.png,[ 4.2227382  -4.47996951  2.27944811 -0.03131922]
449.png,[ 4.83727923 -5.1228863   2.52290497 -0.05349684]
450.png,[ 5.29814788 -5.76168832  2.76361569 -0.07438694]
451.png,[ 5.8416636  -6.25797244  2.94198243 -0.09207641]
452.png,[ 5.75753318 -6.2207261   2.91232096 -0.08664239]
453.png,[ 6.06582744 -6.61178279  3.06673772 -0.10436734]
454.png,[ 6.40002203 -6.95992252  3.18889036 -0.11554128]
455.png,[ 6.502008   -7.10460485  3.24876037 -0.12263128]
456.png,[ 6.37406547 -6.9150958   3.16573194 -0.11241031]
457.png,[ 6.54833542 -7.15612033  3.26564698 -0.12406282]
458.png,[ 6.22064571 -6.83462751  3.16385682 -0.11586479]
459.png,[ 6.48853994 -7.07607561  3.23572283 -0.12119106]
460.png,[ 6.37071237 -6.91790368  3.16987836 -0.11247439]
461.png,[ 6.48853994 -7.07607561  3.23572283 -0.12119106]
462.png,[ 6.48853994 -7.07607561  3.23572283 -0.12119106]
463.png,[ 6.51436754 -7.12068602  3.25877341 -0.12430804]
464.png,[ 6.5518448  -7.17683236  3.28273311 -0.12654236]
465.png,[ 6.48853994 -7.07607561  3.23572283 -0.12119106]
466.png,[ 6.51436754 -7.12068602  3.25877341 -0.12430804]
467.png,[ 6.51436754 -7.12068602  3.25877341 -0.12430804]
468.png,[ 6.58607616 -7.20960916  3.29095127 -0.12741525]
469.png,[ 6.47698884 -7.05695746  3.22577156 -0.11960165]
470.png,[ 6.5261283  -7.13239281  3.25976019 -0.12343451]
471.png,[ 6.60192862 -7.23032767  3.29778911 -0.1276571 ]
472.png,[ 6.56425391 -7.17389463  3.27370492 -0.12540823]
473.png,[ 6.5518448  -7.17683236  3.28273311 -0.12654236]
474.png,[ 6.55304275 -7.16204328  3.27065292 -0.12449679]
475.png,[ 6.62760394 -7.27469373  3.32072254 -0.13075927]
476.png,[ 6.65672765 -7.29125115  3.31473411 -0.12792532]
477.png,[ 6.70618169 -7.35825858  3.3446148  -0.13251427]
478.png,[ 6.47886721 -7.05782354  3.2276253  -0.11936463]
479.png,[ 6.51820314 -7.09702285  3.23732044 -0.12033012]
480.png,[ 6.62008688 -7.23418195  3.29365164 -0.12713315]
481.png,[ 6.64064588 -7.28419036  3.32227803 -0.1306274 ]
482.png,[ 6.58294432 -7.18551718  3.27435244 -0.12420986]
483.png,[ 6.55713901 -7.14094048  3.25131731 -0.12109475]
484.png,[ 6.68248768 -7.32688252  3.33343211 -0.13176714]
485.png,[ 6.64617516 -7.27142968  3.3077504  -0.1277887 ]
486.png,[ 6.65777083 -7.29060541  3.31772436 -0.12938081]
487.png,[ 6.64107    -7.27683687  3.31565871 -0.12954417]
488.png,[ 6.59454792 -7.2047041   3.28433093 -0.12580245]
489.png,[ 6.59454792 -7.2047041   3.28433093 -0.12580245]
490.png,[ 6.57758202 -7.16967879  3.26522933 -0.1230247 ]
491.png,[ 6.66852158 -7.31657607  3.33409896 -0.13203211]
492.png,[ 6.59454792 -7.2047041   3.28433093 -0.12580245]
493.png,[ 6.59454792 -7.2047041   3.28433093 -0.12580245]
494.png,[ 6.50703464 -7.07646537  3.22907086 -0.1191017 ]
495.png,[ 6.58294432 -7.18551718  3.27435244 -0.12420986]
496.png,[ 6.49321901 -7.04030202  3.20617078 -0.11528174]
497.png,[ 6.59454792 -7.2047041   3.28433093 -0.12580245]
498.png,[ 6.58124445 -7.17185119  3.26590245 -0.12316666]
499.png,[ 6.65777083 -7.29060541  3.31772436 -0.12938081]
500.png,[ 6.55674532 -7.15787342  3.26890779 -0.12453685]
501.png,[ 6.65224287 -7.27674134  3.31122877 -0.12865799]
502.png,[ 6.41336016 -6.90716097  3.13757794 -0.10431319]
503.png,[ 6.40655315 -6.91322761  3.15137956 -0.10863392]
504.png,[ 6.52659907 -7.08734999  3.22874461 -0.11859927]
505.png,[ 6.42004274 -6.9170303   3.14819126 -0.10793479]
506.png,[ 6.57025734 -7.16241475  3.26251106 -0.12268903]
507.png,[ 6.4460198  -6.96793063  3.1743811  -0.1115278 ]
508.png,[ 6.54336715 -7.09258458  3.21731806 -0.1142374 ]
509.png,[ 6.56445216 -7.13420914  3.24416038 -0.11986147]
510.png,[ 6.40655315 -6.91322761  3.15137956 -0.10863392]
511.png,[ 6.42004274 -6.9170303   3.14819126 -0.10793479]
512.png,[ 6.4778228  -7.00719127  3.18939541 -0.11321714]
513.png,[ 6.58632571 -7.14706859  3.243007   -0.11903217]
514.png,[ 6.4568433  -6.97750561  3.17736957 -0.11170382]
515.png,[ 6.55716465 -7.10976583  3.22924925 -0.11764495]
516.png,[ 6.31036774 -6.77538214  3.09438722 -0.10204201]
517.png,[ 6.58632571 -7.14706859  3.243007   -0.11903217]
518.png,[ 6.44734145 -6.95503621  3.16049153 -0.10767054]
519.png,[ 6.42508582 -6.92138991  3.14823797 -0.10756386]
520.png,[ 6.38214295 -6.87006951  3.13271372 -0.10666308]
521.png,[ 6.31036774 -6.77538214  3.09438722 -0.10204201]
522.png,[ 6.71558439 -7.38942929  3.36570634 -0.13580416]
523.png,[ 5.95389341 -6.49589233  3.02683712 -0.10003428]
524.png,[ 5.82260516 -6.1465407   2.86174974 -0.0846183 ]
525.png,[ 5.38748457 -5.81222922  2.75490821 -0.07970097]
526.png,[ 5.21021912 -5.53533329  2.62352922 -0.06528765]
527.png,[ 3.99744036 -4.15716666  2.0865224  -0.0117953 ]
528.png,[ 3.93764549e+00 -4.01738469e+00  1.99897912e+00  3.36398062e-03]
529.png,[ 3.26565746 -3.4330207   1.82343789  0.0120492 ]
530.png,[ 2.72366727 -2.66774894  1.463922    0.05177259]
531.png,[ 2.47548268 -2.39961856  1.35779893  0.05946563]
532.png,[ 2.22943259 -2.22916906  1.29638451  0.06418056]
533.png,[ 2.05072941 -2.06084551  1.24400458  0.06360946]
534.png,[ 2.09308638 -2.3540348   1.47070498  0.00685259]
535.png,[ 1.87942383 -2.09937442  1.3313826   0.02563607]
536.png,[ 1.69422211 -1.94556469  1.3251421   0.00811818]
537.png,[ 1.41853743 -1.57764144  1.14778962  0.02359003]
538.png,[ 1.49691603 -1.78275406  1.25596266  0.00883491]
539.png,[ 1.26974741 -1.38244725  1.02754376  0.04327775]
540.png,[ 1.20632564 -1.28507087  0.96943517  0.05156976]
541.png,[ 1.18132765 -1.23960585  0.92478777  0.05860875]
542.png,[ 1.07596044 -1.07491565  0.83717492  0.06924048]
543.png,[ 1.08929999 -1.13234143  0.87667575  0.05680317]
544.png,[ 0.86859079 -0.76438757  0.68133158  0.08445643]
545.png,[ 0.78008315 -0.61288062  0.59492971  0.09332073]
546.png,[ 0.803564   -0.66634358  0.60821715  0.0926022 ]
547.png,[ 0.616615   -0.36044698  0.44823741  0.1154211 ]
548.png,[ 0.65432512 -0.45189509  0.49505671  0.10531151]
549.png,[ 0.6284531  -0.42625711  0.48181442  0.10455924]
550.png,[ 0.6208292  -0.41896689  0.46429236  0.10739872]
551.png,[ 0.40493259 -0.04907315  0.26876426  0.13107961]
552.png,[ 0.51977607 -0.29360257  0.41423375  0.10058887]
553.png,[ 0.46047466 -0.22995907  0.37862328  0.10646786]
554.png,[ 0.38413363 -0.0946009   0.30308844  0.11334427]
555.png,[ 0.33009467 -0.01478252  0.25918174  0.12101517]
556.png,[ 0.33512981 -0.0361644   0.25960233  0.12399753]
557.png,[ 0.3985782  -0.1630625   0.32161574  0.11471058]
558.png,[ 0.3630181  -0.10460363  0.28388522  0.12154592]
559.png,[ 0.31079182 -0.04595424  0.2558598   0.12237076]
560.png,[0.27417918 0.00792955 0.2162905  0.12809899]
561.png,[0.21245447 0.06612243 0.23237536 0.11008333]
562.png,[ 0.4213965  -0.36787019  0.48866294  0.04360597]
563.png,[ 0.38144121 -0.30854865  0.48694762  0.03039399]
564.png,[ 0.32479582 -0.21930764  0.43261732  0.037963  ]
565.png,[ 0.25966826 -0.09731871  0.34181546  0.04961737]
566.png,[0.19156247 0.04521275 0.243771   0.06397885]
567.png,[ 0.22903747 -0.01260397  0.24685931  0.06473649]
568.png,[0.11503823 0.21280334 0.10216658 0.08330108]
569.png,[0.13942481 0.1029922  0.20940208 0.04825271]
570.png,[ 0.33802393 -0.30395604  0.45546295 -0.00624054]
571.png,[0.19976742 0.03830842 0.16215839 0.07840005]
572.png,[0.15924707 0.12228895 0.09638893 0.09031687]
573.png,[ 0.42797589 -0.5050661   0.56846421 -0.04403812]
574.png,[0.17003453 0.05298061 0.15687979 0.0593476 ]
575.png,[ 0.23576261 -0.06493742  0.20814291  0.05302924]
576.png,[ 0.2638293  -0.17520694  0.33872785 -0.00830394]
577.png,[0.12642073 0.14803018 0.05936231 0.07409489]
578.png,[-0.04779623  0.46003398 -0.11754151  0.09583042]
579.png,[0.14763565 0.02444159 0.19910611 0.00748625]
580.png,[ 0.17891868 -0.00347417  0.18593454  0.01208518]
581.png,[0.07839784 0.15392777 0.10105068 0.01807726]
582.png,[0.04102198 0.23679089 0.03954086 0.02977611]
583.png,[0.10449962 0.11471854 0.10010019 0.02201214]
584.png,[-0.04876182  0.46030014 -0.1846387   0.10565133]
585.png,[-0.02463886  0.37777995 -0.11296334  0.07979545]
586.png,[ 0.01485196  0.29018478 -0.05567334  0.06413287]
587.png,[-0.10878016  0.52903537 -0.20705763  0.08877575]
588.png,[-0.02255743  0.36666103 -0.12500891  0.07782706]
589.png,[-0.01799216  0.34892623 -0.12308568  0.07833142]
590.png,[ 0.01510566  0.27705156 -0.08839304  0.07378273]
591.png,[ 0.20488088 -0.15844587  0.23393475 -0.01323132]
592.png,[ 0.04084196  0.22369728 -0.07668368  0.07450693]
593.png,[ 0.00426404  0.29304828 -0.12261589  0.08142964]
594.png,[-0.01433019  0.32156332 -0.14679088  0.08586137]
595.png,[ 0.06412917  0.17767625 -0.08030376  0.07755354]
596.png,[-0.53821991  1.18290953 -0.55433479  0.14216903]
597.png,[ 0.06031718  0.19305579 -0.11678666  0.0851233 ]
598.png,[-0.57163591  1.2511867  -0.60835287  0.1505283 ]
599.png,[ 0.01781764  0.23733261 -0.12880811  0.08582448]
600.png,[ 0.04565974  0.17650517 -0.09371348  0.08061278]
601.png,[-0.35009615  0.74312974 -0.2579907   0.06328791]
602.png,[-0.49957523  1.07509345 -0.51911391  0.13832616]
603.png,[ 0.0944796   0.06783097 -0.0483506   0.07822737]
604.png,[ 0.02524389  0.1524755  -0.06430977  0.06784342]
605.png,[-0.3199613   0.63260346 -0.18368947  0.04432383]
606.png,[-0.49972275  1.02012064 -0.47087808  0.12467694]
607.png,[-0.04353251  0.24678881 -0.10520183  0.07319765]
608.png,[-0.33152277  0.61114683 -0.16265593  0.04049791]
609.png,[-0.49092003  0.95295026 -0.41986809  0.11571835]
610.png,[ 0.16299301 -0.14828601  0.15881898  0.02890275]
611.png,[ 0.31483055 -0.41583578  0.30289508  0.00836733]
612.png,[ 0.26584672 -0.34871116  0.26949176  0.01319602]
613.png,[ 0.04822429 -0.02260655  0.10175965  0.02477158]
614.png,[-0.11423562  0.30160778 -0.09197825  0.05422045]
615.png,[-0.00824457  0.08418741  0.05603293  0.01012426]
616.png,[-0.03413109  0.12455485  0.03377766  0.01359983]
617.png,[-0.08869043  0.23611359 -0.05540672  0.04907513]
618.png,[-0.23226797  0.54525897 -0.27326689  0.09957397]
619.png,[-0.0515224   0.15658139 -0.01322724  0.04374992]
620.png,[-0.06313866  0.16669791 -0.01702062  0.04271029]
621.png,[-0.05382902  0.12777351  0.01077955  0.03954947]
622.png,[-0.03563278  0.13094506 -0.01951151  0.04770065]
623.png,[-0.00364129  0.05759275  0.02189569  0.04150119]
624.png,[-0.09654823  0.19849181 -0.02698663  0.03677903]
625.png,[-0.17221641  0.34586488 -0.11670575  0.05044032]
626.png,[-0.18163233  0.38645047 -0.15880017  0.05903876]
627.png,[-0.19576815  0.40169727 -0.16669207  0.06016646]
628.png,[-0.20540964  0.40442333 -0.16103367  0.05865667]
629.png,[-0.21122366  0.41143864 -0.16408687  0.05803009]
630.png,[-0.09125341  0.19718577 -0.05968128  0.04529511]
631.png,[-0.10475101  0.20255164 -0.05735484  0.04431078]
632.png,[-0.10384757  0.23468475 -0.10124273  0.05443221]
633.png,[-0.21550997  0.44279297 -0.22175078  0.07094686]
634.png,[-0.25367459  0.49058885 -0.24038814  0.07290795]
635.png,[-0.11601705  0.25149415 -0.12362379  0.05648678]
636.png,[-0.21033328  0.42360308 -0.22407135  0.0715505 ]
637.png,[-0.27275041  0.50857911 -0.26276566  0.07758892]
638.png,[-0.08534933  0.19684981 -0.11624363  0.05853374]
639.png,[ 0.04538048 -0.08321329  0.06499043  0.02058304]
640.png,[-0.06520741  0.1639579  -0.10549316  0.05202204]
641.png,[ 0.01036735  0.03953216 -0.05621266  0.05281672]
642.png,[-0.05117774  0.11933686 -0.08837995  0.05705267]
643.png,[-0.1021665   0.17760534 -0.10627447  0.05790911]
644.png,[ 0.0348522  -0.08268759  0.02892693  0.03919674]
645.png,[ 0.03855812 -0.0887965   0.03160049  0.03884394]
646.png,[-0.17151995  0.31638099 -0.2078492   0.0744063 ]
647.png,[-0.11181613  0.21201255 -0.14691488  0.05803565]
648.png,[ 0.17309543 -0.43449433  0.30778587 -0.04111346]
649.png,[ 0.14918675 -0.39601683  0.28987525 -0.03889827]
650.png,[ 0.26845983 -0.58302337  0.357773   -0.044358  ]
651.png,[ 0.33759483 -0.70046043  0.40999638 -0.05074279]
652.png,[ 0.15281258 -0.37340965  0.23365617 -0.02678501]
653.png,[ 0.21630363 -0.47219211  0.26488129 -0.03020132]
654.png,[ 0.05511416 -0.16993625  0.09013334 -0.01164285]
655.png,[-0.0905425   0.16045419 -0.15283588  0.01994419]
656.png,[ 0.22845551 -0.43128959  0.16625015 -0.03880205]
657.png,[ 0.08104513 -0.15837247  0.010549   -0.02457682]
658.png,[ 0.11221982 -0.16966883 -0.0246109  -0.01725504]
659.png,[ 0.20954947 -0.43089936  0.19316203 -0.08653659]
660.png,[ 0.33603286 -0.65256244  0.29507989 -0.102161  ]
661.png,[ 0.26693758 -0.56802242  0.28700694 -0.12477226]
662.png,[ 0.27487812 -0.53895353  0.23179043 -0.11528064]
663.png,[ 0.31942678 -0.62706151  0.26759258 -0.11980025]
664.png,[ 0.21776522 -0.42598891  0.15020206 -0.11281282]
665.png,[ 0.17856877 -0.32881321  0.07346831 -0.10288451]
666.png,[ 0.30316495 -0.6095988   0.26832824 -0.14701675]
667.png,[ 0.11871212 -0.2595027   0.0685351  -0.12397226]
668.png,[ 0.20279692 -0.39429354  0.11537767 -0.1296413 ]
669.png,[ 0.06569839 -0.15943486  0.00154337 -0.12241115]
670.png,[ 0.05453591 -0.13738599 -0.01881265 -0.11894883]
671.png,[ 0.08484881 -0.18844692 -0.00336358 -0.11934029]
672.png,[ 0.06051769 -0.1532279  -0.02409607 -0.11637885]
673.png,[ 0.12731066 -0.30370721  0.08449638 -0.14802351]
674.png,[ 0.17537442 -0.39069526  0.12103586 -0.15279136]
675.png,[ 0.11507997 -0.30581169  0.09207195 -0.15626066]
676.png,[ 0.13338879 -0.32814811  0.085997   -0.15289492]
677.png,[ 0.19716257 -0.44684104  0.14033429 -0.15953433]
678.png,[ 0.09909429 -0.27024313  0.04277193 -0.1464956 ]
679.png,[ 0.12638133 -0.30622329  0.04163379 -0.1435742 ]
680.png,[ 0.16224176 -0.371172    0.06566063 -0.14599868]
681.png,[ 0.22972386 -0.49095183  0.11846235 -0.15191482]
682.png,[ 0.28668941 -0.63791738  0.23633804 -0.18681455]
683.png,[ 0.36175427 -0.78000128  0.30403482 -0.196384  ]
684.png,[ 0.39355035 -0.81772478  0.2983473  -0.19409188]
685.png,[ 0.32979955 -0.70733446  0.23246199 -0.18562011]
686.png,[ 0.39229352 -0.81935126  0.28121941 -0.19245139]
687.png,[ 0.31650198 -0.66402501  0.17802991 -0.17914043]
688.png,[ 0.31122406 -0.65478768  0.16671283 -0.17649099]
689.png,[ 0.34234674 -0.71645806  0.19190665 -0.17896269]
690.png,[ 0.38670858 -0.79958771  0.23030342 -0.18395371]
691.png,[ 0.36700632 -0.77026178  0.21431557 -0.18184063]
692.png,[ 0.38777635 -0.81389451  0.23371465 -0.18506518]
693.png,[ 0.34935202 -0.74815153  0.19515496 -0.17885333]
694.png,[ 0.36490992 -0.76942401  0.19468457 -0.17779896]
695.png,[ 0.28292653 -0.6350988   0.12949309 -0.16837862]
696.png,[ 0.31696913 -0.71634064  0.18122794 -0.17810322]
697.png,[ 0.31136765 -0.71981331  0.18550786 -0.17918271]
698.png,[ 0.32779879 -0.76311683  0.2092607  -0.18315867]
699.png,[ 0.26652677 -0.64850751  0.14047738 -0.1719336 ]
700.png,[ 0.29186493 -0.71651106  0.181259   -0.17892129]
701.png,[ 0.37353374 -0.88465438  0.28637267 -0.20333253]
702.png,[ 0.43858431 -1.00179813  0.3377545  -0.20916697]
703.png,[ 0.35337192 -0.85364315  0.2589874  -0.19899856]
704.png,[ 0.26422619 -0.68953632  0.16329327 -0.18694742]
705.png,[ 0.23090029 -0.65955478  0.16470959 -0.18983557]
706.png,[ 0.22632094 -0.65442037  0.15230229 -0.18864254]
707.png,[ 0.21237778 -0.63385551  0.13813432 -0.18697621]
708.png,[ 0.19574063 -0.61618786  0.13178124 -0.18705337]
709.png,[ 0.22719933 -0.67368084  0.15915022 -0.19029566]
710.png,[ 0.19334218 -0.64633393  0.15291922 -0.1910365 ]
711.png,[ 0.14613001 -0.54502643  0.08066096 -0.17869996]
712.png,[ 0.14396984 -0.56276396  0.09464786 -0.18261904]
713.png,[ 0.18792219 -0.66374449  0.15232619 -0.19053506]
714.png,[ 0.20365202 -0.72065875  0.1950061  -0.20182643]
715.png,[ 0.17341249 -0.6400046   0.12591858 -0.18720153]
716.png,[-0.09791856 -0.08701904 -0.26125559 -0.07393178]
717.png,[ 0.05221419 -0.46028385  0.04068056 -0.1793394 ]
718.png,[ 0.04444775 -0.44550686  0.03387095 -0.179261  ]
719.png,[ 0.28455437 -0.95235593  0.35806933 -0.24395377]
720.png,[ 0.3464149  -1.06487324  0.41415998 -0.25301951]
721.png,[ 0.31846558 -1.01251543  0.36968761 -0.24428839]
722.png,[ 0.23342674 -0.88643274  0.31370513 -0.23946473]
723.png,[ 0.20789849 -0.84156466  0.27654187 -0.23505458]
724.png,[ 0.05947012 -0.60135578  0.16838517 -0.22863886]
725.png,[ 0.13614808 -0.76714979  0.27537134 -0.25201302]
726.png,[-0.03373359 -0.38071562 -0.0414365  -0.1538875 ]
727.png,[-0.04624151 -0.36368672 -0.06610342 -0.1483292 ]
728.png,[-0.10145249 -0.26052285 -0.12336599 -0.14082209]
729.png,[-0.06049548 -0.36245539 -0.07322722 -0.14691023]
730.png,[ 0.15317215 -0.85963748  0.29111561 -0.25176905]
731.png,[ 0.14155308 -0.84569443  0.27716997 -0.24859094]
732.png,[ 0.05619817 -0.71582556  0.21210873 -0.24054253]
733.png,[-0.1229056  -0.3078245  -0.11934248 -0.13932088]
734.png,[ 1.01372972 -3.01884037  2.05442714 -0.74525733]
735.png,[-0.23568951 -0.138002   -0.20990295 -0.12541529]
736.png,[-0.10020983 -0.42100776 -0.05558901 -0.15101586]
737.png,[-0.07733035 -0.61440116  0.19200898 -0.25173302]
738.png,[-0.32358984 -0.07878964 -0.20227695 -0.14234864]
739.png,[-0.09797577 -0.62545167  0.20052812 -0.25475565]
740.png,[-0.32495948 -0.13465512 -0.16858346 -0.1478487 ]
741.png,[-0.36851619 -0.06173197 -0.21277488 -0.13990032]
742.png,[-0.33419878 -0.16332079 -0.15497038 -0.15025217]
743.png,[-0.47834128  0.07359545 -0.26630984 -0.14047311]
744.png,[ 0.64042929 -2.6166498   1.92737198 -0.755632  ]
745.png,[-0.57054929  0.20192559 -0.3299537  -0.13061383]
746.png,[-0.57942868  0.20308364 -0.35097279 -0.12482165]
747.png,[-0.5644408   0.15460247 -0.31735966 -0.13099475]
748.png,[-0.86794289  0.6711052  -0.58316746 -0.09573573]
749.png,[-0.92927313  0.75984149 -0.63321833 -0.08595202]
750.png,[-0.78890748  0.43319892 -0.43809745 -0.1244754 ]
751.png,[-0.73505524  0.30336286 -0.36083764 -0.13833614]
752.png,[-0.98021251  0.77182526 -0.64380664 -0.09191379]
753.png,[-0.9581836   0.70137624 -0.59201855 -0.10553791]
754.png,[-0.99554178  0.73511724 -0.60318286 -0.10484961]
755.png,[-0.99106808  0.71653816 -0.59793921 -0.10537832]
756.png,[-0.95157582  0.66838607 -0.57631528 -0.1077395 ]
757.png,[-1.14118918  0.9768622  -0.72806422 -0.0910183 ]
758.png,[-1.04121173  0.71193987 -0.52561764 -0.1395567 ]
759.png,[-1.26528412  1.22835502 -0.88438653 -0.06331619]
760.png,[-0.93997332  0.50477597 -0.42946636 -0.15114639]
761.png,[-1.20256201  1.03750156 -0.75835765 -0.08758561]
762.png,[-1.07864897  0.68979112 -0.51893235 -0.13951311]
763.png,[-1.33264907  1.19027838 -0.83644213 -0.07880027]
764.png,[-1.26990341  0.96724392 -0.66201782 -0.12180784]
765.png,[-1.51130956  1.45517804 -0.96927652 -0.06445008]
766.png,[-1.27790506  0.9603358  -0.63993595 -0.13263924]
767.png,[-1.34354139  1.07699344 -0.69900158 -0.12585855]
768.png,[-1.22426959  0.8703184  -0.60391944 -0.13232821]
769.png,[-1.27648117  0.97337155 -0.66580545 -0.12097866]
770.png,[-1.2848868   0.96856234 -0.65008339 -0.12677052]
771.png,[-1.24464822  0.89501296 -0.6017478  -0.13936483]
772.png,[-1.23171758  0.88261989 -0.60467456 -0.13639532]
773.png,[-1.47560074  1.386761   -0.93521177 -0.068922  ]
774.png,[-1.1954898   0.80612897 -0.55305654 -0.14738023]
775.png,[-1.18982839  0.8166786  -0.58113977 -0.13488297]
776.png,[-1.26380487  0.92983298 -0.6243122  -0.13485257]
777.png,[-1.52811888  1.47229089 -0.97708492 -0.06305812]
778.png,[-1.4770798   1.3757339  -0.92050464 -0.07338038]
779.png,[-1.51045845  1.43354267 -0.94964344 -0.06927547]
780.png,[-1.22219537  0.83714628 -0.56029368 -0.14843102]
781.png,[-1.20006322  0.81172077 -0.55823011 -0.14557774]
782.png,[-1.15222589  0.73851142 -0.53791773 -0.14081036]
783.png,[-1.18453068  0.78450958 -0.54395209 -0.14839694]
784.png,[-1.20421391  0.80781362 -0.54903699 -0.14847043]
785.png,[-1.1954115   0.80410621 -0.55852947 -0.14372121]
786.png,[-1.18283771  0.76792661 -0.52600488 -0.15291283]
787.png,[-1.20164296  0.80794591 -0.55251474 -0.14761652]
788.png,[-1.1728245   0.77399909 -0.54942863 -0.14402628]
789.png,[-1.21873116  0.86594032 -0.60270405 -0.13702319]
790.png,[-1.13100277  0.66815093 -0.47201544 -0.1602957 ]
791.png,[-1.14968682  0.70608778 -0.49629076 -0.15551362]
792.png,[-1.20911482  0.80603624 -0.54205553 -0.15105774]
793.png,[-1.15788873  0.73980638 -0.52598861 -0.15020343]
794.png,[-1.15304438  0.74098422 -0.53179448 -0.14982768]
795.png,[-1.1088804   0.68892076 -0.49827634 -0.15262466]
796.png,[-1.12759804  0.68198211 -0.49515012 -0.15354107]
797.png,[-1.41583471  1.30742677 -0.88887027 -0.07666877]
798.png,[-1.08122799  0.59034128 -0.43915386 -0.16408212]
799.png,[-1.35428369  1.14816595 -0.7986914  -0.09221092]
800.png,[-1.1088804   0.68892076 -0.49827634 -0.15262466]
801.png,[-1.32539268  1.09496474 -0.76998305 -0.096556  ]
802.png,[-1.15013155  0.77829507 -0.55534962 -0.14270485]
803.png,[-1.05539289  0.55737596 -0.43079658 -0.1639638 ]
804.png,[-1.08037811  0.66797952 -0.50604544 -0.15016051]
805.png,[-1.29974986  1.06828556 -0.7690916  -0.09485206]
806.png,[-1.04613071  0.55196187 -0.43567956 -0.16223146]
807.png,[-1.10685273  0.69785827 -0.50969034 -0.15123968]
808.png,[-1.07298755  0.6126783  -0.4465076  -0.16371104]
809.png,[-1.13386479  0.73988649 -0.52534887 -0.15087903]
810.png,[-1.29727952  1.116243   -0.80210168 -0.08808445]
811.png,[-1.08608532  0.64362685 -0.46642383 -0.16135316]
812.png,[-1.10208181  0.67603262 -0.49041469 -0.15559526]
813.png,[ 0.00467433 -1.89622449  1.6874897  -0.77769217]
814.png,[-1.13371569  0.7193462  -0.50801744 -0.15403792]
815.png,[-1.29204749  0.97795404 -0.63293099 -0.13614429]
816.png,[-1.09191761  0.70230851 -0.53249168 -0.14584744]
817.png,[-1.25028366  0.92539586 -0.61819464 -0.13721388]
818.png,[-1.1609504   0.78610062 -0.55729849 -0.14392348]
819.png,[-1.17610167  0.78775407 -0.53894044 -0.150265  ]
820.png,[-1.32522135  1.06562133 -0.69198904 -0.12965777]
821.png,[-1.11016843  0.69980198 -0.51057195 -0.15090132]
822.png,[-1.21966765  0.83913401 -0.55326775 -0.15009816]
823.png,[-1.08731681  0.65494449 -0.48256691 -0.15586344]
824.png,[-1.07049878  0.62774098 -0.47175081 -0.15732704]
825.png,[-1.19489705  0.82154459 -0.55783995 -0.14823419]
826.png,[ 0.0338362  -1.96663783  1.73917907 -0.78835098]
827.png,[-1.22746487  0.85315191 -0.57259675 -0.14585181]
828.png,[ 0.0043755  -1.8834254   1.68426245 -0.77463198]
829.png,[-1.04832208  0.70458814 -0.51582263 -0.14896813]
830.png,[-1.04746623  0.78219732 -0.58231187 -0.13055993]
831.png,[-1.16476671  1.08273281 -0.81159007 -0.07681623]
832.png,[-0.84282689  0.42914799 -0.39259413 -0.15698346]
833.png,[ 0.29589598 -2.27858203  1.8479215  -0.78515013]
834.png,[-1.07024869  0.97451493 -0.73898908 -0.08897311]
835.png,[-0.86506663  0.57828312 -0.49846538 -0.12388542]
836.png,[-0.68149511  0.28582028 -0.34871862 -0.14612739]
