Image Filename,Joint Angles
50_1723092373-85295166.png,"[0.00663883 0.01329319 0.0227424  0.03954305 0.05929638 0.07763178
 0.09025401 0.09293326]"
51_1723092373-118623047.png,"[0.00735824 0.0159772  0.02729007 0.04555139 0.0667495  0.08690385
 0.10211728 0.10857861]"
52_1723092373-151949951.png,"[0.01072074 0.0180893  0.02944108 0.05321801 0.07914417 0.09711194
 0.09723459 0.06945591]"
53_1723092373-185277588.png,"[0.00828185 0.01701218 0.03490649 0.06346687 0.09190873 0.10971218
 0.10661146 0.07201118]"
54_1723092373-218604004.png,"[0.00962486 0.01865706 0.03724629 0.06849027 0.10010918 0.12017489
 0.11711612 0.07892876]"
55_1723092373-251931396.png,"[0.00842537 0.02286388 0.04638079 0.07640089 0.10489552 0.12409833
 0.12648769 0.10436412]"
56_1723092373-285257568.png,"[0.00941101 0.02693964 0.05184771 0.0816416  0.11024824 0.13180953
 0.14070371 0.13130142]"
57_1723092373-318584717.png,"[0.01037824 0.02964852 0.0541668  0.08283152 0.11130847 0.13541009
 0.15114848 0.15464902]"
58_1723092373-351910645.png,"[0.00961131 0.02987505 0.05777463 0.08909251 0.11890432 0.14249312
 0.15537699 0.15313558]"
59_1723092373-385237305.png,"[0.01393693 0.04717484 0.07968631 0.10772517 0.13439739 0.16268943
 0.19538663 0.23493531]"
60_1723092373-418562988.png,"[0.01604621 0.04902904 0.07862516 0.1061045  0.13473789 0.16762412
 0.20754797 0.25673464]"
61_1723092373-451889648.png,"[0.01035108 0.03315956 0.06161133 0.09210044 0.12220582 0.14960698
 0.17212899 0.18773359]"
62_1723092373-485215088.png,"[0.01611228 0.04672373 0.07937962 0.11448653 0.1499181  0.18365653
 0.21385935 0.23888122]"
63_1723092373-518541260.png,"[0.01581229 0.04542948 0.07797819 0.11456898 0.15309084 0.19149982
 0.22791222 0.26066934]"
64_1723092373-551871826.png,"[0.01736799 0.04606532 0.07720938 0.1154147  0.15716767 0.19905999
 0.23797459 0.27120426]"
65_1723092373-585203125.png,"[0.01592682 0.04615167 0.07832214 0.11539237 0.157881   0.20605349
 0.25982651 0.31868732]"
66_1723092373-618533447.png,"[0.01601415 0.04503952 0.07745793 0.11688326 0.16239946 0.21288535
 0.26703733 0.32344   ]"
67_1723092373-651864502.png,"[0.01563094 0.04209325 0.07566454 0.11941823 0.1686569  0.21878864
 0.26567219 0.30585333]"
68_1723092373-685194336.png,"[0.01338917 0.03915773 0.06254556 0.08860843 0.12199099 0.16694623
 0.22684165 0.30328689]"
69_1723092373-718525391.png,"[0.01583157 0.04293237 0.07506738 0.11807349 0.170891   0.23197423
 0.29926213 0.37030192]"
70_1723092373-751854980.png,"[0.01356357 0.03779515 0.05981711 0.08679308 0.12312641 0.17273611
 0.23845023 0.32100748]"
71_1723092373-785185791.png,"[0.0137688  0.03801154 0.05957724 0.08642253 0.12338782 0.17477134
 0.24361258 0.3305043 ]"
72_1723092373-818515137.png,"[0.01152083 0.03671415 0.06005465 0.08578655 0.12167987 0.17483465
 0.25055942 0.35021497]"
73_1723092373-851845703.png,"[0.01162806 0.03170429 0.05369463 0.08400353 0.12487168 0.1780539
 0.2443713  0.32314003]"
74_1723092373-885174805.png,"[0.01171703 0.03303061 0.05352768 0.08081146 0.12044698 0.17730324
 0.25454038 0.35195048]"
75_1723092373-918505127.png,"[0.01118079 0.03238813 0.05258914 0.0791607  0.11873787 0.17718678
 0.25836762 0.3620092 ]"
76_1723092373-951833984.png,"[0.01131622 0.03118447 0.05081811 0.07871077 0.12040397 0.18064546
 0.26222917 0.36417741]"
77_1723092373-985163818.png,"[0.01185931 0.03110349 0.04939593 0.07724854 0.12030265 0.18331152
 0.26881701 0.37513563]"
78_1723092374-18492676.png,"[0.01139024 0.03093377 0.04857031 0.07494135 0.11768354 0.18340406
 0.27586084 0.39295509]"
79_1723092374-51822266.png,"[0.0116777  0.03126674 0.04905805 0.07612616 0.11984329 0.18651508
 0.27955467 0.39656443]"
