sec,nanosec,image,motor position #0,motor position #1,wire length #0,wire length #1,loadcell #0,loadcell #1,fx,fy,fz,tx,ty,tz,wire length #0_normalized,wire length #1_normalized,loadcell #0_normalized,loadcell #1_normalized,fx_normalized,fy_normalized,fz_normalized,tx_normalized,ty_normalized,tz_normalized
1728526757,671963135,1_1728526757-671963135.png,-446020,479508,-4.270258903503418,4.590877532958984,480.8500061035156,1049.3199462890625,-44.3573629374576,-49.41133107964216,362.83621873893634,17.154606332584354,78.05188709431471,5.719334383080076,0.0,0.0,0.7150683224461624,0.02736793516766567,0.6113472802739176,0.9435441490181318,1.0,1.0,0.6912197477387804,0.0
1728526757,722817383,2_1728526757-722817383.png,-446020,479508,-4.270258903503418,4.590877532958984,481.3699951171875,1049.31005859375,-44.42032042390089,-49.48046350598481,356.8146700174962,16.613691670068313,76.08759080857516,5.752745421082499,0.0,0.0,0.7158025212991431,0.027360641205877334,0.6108404372373231,0.9434282013124474,0.9782222851748672,0.9853819064137451,0.6753203295903901,0.000681972767496597
1728526757,773671387,3_1728526757-773671387.png,-446020,479508,-4.270258903503418,4.590877532958984,674.02001953125,1049.1700439453125,-44.47084366809438,-49.53847081614616,350.7736071601777,16.07192443183864,74.12661516580509,5.785105553855879,0.0,0.0,0.9878148585458822,0.027257355104998826,0.6104336968168853,0.9433309124585485,0.9563739949370162,0.9707407721661161,0.6594477894091766,0.001342494877058703
1728526757,824525146,4_1728526757-824525146.png,-446020,479508,-4.270258903503418,4.590877532958984,673.780029296875,1049.239990234375,-44.50866189656133,-49.585269505919605,344.71768346267254,15.52968311830364,72.17024073931452,5.816432826650701,0.0,0.0,0.9874760041659397,0.027308953130982583,0.6101292388907882,0.9432524225082412,0.9344719585360737,0.9560868261430624,0.6436124924188962,0.001981934661134138
1728526757,875378906,5_1728526757-875378906.png,-446020,479508,-4.270258903503418,4.590877532958984,673.780029296875,1049.239990234375,-44.53351586063821,-49.620786403061,338.6515744995676,14.987347739442527,70.21973812268637,5.846748335600968,0.0,0.0,0.9874760041659397,0.027308953130982583,0.6099291505560118,0.9431928541847433,0.9125330857961904,0.9414303380263371,0.6278247230653414,0.0026007227255870485
1728526757,926232178,6_1728526757-926232178.png,-446020,479508,-4.270258903503418,4.590877532958984,480.8599853515625,1049.1500244140625,-44.54515821772915,-49.644958308604224,332.5799693263481,14.445299263573247,68.27636591424292,5.876076187627827,0.0,0.0,0.7150824126524494,0.027242587083600278,0.6098354230590222,0.9431523134842641,0.8905743352969415,0.9267816033965766,0.6120946687021985,0.00319935113126657
1728526757,977085449,7_1728526757-977085449.png,-446020,479508,-4.270258903503418,4.590877532958984,554.6099853515625,1049.0400390625,-44.54335389293767,-49.65773161717738,326.5075616862656,13.903919067659771,66.34136874561871,5.904443451112228,0.0,0.0,0.8192137769383429,0.027161453014819537,0.609849948884432,0.9431308903128031,0.8686126825718192,0.9121509288779808,0.59643240363391,0.003778372387156892
1728526758,27937744,8_1728526758-27937744.png,-446020,479508,-4.270258903503418,4.590877532958984,554.6099853515625,1049.0400390625,-44.5278804211722,-49.65906191981449,320.43904125756586,13.36358839059642,64.41597536050841,5.93188009716497,0.0,0.0,0.8192137769383429,0.027161453014819537,0.6099745190008603,0.9431286591523073,0.8466650884526923,0.8975486173634499,0.5808478735646657,0.004338398251604925
1728526758,78790527,9_1728526758-78790527.png,-446020,479508,-4.270258903503418,4.590877532958984,554.5700073242188,1049.1099853515625,-44.498528269694354,-49.64891359212249,314.37908497371274,12.824687790838645,62.50139674898617,5.958418931197771,0.0,0.0,0.819157329934563,0.027213051040803293,0.6102108202642378,0.9431456797513904,0.8247484676782677,0.8829849533571807,0.565350880497199,0.004880098335576288
1728526758,129643311,10_1728526758-129643311.png,-446020,479508,-4.270258903503418,4.590877532958984,479.9599914550781,1049.0999755859375,-44.45510114096271,-49.62725937039978,308.3323484464775,12.287596609681804,60.59882434207623,5.98409551453053,0.0,0.0,0.7138116656383491,0.027205667030104075,0.6105604329797447,0.9431819978362596,0.8028796578745752,0.8684701884699004,0.5499510681192707,0.005404198502533958
1728526758,180495850,11_1728526758-180495850.png,-446020,479508,-4.270258903503418,4.590877532958984,479.7999877929688,1049.1500244140625,-44.397416255718916,-49.59407991829214,302.30345751939086,11.752692441451071,58.709428270497966,6.0089480759517135,0.0,0.0,0.7135857483552822,0.027242587083600278,0.6110248286228095,0.9432376458375127,0.7810753890069271,0.854014527100871,0.5346579077095933,0.005911479063244296
1728526758,231348389,12_1728526758-231348389.png,-446020,479508,-4.270258903503418,4.590877532958984,479.8800048828125,1049.2099609375,-44.32530461654545,-49.5493633866612,296.2969999771615,11.220350611865483,56.834355690762735,6.033017413401889,0.0,0.0,0.7136987285414735,0.027286801098884816,0.6116053677173208,0.9433126436283188,0.7593522533959516,0.8396281123407987,0.5194806845889138,0.006402772768980575
1728526758,282200439,13_1728526758-282200439.png,-446020,479508,-4.270258903503418,4.590877532958984,479.7000122070313,1049.18994140625,-44.23861125234213,-49.49310496956752,290.3175174351831,10.690943665804912,54.974729181157656,6.056346786186278,0.0,0.0,0.7134445877565168,0.02727203307748638,0.6123032978674545,0.9434069992691162,0.7377266763849397,0.8253210121288548,0.5044284851367774,0.006878962611408579
